Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1460567221123285.0	(-29.2712160266, 22.869394492, 663.422616461)	(0.636733910259, 0.36166892731, 0.711408691406)	(-5.20000735215, 191.509457233, 64.0814502083)	(0.489879316169, 0.422145674607)	2.26	0	(35.8747574893, 23.3035589123, 659.704525962)	(0.427577011884, 0.357965508816, 0.699015096028)	(-4.71588404171, 195.218281057, 65.585131888)	(0.490821556945, 0.408342831944)	2.37	0	1460567223124039	1460567224137517	darktest
1460567221131476.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460567234138079	1460567235153512	
1460567221139792.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460567245152833	1460567246168205	
1460567221148166.0	(-29.2907448156, 22.8653313803, 663.397668417)	(0.636798806704, 0.361687224188, 0.711325480143)	(-7.03477097716, 192.623618411, 64.5331685513)	(0.48630834765, 0.417999187155)	2.24	0	(35.854153286, 23.2996731097, 659.667061244)	(0.427637834793, 0.357980309916, 0.698890177409)	(-7.76897991144, 196.040049824, 65.9183045324)	(0.484879369577, 0.405284518704)	2.40	0			
1460567221156506.0	(-29.3020840066, 22.8676346903, 663.37225589)	(0.636837418896, 0.361669602203, 0.711240844726)	(-6.02048491408, 192.235908287, 64.3759778517)	(0.488282434967, 0.419442097928)	2.26	0	(35.8439653905, 23.2989437165, 659.695726013)	(0.427674802677, 0.35799006388, 0.698985799153)	(-6.91461221601, 198.010393509, 66.7171480046)	(0.486542210557, 0.397951643064)	2.39	0			
1460567221164800.0	(-29.3105728599, 22.8685729205, 663.379819579)	(0.636863891252, 0.361665826897, 0.711266072591)	(-5.20926607558, 193.561497815, 64.9134163451)	(0.489861296077, 0.414508753946)	2.25	0	(35.8356710622, 23.2985754269, 659.667737616)	(0.427697384712, 0.357986781148, 0.698892415365)	(-4.36574953074, 194.868062945, 65.4431417092)	(0.491503017651, 0.409646211592)	2.41	0			
1460567221173118.0	(-29.3124870918, 22.8667736759, 663.356800916)	(0.636872170575, 0.361671620253, 0.711189371745)	(-4.87156862234, 192.544552683, 64.5011126507)	(0.490518550754, 0.41829343996)	2.27	0	(35.8302500835, 23.3016483732, 659.646512053)	(0.427711673356, 0.357965395243, 0.698821614583)	(-6.66024149156, 197.744602468, 66.6093873943)	(0.487037287872, 0.398940817016)	2.39	0			
1460567221181470.0	(-29.3147164736, 22.8666764438, 663.33267357)	(0.636881533693, 0.361667646578, 0.711109008789)	(-5.45010595546, 191.547872702, 64.0970251291)	(0.489392553609, 0.422002706727)	2.26	0	(35.8271363277, 23.3034392537, 659.631062127)	(0.427719403879, 0.35795233331, 0.698770141601)	(-6.40866840104, 196.83641449, 66.2411775012)	(0.4875269202, 0.402320749943)	2.39	0			
1460567221189835.0	(-29.2945851608, 22.8589593324, 663.224762274)	(0.636827122628, 0.36169053072, 0.710749308268)	(-6.41569517942, 196.215478311, 65.9894291301)	(0.487513244104, 0.404631640076)	2.23	0	(35.8391444798, 23.3044193328, 659.588682952)	(0.427674569963, 0.357938488136, 0.69862894694)	(-8.10130119925, 199.317763313, 67.2471996104)	(0.484232578437, 0.393086106018)	2.37	0			
1460567221198190.0	(-29.2937493159, 22.8625766569, 663.220605245)	(0.636824768625, 0.361669416863, 0.710735270182)	(-4.34357073788, 195.087866107, 65.5322572895)	(0.49154618385, 0.408828187172)	2.23	0	(35.8397504273, 23.3079190985, 659.563259294)	(0.427668855195, 0.35791382768, 0.698544108073)	(-5.51740227928, 197.859105753, 66.65581087)	(0.489261575945, 0.398514678998)	2.38	0			
1460567221206460.0	(-29.2956294447, 22.8671589487, 663.168847706)	(0.636835479981, 0.36163394511, 0.710562744141)	(-6.74807753998, 197.098322491, 66.3473637969)	(0.486866334099, 0.4013460272)	2.20	0	(35.8389231023, 23.3156664187, 659.55075706)	(0.427669587639, 0.357867748411, 0.698502604167)	(-6.49009152209, 197.964848732, 66.6986826232)	(0.487368447797, 0.398121143536)	2.36	0			
1460567221214789.0	(-29.2930516165, 22.8754343093, 663.150494673)	(0.636828776329, 0.361583966979, 0.710501708984)	(-7.0841359251, 194.463756302, 65.279222224)	(0.486212269511, 0.411150888342)	2.23	0	(35.8409659378, 23.3256374563, 659.5385953)	(0.42766111021, 0.357809177519, 0.698461914062)	(-6.53505617289, 200.438548397, 67.7016035072)	(0.487280933879, 0.388914966888)	2.37	0			
1460567221223145.0	(-29.2935840091, 22.8880614842, 663.127012515)	(0.636832435712, 0.361508591474, 0.710423380534)	(-7.42584390395, 195.457717858, 65.6822076048)	(0.485547209218, 0.407451738527)	2.23	0	(35.8402822951, 23.3376524687, 659.456278699)	(0.427651104726, 0.357725473631, 0.69818766276)	(-6.64067211161, 199.911581399, 67.4879533965)	(0.487075375415, 0.390876139191)	2.36	0			
1460567221231505.0	(-29.2911931442, 22.8994449192, 663.083825366)	(0.636828565795, 0.361436460315, 0.710279337565)	(-7.70673584409, 194.962502347, 65.481430613)	(0.485000514122, 0.409294743776)	2.23	0	(35.8458368202, 23.3485146818, 659.477987942)	(0.427636278793, 0.357668426062, 0.698259887695)	(-7.314303149, 199.203858551, 67.2010187962)	(0.485764299048, 0.393510016558)	2.36	0			
1460567221239857.0	(-29.289102182, 22.9165403556, 663.057161784)	(0.636824040921, 0.361335337962, 0.710190633138)	(-7.01675359471, 193.286070537, 64.8017488811)	(0.486343414568, 0.415533790333)	2.24	0	(35.8510579165, 23.3592922072, 659.484021854)	(0.427620231509, 0.357608812948, 0.698280029297)	(-7.15405743821, 199.773064055, 67.4317938154)	(0.486076182487, 0.391391648473)	2.36	0			
1460567221248116.0	(-29.2809810781, 22.934012267, 663.065938832)	(0.636796929593, 0.361238733182, 0.710219726562)	(-6.6967154792, 193.953560736, 65.0723718146)	(0.486966299184, 0.413049643707)	2.25	0	(35.8600725568, 23.3697855848, 659.465807786)	(0.427588433922, 0.357546051343, 0.698219401042)	(-7.36680046974, 200.514775089, 67.732508367)	(0.485662124426, 0.388631279906)	2.37	0			
1460567221256448.0	(-29.2670299644, 22.9513470029, 663.006382077)	(0.636757431018, 0.36112993803, 0.710021362305)	(-7.77684062799, 195.785677809, 65.8151735786)	(0.484864070401, 0.40623119535)	2.23	0	(35.8736863591, 23.3806158065, 659.431259916)	(0.427539442886, 0.357478168534, 0.698104248047)	(-5.73219102463, 198.363626922, 66.8603606882)	(0.488843536348, 0.396637041599)	2.38	0			
1460567221264820.0	(-29.2584650211, 22.9683504802, 662.993903481)	(0.636730859406, 0.361031937377, 0.709979654948)	(-6.00591108243, 197.433703879, 66.48333867)	(0.488310799762, 0.400097864237)	2.24	0	(35.8838560034, 23.3914749049, 659.407729789)	(0.427503142315, 0.357412291743, 0.698025716146)	(-6.50983735182, 199.813499647, 67.4481877614)	(0.487330016832, 0.391241162461)	2.39	0			
1460567221273174.0	(-29.251598519, 22.9822118256, 662.94861967)	(0.636712796551, 0.360945398985, 0.709828694661)	(-6.20546728671, 195.701133768, 65.7808965859)	(0.487922406993, 0.406545836369)	2.24	0	(35.8897691815, 23.4027115884, 659.349213916)	(0.427475397682, 0.357337496816, 0.697830810547)	(-7.35658974656, 199.875212114, 67.4732080674)	(0.485681997379, 0.391011491946)	2.38	0			
1460567221281457.0	(-29.2419743002, 22.9952369562, 662.938662402)	(0.636682662486, 0.360870217789, 0.709795532227)	(-6.75429486757, 195.338565845, 65.633899379)	(0.486854233422, 0.407895177355)	2.26	0	(35.8986316627, 23.4133424726, 659.309622479)	(0.427440944326, 0.357269771542, 0.697698771159)	(-7.59695004591, 199.368948352, 67.2679517435)	(0.485214188311, 0.392895614618)	2.39	0			
1460567221289770.0	(-29.228685877, 23.0093398902, 662.94437601)	(0.63663933039, 0.360791914922, 0.709814656575)	(-9.54645090213, 194.920553694, 65.4644232206)	(0.481419908715, 0.409450860835)	2.23	0	(35.9135864238, 23.4221924656, 659.280610446)	(0.427388462017, 0.357214092591, 0.697602132161)	(-8.52137685865, 202.690317688, 68.6145463673)	(0.48341499249, 0.380534731345)	2.38	0			
1460567221298130.0	(-29.2151821892, 23.0182863954, 662.954766333)	(0.636594964679, 0.360743482175, 0.709849243164)	(-5.94212898072, 199.427124346, 67.2915382442)	(0.488434937756, 0.392679105524)	2.23	0	(35.9261293893, 23.4272331186, 659.246982886)	(0.427343106769, 0.357179004925, 0.697490030924)	(-4.75044342153, 199.857075164, 67.4658547392)	(0.490754294625, 0.391078990828)	2.38	0			
1460567221306491.0	(-29.2069131488, 23.0225669268, 662.923450956)	(0.6365712758, 0.360713413224, 0.709744873047)	(-6.69748334755, 196.007893791, 65.9052673972)	(0.486964804695, 0.405404191323)	2.25	0	(35.9365518942, 23.4314520087, 659.249455432)	(0.427309882548, 0.357155614435, 0.697498168945)	(-6.25070810516, 200.090231731, 67.560384238)	(0.487834355576, 0.390211270075)	2.39	0			
1460567221314847.0	(-29.200436026, 23.0247249074, 662.890093821)	(0.636553549021, 0.360694901162, 0.709633585612)	(-8.1112015371, 196.541278885, 66.1215196192)	(0.484213309581, 0.403419133292)	2.26	0	(35.9448873617, 23.4332806009, 659.280230051)	(0.427287560479, 0.357151244613, 0.697600708008)	(-6.16400612382, 198.865462773, 67.0638217881)	(0.488003102133, 0.394769397943)	2.39	0			
1460567221323114.0	(-29.1905482961, 23.0247518279, 662.873695397)	(0.636523371779, 0.360691555449, 0.709579060872)	(-6.6918511093, 194.980742625, 65.488825834)	(0.486975766622, 0.409226860345)	2.26	0	(35.9536944703, 23.4301813695, 659.244382084)	(0.427253998354, 0.357161644207, 0.697481282552)	(-6.15933992702, 198.996623037, 67.116998562)	(0.488012183871, 0.394281268937)	2.41	0			
1460567221331441.0	(-29.1780692323, 23.0211369695, 662.850822642)	(0.63648554388, 0.360707432545, 0.709502766927)	(-8.01154119686, 196.047699433, 65.9214059404)	(0.484407276767, 0.405256049748)	2.26	0	(35.966403907, 23.4255665174, 659.251139581)	(0.427214158047, 0.357188875635, 0.69750386556)	(-6.352740521, 201.075194791, 67.9597213268)	(0.48763577166, 0.386545609264)	2.43	0			
1460567221339805.0	(-29.1686163201, 23.0134466753, 662.849379406)	(0.63645551339, 0.360750311482, 0.709497884114)	(-7.91885320289, 198.65058264, 66.9767021689)	(0.484587673797, 0.395569100708)	2.25	0	(35.9741882958, 23.4194535922, 659.216663105)	(0.427184122299, 0.357216545861, 0.697388916016)	(-7.55557765572, 198.245240588, 66.8123628942)	(0.485294710674, 0.397077630859)	2.40	0			
1460567221348157.0	(-29.1656972482, 23.0067547956, 662.842081008)	(0.636446939088, 0.360786523314, 0.709473673503)	(-7.48484253098, 195.194193104, 65.5753658235)	(0.485432381216, 0.408432478213)	2.24	0	(35.9762800303, 23.4106324014, 659.221235412)	(0.427178176131, 0.357267156441, 0.697404174805)	(-7.20583414647, 200.83000149, 67.8603117316)	(0.48597541038, 0.387458126201)	2.39	0			
1460567221356517.0	(-29.1618796303, 22.9970799863, 662.812993255)	(0.636437531525, 0.360835369129, 0.709376627604)	(-5.16198919952, 195.584624079, 65.7336596471)	(0.489953310238, 0.406979441462)	2.26	0	(35.9775960392, 23.4002889449, 659.219901457)	(0.427173877002, 0.357325203745, 0.697399698893)	(-7.19382507021, 199.154419486, 67.1809745398)	(0.485998783437, 0.393694010099)	2.40	0			
1460567221364785.0	(-29.1576390099, 22.9859855574, 662.817003389)	(0.636423758126, 0.360898466017, 0.709390055338)	(-7.09249297688, 195.422836854, 65.668065675)	(0.486196004327, 0.40758155246)	2.28	0	(35.9835590081, 23.3894298863, 659.201347071)	(0.427152100665, 0.357382762455, 0.697337849935)	(-5.41130707194, 198.341490228, 66.8513857294)	(0.489468067201, 0.39671942602)	2.41	0			
1460567221373131.0	(-29.1464342132, 22.974211054, 662.800367397)	(0.636389571509, 0.360961417931, 0.709334513346)	(-7.68083316589, 194.933184564, 65.4695441996)	(0.485050928054, 0.409403853501)	2.29	0	(35.9925967532, 23.3771828779, 659.22393614)	(0.427126498201, 0.357456141024, 0.697413126627)	(-7.56978073576, 199.245878418, 67.218055061)	(0.485267067466, 0.393353634468)	2.39	0			
1460567221381473.0	(-29.1421028704, 22.9637695473, 662.795576748)	(0.636376302662, 0.361019178291, 0.709318644206)	(-7.24421593657, 194.951903836, 65.4771336209)	(0.48590070857, 0.409334187434)	2.26	0	(35.9950333592, 23.36491962, 659.191638041)	(0.42711406378, 0.357518973296, 0.697305501302)	(-5.80784860054, 199.568042335, 67.3486711275)	(0.488696285324, 0.392154661947)	2.42	0			
