Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1459792183426400.0	(-34.9553859443, 2.72717922749, 572.884178196)	(0.666683344145, 0.472579778865, 0.409613850911)	(-6.89994187618, 177.237100258, 58.2949575815)	(0.486570763184, 0.475262001271)	3.45	0	(29.8275219701, -0.384215464821, 572.040137671)	(0.435256257605, 0.491778536093, 0.406800537109)	(-18.5128369009, 181.346127763, 59.960895268)	(0.463968787659, 0.459969751533)	3.43	0	1459792185433312	1459792186446366	darktest
1459792183434641.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459792196447851	1459792197458537	
1459792183442907.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459792207461228	1459792208473497	
1459792183451231.0	(-34.9429435838, 2.73123612656, 572.770539421)	(0.666654795564, 0.472549981059, 0.409235229492)	(-6.11808249768, 173.246362786, 56.676978645)	(0.488092482488, 0.490114020149)	3.49	0	(29.8365175685, -0.383760816193, 571.925473705)	(0.435206530258, 0.491775869189, 0.406418253581)	(-18.6622741225, 180.84260531, 59.756750363)	(0.463677940595, 0.461843672086)	3.41	0			
1459792183459611.0	(-34.9461805601, 2.73085925585, 572.737678244)	(0.66667098028, 0.472551503431, 0.409125569661)	(-8.266681637, 177.86497498, 58.5495190708)	(0.483910701368, 0.472925288499)	3.45	0	(29.8328653112, -0.383975579212, 571.893423959)	(0.435214683709, 0.491777427699, 0.406311442057)	(-19.6501240662, 179.546648188, 59.2313258414)	(0.461755305437, 0.466666735437)	3.42	0			
1459792183467957.0	(-34.9480211454, 2.72798189244, 572.68959768)	(0.666684364669, 0.472568765186, 0.408965250651)	(-7.03245635565, 175.725221753, 57.6819912832)	(0.486312852558, 0.480888642526)	3.47	0	(29.8282828819, -0.387291303801, 571.837924302)	(0.435222616646, 0.491799156891, 0.406126505534)	(-18.5422973675, 179.260022258, 59.1151180676)	(0.463911449265, 0.467733448984)	3.39	0			
1459792183476238.0	(-34.9453183672, 2.72769282296, 572.653740908)	(0.666679754456, 0.472569548193, 0.408845825195)	(-7.15697827196, 174.454664431, 57.1668646933)	(0.486070497719, 0.485617177407)	3.47	0	(29.8293606936, -0.388776999318, 571.806402063)	(0.435213955041, 0.491808872148, 0.406021321614)	(-19.1431956431, 182.448890475, 60.40799229)	(0.462741931407, 0.455865684872)	3.39	0			
1459792183484556.0	(-34.9337049521, 2.72388153846, 572.602886092)	(0.666645486788, 0.472592596857, 0.408676350911)	(-7.95095416741, 174.944492648, 57.3654574956)	(0.484525196249, 0.483794221631)	3.47	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459792183492915.0	(-34.9387207073, 2.72335718453, 572.569637013)	(0.666668086451, 0.472595091755, 0.408565470377)	(-8.43476614745, 174.376658384, 57.1352384233)	(0.48358356141, 0.485907486476)	3.49	0	(29.8323920313, -0.39383803447, 571.702667987)	(0.435187292727, 0.491841971134, 0.40567565918)	(-17.8471257537, 180.96378118, 59.8058791283)	(0.465264449681, 0.461392701228)	3.39	0			
1459792183501271.0	(-34.9470235367, 2.72146988231, 572.533931473)	(0.666702802563, 0.472606396973, 0.408446451823)	(-7.64815142008, 174.557308849, 57.208480186)	(0.485114535967, 0.485235173618)	3.46	0	(29.8232612124, -0.393811398056, 571.679948593)	(0.435216469406, 0.491842017811, 0.405599772135)	(-19.8558531468, 182.383613176, 60.3815266817)	(0.461354898507, 0.456108622346)	3.39	0			
1459792183509627.0	(-34.9526048886, 2.72089206945, 572.505613696)	(0.666726735, 0.472609391941, 0.408352050781)	(-7.63174310865, 176.809495025, 58.1215920654)	(0.485146471178, 0.476853386585)	3.43	0	(29.8591060773, -0.364484483117, 571.679968528)	(0.435087845921, 0.491651597411, 0.405599975586)	(-24.3929078545, 183.405336467, 60.7957676021)	(0.452524507873, 0.452306153827)	3.35	0			
1459792183517898.0	(-34.9566096989, 2.72131700774, 572.499304572)	(0.666741922286, 0.472606508546, 0.408331095377)	(-6.35767198237, 175.914029, 57.758540079)	(0.487626173643, 0.480185973205)	3.44	0	(29.8147701696, -0.391986033557, 571.640824006)	(0.435240820777, 0.491830467997, 0.405469360351)	(-21.4744509463, 187.929999386, 62.630217838)	(0.458204649774, 0.435467065927)	3.33	0			
1459792183526226.0	(-34.9635482281, 2.72007756757, 572.483959296)	(0.666768893995, 0.472614192406, 0.408279825846)	(-6.58233981588, 175.358947139, 57.533491259)	(0.487188906547, 0.48225177842)	3.45	0	(29.8081789586, -0.387192063782, 571.616564877)	(0.435260613161, 0.491799610893, 0.405388590495)	(-18.6547213135, 184.864051617, 61.3871796918)	(0.463692640495, 0.446877366515)	3.36	0			
1459792183534582.0	(-34.9760590348, 2.71902326501, 572.481905193)	(0.666813902073, 0.472621143886, 0.408273111979)	(-6.43432858235, 175.682252798, 57.6645702264)	(0.487476978236, 0.481048556761)	3.43	0	(31.4462213632, -0.364978469988, 586.520832715)	(0.43175016891, 0.491583078429, 0.455069376628)	(-21.9752627521, 194.810551219, 65.4198245248)	(0.45722992847, 0.409860248533)	3.41	0			
1459792183542937.0	(-34.9893248048, 2.71941374457, 572.464122712)	(0.666863794656, 0.472618278375, 0.408213704427)	(-5.56614984737, 176.617856511, 58.0438953789)	(0.489166699402, 0.477566592814)	3.44	0	(29.7822881005, -0.382375818883, 571.58889466)	(0.435348922009, 0.491768905682, 0.405296223958)	(-19.2038447679, 186.33528662, 61.9836677499)	(0.462623891071, 0.441401985039)	3.35	0			
1459792183551299.0	(-34.9984489843, 2.71902004661, 572.457154573)	(0.666897383436, 0.472620755437, 0.408190511068)	(-5.71374322445, 175.816685136, 57.719073609)	(0.48887944098, 0.480548250331)	3.46	0	(29.6412893251, -0.41184550354, 585.043827506)	(0.437869989363, 0.491910848524, 0.450146077474)	(-20.9297729613, 189.319532288, 63.193581122)	(0.459264747059, 0.430295748834)	3.48	0			
1459792183559574.0	(-35.006134877, 2.71651267802, 572.453812771)	(0.666925363106, 0.472637022924, 0.408179321289)	(-6.38430799429, 175.297681629, 57.5086521649)	(0.487574332436, 0.482479785525)	3.45	0	(31.4625351591, -0.353797077716, 586.918800794)	(0.4317543024, 0.491511010078, 0.456396077474)	(-18.808717658, 186.83173356, 62.1849440044)	(0.46339292009, 0.439554396876)	3.49	0			
1459792183567892.0	(-35.0150403698, 2.71967913869, 572.436294283)	(0.666959590615, 0.472616104828, 0.40812093099)	(-5.56342181743, 174.391844043, 57.1413951991)	(0.489172008919, 0.485850971185)	3.46	0	(29.7545436368, -0.370127605831, 571.567001438)	(0.43544464533, 0.491690074356, 0.405223388672)	(-19.0067002687, 185.938103796, 61.8226364999)	(0.463007589979, 0.442880149624)	3.37	0			
1459792183576255.0	(-35.0291579486, 2.71844864833, 572.440310403)	(0.667009490585, 0.472624399593, 0.408134358724)	(-6.0100630528, 176.876484333, 58.1487517797)	(0.488302718854, 0.47660407766)	3.45	0	(29.6073994235, -0.401268491617, 585.154074161)	(0.438005258095, 0.49184397663, 0.450513509114)	(-21.304676697, 196.339462851, 66.0396966246)	(0.458535078441, 0.404170216407)	3.48	0			
1459792183584613.0	(-35.0404384974, 2.71927166193, 572.423729085)	(0.667052119182, 0.472618736596, 0.408079020182)	(-6.87660436249, 176.811066654, 58.1222292569)	(0.48661618458, 0.476847537572)	3.43	0	(31.4701008018, -0.346921137402, 587.334618859)	(0.431791930072, 0.491466267532, 0.457781982422)	(-22.8277688561, 203.522052108, 68.9517594216)	(0.455570710673, 0.377439329708)	3.37	0			
1459792183592888.0	(-35.0467077775, 2.72180524424, 572.425116209)	(0.667074276229, 0.472602437613, 0.408083699544)	(-7.91734154232, 174.976780938, 57.3785482525)	(0.484590615916, 0.483674056798)	3.45	0	(29.7216033091, -0.363328172834, 571.561433681)	(0.435561533636, 0.491646547889, 0.405204874674)	(-18.2164302415, 188.031252633, 62.6712693035)	(0.464545678783, 0.435090239549)	3.37	0			
1459792183601222.0	(-35.0503559128, 2.72312814366, 572.41111325)	(0.66708926181, 0.472593500596, 0.408037109375)	(-8.16399973765, 177.046803285, 58.2178048004)	(0.484110549362, 0.475970214794)	3.46	0	(29.5819122669, -0.395008751804, 585.696168748)	(0.438174450643, 0.491802811508, 0.45232055664)	(-22.0831637654, 190.180806969, 63.5427707899)	(0.457019922605, 0.427090409492)	3.50	0			
1459792183609566.0	(-35.0563863691, 2.72451522818, 572.423025446)	(0.667109102381, 0.472584940869, 0.408076782227)	(-7.15793573073, 177.707778621, 58.4857863899)	(0.486068634234, 0.473510314026)	3.45	0	(29.714380761, -0.361217986638, 571.591335168)	(0.435591908116, 0.491632889706, 0.405304361979)	(-20.9853320643, 184.274405204, 61.1481172421)	(0.459156613343, 0.449071807948)	3.37	0			
1459792183617920.0	(-35.0658889719, 2.72670383597, 572.424963468)	(0.667142741124, 0.472570940465, 0.408083292643)	(-7.49620153844, 178.334996385, 58.7400815266)	(0.485410273378, 0.471176046204)	3.45	0	(31.4017794597, -0.340059343039, 586.938017624)	(0.431970259512, 0.491425130136, 0.456459960937)	(-22.7310546892, 188.271058243, 62.768494548)	(0.455758943773, 0.434197773563)	3.48	0			
1459792183626280.0	(-35.071262499, 2.72854816414, 572.418298632)	(0.667162847164, 0.472558861548, 0.408060913086)	(-6.35049405142, 175.169185199, 57.4565553984)	(0.487640143925, 0.482958000749)	3.45	0	(29.7008366292, -0.360995066543, 571.590997663)	(0.43564030277, 0.491631648258, 0.405303344726)	(-22.0219310633, 186.319030151, 61.9770768316)	(0.457139098748, 0.441462485482)	3.35	0			
1459792183634537.0	(-35.0724679875, 2.73059935394, 572.430155801)	(0.667165441626, 0.472545926999, 0.408100585937)	(-9.1151695204, 174.495865341, 57.1835689253)	(0.482259304164, 0.485463843168)	3.46	0	(29.7005829739, -0.359095260764, 571.594684147)	(0.435641745861, 0.491619336923, 0.405315551758)	(-19.5401294958, 187.304226034, 62.3765083146)	(0.461969385956, 0.437795958192)	3.38	0			
1459792183642868.0	(-35.0731763582, 2.73305196957, 572.425139756)	(0.667168634301, 0.472529886564, 0.408083699544)	(-7.36895986037, 179.735426088, 59.3078627393)	(0.485657921642, 0.465964175332)	3.45	0	(31.4230721595, -0.338009541445, 587.214158823)	(0.431938149814, 0.491411088964, 0.457380574544)	(-24.9619287495, 194.892806918, 65.4531737464)	(0.451417032406, 0.409554123863)	3.43	0			
1459792183651241.0	(-35.0789677873, 2.73243890569, 572.437922314)	(0.667187534326, 0.472534319371, 0.408126424154)	(-6.7959273028, 179.562535881, 59.2377672455)	(0.486773204938, 0.46660760744)	3.44	0	(29.694699841, -0.36098689837, 571.607640275)	(0.435664795418, 0.491631631175, 0.405358886719)	(-21.0352233853, 182.608383898, 60.4726562779)	(0.459059510733, 0.455272110539)	3.41	0			
1459792183659603.0	(-35.0882227618, 2.73071117679, 572.450100611)	(0.66721891543, 0.47254601023, 0.408166910807)	(-7.19927565982, 177.671454828, 58.4710595048)	(0.485988175049, 0.473645497477)	3.46	0	(29.6878275744, -0.361284573859, 571.631274209)	(0.43569298916, 0.491633582267, 0.40543762207)	(-16.5510782066, 183.529299726, 60.8460264687)	(0.467786924471, 0.451844809356)	3.39	0			
1459792183667954.0	(-35.0951514134, 2.72970294429, 572.471238442)	(0.667240704445, 0.472553266229, 0.408237508138)	(-5.55247574679, 176.206044356, 57.8769329072)	(0.489193313066, 0.479099202247)	3.46	0	(31.3924963968, -0.345322395243, 587.143110813)	(0.432034542061, 0.491457877452, 0.457143758138)	(-20.8518632693, 191.821321199, 64.2078903292)	(0.459416381336, 0.420985034613)	3.50	0			
