Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1459533170541597.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459533172536092	1459533173548937	darktest
1459533170549931.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459533183548981	1459533184563664	
1459533170558280.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459533194562988	1459533195578846	
1459533170566644.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170574999.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170583266.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170591593.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170599956.0	(29.9395294231, 20.4443277965, 703.585762835)	(0.451908969397, 0.381143796688, 0.845285847982)	(26.1832710747, 207.932666859, 70.7399707019)	(0.55096004491, 0.361024686048)	2.62	1	(29.9456309005, 20.444384468, 703.585686561)	(0.451890274285, 0.381143431475, 0.845285644531)	(-12.1500055196, 179.845221353, 59.3523774253)	(0.476352655664, 0.465555558791)	2.62	3			
1459533170608309.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170616669.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459533170624934.0	(29.8302758937, 20.4151290548, 702.21389829)	(0.452089130566, 0.38109320623, 0.840713094075)	(33.492126163, 222.077391997, 76.4747170977)	(0.565185142396, 0.308383356915)	2.64	1	(29.8488278794, 20.4151826878, 702.213855409)	(0.452032224678, 0.381092751612, 0.840712890625)	(-6.7772059075, 193.249411375, 64.7868860259)	(0.486809642064, 0.415670221903)	2.64	3			
1459533170633259.0	(29.7693866477, 20.3968802447, 701.473198502)	(0.452192493518, 0.381079013807, 0.838244018555)	(31.3487838761, 209.515099116, 71.3815418598)	(0.561013592596, 0.355135470353)	2.57	1	(29.7779327466, 20.3969364797, 701.473128018)	(0.452166252139, 0.381078629162, 0.838243815104)	(-7.38706111627, 181.386887706, 59.9774207171)	(0.485622691482, 0.459818058407)	2.57	3			
1459533170641628.0	(30.8659654763, 20.7031359726, 713.543674625)	(0.450212438851, 0.381259460485, 0.878479003906)	(27.2544209512, 215.723714373, 73.898722902)	(0.553044805277, 0.332029347328)	2.65	1	(30.3803427261, 20.3569997585, 701.234280679)	(0.450290142178, 0.381249383424, 0.837447509766)	(-14.1965785698, 179.6570254, 59.2760764686)	(0.472369446147, 0.466255953106)	2.60	3			
1459533170649978.0	(30.8793955382, 20.7044747845, 713.599472987)	(0.450178076638, 0.381260609376, 0.878664957682)	(27.2099658308, 214.936404151, 73.5795209089)	(0.552958283049, 0.334959418864)	2.60	1	(30.8904484914, 20.7059583467, 713.598561736)	(0.450144469741, 0.38125263238, 0.878661905924)	(-10.7422275719, 186.067108211, 61.8749392203)	(0.479092589389, 0.442400043875)	2.60	3			
1459533170658263.0	(30.8903105945, 20.7033274954, 713.58948987)	(0.450143888401, 0.381265027001, 0.878631591797)	(27.8629275303, 214.009368546, 73.2036695548)	(0.554229131044, 0.33840949555)	2.64	1	(30.3864211792, 20.347266679, 701.004898885)	(0.450245190823, 0.381266498204, 0.836682942708)	(-12.7265429772, 178.193383488, 58.6826669042)	(0.475230550842, 0.471703075966)	2.60	3			
1459533170666585.0	(30.8998844846, 20.6973483315, 713.543217694)	(0.450109694364, 0.381289315761, 0.878477376302)	(30.1559177492, 221.106577107, 76.081116152)	(0.558691938009, 0.311996363576)	2.57	1	(30.4833961484, 20.4036731045, 703.159918381)	(0.450194958298, 0.381290333509, 0.843866373698)	(-9.70531787489, 186.033413411, 61.8612782172)	(0.48111070869, 0.442525443205)	2.53	3			
1459533170674937.0	(30.9135873022, 20.6919540254, 713.55696231)	(0.450069809791, 0.381319393917, 0.878523152669)	(24.5127454129, 212.892987063, 72.751051026)	(0.547708729881, 0.342564246135)	2.62	1	(30.9247542532, 20.6920499428, 713.556052899)	(0.450035873211, 0.381318660905, 0.878520100911)	(-13.3825551446, 184.305636916, 61.1607796266)	(0.473953765775, 0.448955575302)	2.62	3			
1459533170683299.0	(30.9370903192, 20.6846048036, 713.502619488)	(0.449992506249, 0.381349526074, 0.878342081706)	(28.1798847979, 213.810563355, 73.123067257)	(0.554846019459, 0.339149373444)	2.69	1	(30.9410590446, 20.6858407451, 713.502134037)	(0.449980411169, 0.381342965977, 0.878340454101)	(-8.77759089621, 184.855831157, 61.3838468411)	(0.482916327567, 0.446907959968)	2.69	3			
1459533170691653.0	(30.9562477815, 20.674106733, 713.504781397)	(0.44993483849, 0.381404494449, 0.878349202474)	(23.4039528347, 209.51591805, 71.3818738831)	(0.545550706179, 0.35513242259)	2.69	1	(30.7424700987, 20.5275008037, 708.291539036)	(0.449990634262, 0.381401439646, 0.860971883138)	(-13.8809310966, 177.931464053, 58.5764759729)	(0.472983785332, 0.472677841262)	2.67	3			
1459533170699923.0	(30.9741431489, 20.6625680973, 713.542896725)	(0.449885106431, 0.381470216643, 0.878476359049)	(26.4171726978, 206.252657873, 70.0588386629)	(0.551415283569, 0.367277045503)	2.71	1	(30.9763444608, 20.6626695978, 713.541948444)	(0.449878327786, 0.381469527143, 0.878473103841)	(-10.2772102261, 177.754847207, 58.5048695748)	(0.479997644558, 0.473335142511)	2.71	3			
1459533170708300.0	(30.9879482328, 20.6514982019, 713.568473468)	(0.449846334623, 0.381531669798, 0.878561604818)	(17.9782845204, 210.677630463, 71.8528710928)	(0.534990822344, 0.350808967387)	2.67	1	(30.988951092, 20.6513383982, 713.567616667)	(0.449843200622, 0.381532368662, 0.87855875651)	(-18.2059476155, 182.252151001, 60.328227503)	(0.464566080935, 0.456597874949)	2.67	3			
1459533170716609.0	(31.0029760833, 20.6375887239, 713.597642046)	(0.449804305317, 0.381608462765, 0.878658854167)	(23.8611686747, 210.228496282, 71.6707770187)	(0.546440577413, 0.352480475319)	2.69	1	(31.0087018635, 20.6390643079, 713.597459496)	(0.449786919945, 0.381600681962, 0.878658243815)	(-13.2302775968, 181.489932358, 60.0191984781)	(0.474250140917, 0.459434565099)	2.69	3			
1459533170724968.0	(31.019032224, 20.6168760876, 713.531966413)	(0.449748422616, 0.381706782996, 0.878439941406)	(28.2347413375, 208.269551942, 70.8765552234)	(0.554952785787, 0.3597709269)	2.67	1	(31.0204369076, 20.6167299483, 713.531036633)	(0.44974406248, 0.381707396441, 0.878436889648)	(-8.4009710249, 179.759656184, 59.3176864335)	(0.483649336269, 0.46587400006)	2.67	3			
1459533170733249.0	(31.0268454402, 20.6476604836, 713.530670135)	(0.449724222813, 0.381545788355, 0.878435465495)	(26.8194890401, 201.323390072, 68.0603480255)	(0.552198304866, 0.385621920089)	2.70	1	(31.0288126271, 20.6477275903, 713.530619129)	(0.449718256112, 0.381545413261, 0.878435465495)	(-11.5234749632, 173.153727605, 56.6394212331)	(0.477572061185, 0.490458773333)	2.70	3			
1459533170741571.0	(31.0444347506, 20.599215091, 713.611135714)	(0.449680720255, 0.381810429745, 0.878703816732)	(25.1810774204, 206.66374777, 70.2255083069)	(0.549009492838, 0.365747124042)	2.65	1	(30.9801787768, 20.5541894503, 712.010393058)	(0.449693141994, 0.381810425371, 0.873367919922)	(-11.7057629023, 177.378241209, 58.3521808608)	(0.477217277341, 0.474736727916)	2.65	3			
1459533170749924.0	(31.050253298, 20.5884299644, 713.628124698)	(0.449665166746, 0.381869184758, 0.878760375977)	(21.6570868239, 213.937787299, 73.1746481144)	(0.542150811257, 0.338675893938)	2.67	1	(31.0504591403, 20.5887682133, 713.627202805)	(0.449664433693, 0.381867281144, 0.878757324219)	(-14.5431565707, 185.191948022, 61.5201199014)	(0.471694907414, 0.445657059837)	2.67	3			
1459533170758281.0	(31.0523758327, 20.5815663998, 713.593279215)	(0.449654840865, 0.381899873346, 0.878644205729)	(28.8754538514, 212.13003523, 72.4417247412)	(0.556199793405, 0.345403664942)	2.65	1	(31.0382443983, 20.5687763478, 713.126097298)	(0.449644435303, 0.381898055844, 0.877086995443)	(-8.39414217639, 183.148407566, 60.691600001)	(0.483662627138, 0.453262346237)	2.65	3			
1459533170766643.0	(31.0662052461, 20.581138776, 713.727956313)	(0.449628338529, 0.381921789739, 0.879093221029)	(21.1807283501, 207.460170805, 70.5484049403)	(0.541223683048, 0.362783138055)	2.65	1	(31.0673315764, 20.5812206808, 713.727060179)	(0.449624823377, 0.381921220305, 0.879090169271)	(-15.1809320967, 179.054431204, 59.0317645527)	(0.470453616005, 0.468498581304)	2.65	3			
1459533170774903.0	(31.0653783121, 20.5788733675, 713.711063887)	(0.449628941392, 0.381931138784, 0.879036865234)	(26.1526412524, 211.977181711, 72.3797527933)	(0.55090043062, 0.345972528058)	2.70	1	(31.0533542967, 20.5685346637, 713.340918587)	(0.449623199692, 0.381930793993, 0.877803141276)	(-10.7270190831, 183.106693022, 60.6746875246)	(0.479122189406, 0.453417592027)	2.69	3			
1459533170783236.0	(-29.6403076817, 22.2334566576, 715.674480902)	(0.633325403813, 0.374118345971, 0.885581665039)	(-8.23682490481, 206.191867111, 70.0341920471)	(0.483968811006, 0.36750328578)	2.51	0	(31.0684532037, 20.5823618069, 713.828160788)	(0.44963296199, 0.381930117562, 0.879427286784)	(-12.7871628747, 179.303485936, 59.1327397019)	(0.47511256739, 0.467571693575)	2.65	0			
1459533170791603.0	(-29.6448430979, 22.2172430523, 715.715614732)	(0.633335944391, 0.374209456111, 0.88571879069)	(-12.9712129336, 208.185772408, 70.8425881882)	(0.474754353963, 0.360082722707)	2.44	0	(31.0616097174, 20.586820383, 713.818601833)	(0.449652542575, 0.381905501758, 0.879395345052)	(-5.9495595668, 185.864559078, 61.7928190025)	(0.488420475736, 0.44315385531)	2.64	0			
1459533170799950.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(31.0619507861, 20.5899438578, 713.836266456)	(0.449653488521, 0.381891794097, 0.879454142253)	(-10.2679886375, 181.626954164, 60.0747517181)	(0.480015592375, 0.458924621644)	2.65	0			
1459533170808306.0	(-29.6475606637, 22.2350941711, 715.827404307)	(0.633334590009, 0.374133982681, 0.886091308594)	(-10.6023288337, 199.064965718, 67.1447069792)	(0.479364871869, 0.394026923268)	2.44	0	(31.0598402955, 20.5957778814, 713.875199898)	(0.449664254792, 0.381867090262, 0.879583943685)	(-10.2408194317, 178.055276927, 58.6266738685)	(0.480068471328, 0.472217056467)	2.67	0			
1459533170816548.0	(-29.6875307025, 22.2564711506, 716.240327628)	(0.633420698306, 0.374087954684, 0.887467854817)	(-13.7912742551, 190.968723528, 63.8622186124)	(0.473158282882, 0.424158081399)	2.42	0	(31.0552811214, 20.6000615268, 713.87131656)	(0.449677566533, 0.381844203091, 0.879571126302)	(-9.62788713659, 185.433625175, 61.6181039322)	(0.481261410789, 0.444757628674)	2.68	0			
