Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1460476162271486.0	(-45.6721751709, 54.544052682, 652.775303169)	(0.690327669669, 0.178921572373, 0.675917765299)	(18.6487046812, 205.875797739, 69.9060469135)	(0.536295649438, 0.368679576707)	2.38	3	(-45.6761548307, 54.543997457, 652.775302817)	(0.690340562778, 0.178921894591, 0.675917765299)	(-34.1962419883, 201.452837447, 68.1128303366)	(0.433444449225, 0.38514016581)	2.37	1		
1460476162279756.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1460476162288087.0	(-45.5965032465, 54.5083978892, 652.137488284)	(0.690181680338, 0.178829129565, 0.673791707357)	(23.9074863697, 178.872029088, 58.9578126121)	(0.546530724737, 0.469177413144)	2.77	3	(-45.5984803813, 54.508341038, 652.137487903)	(0.690188091021, 0.178829457804, 0.673791707357)	(-29.282970093, 173.070198075, 56.6055555573)	(0.443007064825, 0.490769638724)	2.75	1		
1460476162296444.0	(-45.5721246653, 54.4999016688, 651.940612492)	(0.690133219941, 0.17878621184, 0.673135375976)	(17.4698253284, 186.692876348, 62.1286466296)	(0.534001217066, 0.440071171015)	2.61	3	(-45.5733558268, 54.4998442134, 651.9406121)	(0.69013721319, 0.1787865423, 0.673135375976)	(-35.9597918086, 181.365394761, 59.9687067558)	(0.430012082895, 0.459898047037)	2.59	1		
1460476162304796.0	(-46.042188936, 54.8151131433, 655.797497192)	(0.691051692851, 0.178776804813, 0.685991617838)	(17.5259902237, 174.913437147, 57.352866553)	(0.534110529824, 0.483909798485)	2.78	0	(17.5384499099, 47.8478191571, 653.527084122)	(0.485709696589, 0.217257816598, 0.678423665365)	(2.43792105571, 163.905831105, 52.890013549)	(0.504744883331, 0.524875954204)	2.92	0		
1460476162313155.0	(-46.0361144428, 54.8044099975, 655.676230875)	(0.691051058442, 0.178781619336, 0.685587361653)	(26.7601204349, 208.88053779, 71.1242693964)	(0.552082756783, 0.357497068144)	2.31	0	(17.558018496, 47.7939837954, 652.688854364)	(0.48557938329, 0.217224444535, 0.675629475911)	(-1.83122380105, 162.488664024, 52.3154464411)	(0.496435920979, 0.530150115283)	2.86	0		
1460476162321414.0	(-46.025583818, 54.7956024531, 655.577261509)	(0.69103254609, 0.178785951524, 0.685257568359)	(22.5068746105, 197.178908415, 66.3800360354)	(0.54380473844, 0.401046116804)	2.60	0	(17.5548178958, 47.8039511123, 652.841056148)	(0.485601918769, 0.217229414719, 0.67613688151)	(-0.73779077891, 165.069910415, 53.3619703782)	(0.498564050644, 0.520543690304)	2.92	0		
1460476162329759.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.5454144467, 47.8244310138, 653.180366386)	(0.485659499221, 0.217250403484, 0.677267862956)	(-2.14304822062, 169.31536335, 55.0832195138)	(0.495829022537, 0.504743716598)	2.87	0		
1460476162338112.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.5513018746, 47.8035522123, 652.87376423)	(0.485615957985, 0.217244962802, 0.67624593099)	(0.576786567947, 163.748705822, 52.8263096846)	(0.501122589661, 0.525460715214)	2.90	0		
1460476162346468.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.5411711239, 47.7984218307, 652.861806812)	(0.485647882569, 0.217269366055, 0.676206054687)	(-6.14495789857, 155.160599125, 49.344402935)	(0.488040175363, 0.557422407426)	2.73	0		
1460476162354714.0	(-46.0403349371, 54.7583077275, 655.437080662)	(0.69110256617, 0.178933297233, 0.684790242513)	(18.2421492856, 175.77768348, 57.7032610284)	(0.535504377745, 0.480693399776)	2.75	0	(17.5139964603, 47.8386375132, 653.497598133)	(0.485786607815, 0.217298193526, 0.678325398763)	(-2.03674508103, 165.474077079, 53.5258331114)	(0.496035918487, 0.519039534502)	2.74	0		
1460476162363070.0	(-44.9347639526, 53.9961298451, 646.072871618)	(0.688974472087, 0.178940550739, 0.653576253255)	(29.2098456494, 182.422082711, 60.3971235227)	(0.556850614343, 0.455965453252)	2.61	0	(17.4539334565, 47.9958372716, 655.709088858)	(0.486156053661, 0.217299722932, 0.685697021484)	(2.68649699899, 170.892843248, 55.7227828187)	(0.505228682365, 0.498872931717)	2.72	0		
1460476162371426.0	(-44.7651153763, 53.8608762653, 644.568990958)	(0.688654464725, 0.179016018632, 0.648563232422)	(22.5258720876, 174.919741836, 57.3554226854)	(0.543841712899, 0.483886334814)	2.67	0	(17.4299989751, 48.0294161238, 656.249400811)	(0.486275980383, 0.217327486006, 0.687497965495)	(-0.853011928485, 167.101128876, 54.1854945283)	(0.498339797726, 0.512984261719)	2.75	0		
1460476162379780.0	(-44.8211648769, 53.8833232173, 644.925358069)	(0.688782377244, 0.179053613433, 0.649751180013)	(26.1246047441, 179.673149512, 59.2826137249)	(0.550845863651, 0.466195945246)	2.69	0	(17.3927483638, 48.0848200508, 657.095807614)	(0.486462726472, 0.21735502774, 0.690319417318)	(-0.432504896964, 170.400226116, 55.5230592971)	(0.499158223244, 0.500706266779)	2.79	0		
1460476162388139.0	(-44.7579766717, 53.8193427548, 644.255036329)	(0.688680267182, 0.17910876733, 0.647516886393)	(30.2944436257, 207.936840261, 70.7416627393)	(0.558961548512, 0.36100915422)	2.30	0	(17.3875035367, 48.0511250289, 656.672929427)	(0.486446499401, 0.217375413832, 0.688909708659)	(7.1502383731, 175.578060633, 57.6223272249)	(0.513916384533, 0.481436320682)	2.72	0		
1460476162396418.0	(-44.6589752617, 53.7320090081, 643.312168468)	(0.688503173172, 0.179171109134, 0.644373982747)	(24.2339310314, 183.030267076, 60.6437018804)	(0.547166078302, 0.453702020558)	2.64	0	(17.4020472422, 47.9726495025, 655.590239954)	(0.486314439437, 0.217383427229, 0.68530069987)	(4.79094377129, 172.289797966, 56.2891551562)	(0.509324530501, 0.493673993426)	2.73	0		
1460476162404742.0	(-44.6514648982, 53.7131384875, 643.189084904)	(0.688497891874, 0.179222537691, 0.643963623047)	(28.2618172475, 184.11771317, 61.0845890314)	(0.55500548316, 0.449654956568)	2.60	0	(17.7367682296, 47.0468296865, 642.814239293)	(0.48419636816, 0.217478226728, 0.642714029948)	(-0.204668231938, 166.134036362, 53.7934027587)	(0.499601657781, 0.516583415103)	2.72	0		
1460476162413101.0	(-44.6777344461, 53.7158623964, 643.331035838)	(0.688561989443, 0.179273516709, 0.644436848958)	(20.6326815791, 178.581141147, 58.8398768759)	(0.540157029154, 0.470259988288)	2.67	0	(17.7298359144, 47.0486348735, 642.850683139)	(0.484222102001, 0.217482802384, 0.642835693359)	(6.69278630414, 165.321637504, 53.4640289903)	(0.513026053531, 0.519606857074)	2.68	0		
1460476162421451.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.7178851761, 47.0458698624, 642.846795239)	(0.484260983964, 0.217497228324, 0.642822672526)	(3.56682471059, 167.022501852, 54.1536164932)	(0.506942048872, 0.513276881832)	2.63	0		
1460476162429734.0	(-44.7647329746, 53.7396235559, 643.860902565)	(0.688764623452, 0.179384938021, 0.646203002929)	(29.7026354424, 196.453810363, 66.0860569442)	(0.557809722543, 0.403744658122)	2.56	0	(17.7034813697, 47.0422157929, 642.854182378)	(0.484308857262, 0.217521439595, 0.642847290039)	(1.926651166, 166.378236471, 53.8924096804)	(0.503749807641, 0.515674594452)	2.64	0		
1460476162438057.0	(-44.9453487913, 53.8467118699, 645.281804862)	(0.689133863267, 0.179432335518, 0.650939331055)	(24.7850562872, 179.281376127, 59.1237756428)	(0.548238723797, 0.467653977943)	2.70	0	(17.6963877841, 47.0373454074, 642.859144297)	(0.484332586772, 0.217551661462, 0.642863769531)	(-1.22827051628, 166.04251595, 53.7562973115)	(0.497609438466, 0.516924019538)	2.67	0		
1460476162446405.0	(-45.010606149, 53.8862473821, 645.817241945)	(0.689263545456, 0.179454860834, 0.652724202474)	(27.9701597945, 180.120395053, 59.4639420806)	(0.554437835334, 0.464531466123)	2.58	0	(17.6934277693, 47.0340012863, 642.880289167)	(0.48434409431, 0.217579699102, 0.642934366862)	(-0.208523148982, 168.217419438, 54.6380761947)	(0.499594155023, 0.508829849507)	2.72	0		
1460476162454771.0	(-44.9462246561, 53.8382250077, 645.296067625)	(0.689134671151, 0.179488018023, 0.650986938477)	(24.1175905459, 180.742966586, 59.7163534793)	(0.546939646839, 0.462214489817)	2.66	0	(17.6906628659, 47.0374009488, 642.879161888)	(0.484353014283, 0.217559589991, 0.642930501302)	(1.00216734423, 166.279708567, 53.8524631607)	(0.501950500864, 0.516041278128)	2.70	0		
1460476162463125.0	(-44.9852980212, 53.8568559881, 645.579970616)	(0.689218100869, 0.179513408131, 0.651933186849)	(26.5136238308, 183.159971564, 60.696288434)	(0.551603004731, 0.4532193094)	2.63	0	(17.685374328, 47.0404477918, 642.921618403)	(0.484373835415, 0.217559449492, 0.643072102864)	(2.88609276167, 171.145892188, 55.8253773537)	(0.505617152125, 0.497931179056)	2.74	0		
1460476162471398.0	(-44.985204585, 53.8598613309, 645.55128829)	(0.689222177821, 0.179482640931, 0.651837565104)	(28.8907811565, 183.184166668, 60.7060979412)	(0.556229624672, 0.453129264354)	2.61	0	(17.6785530119, 47.044483544, 642.898781468)	(0.484394234134, 0.217526750514, 0.64299601237)	(1.53908158483, 166.571768727, 53.9708741537)	(0.502995487709, 0.514954340429)	2.73	0		
1460476162479745.0	(-45.0279699857, 53.894836502, 645.913451213)	(0.68930521405, 0.179450346875, 0.653044840495)	(28.8401135314, 185.677025939, 61.7167867727)	(0.556131011155, 0.443851782883)	2.61	0	(17.6788783369, 47.0504014542, 642.924583633)	(0.484395230821, 0.217503148116, 0.643081868489)	(-5.21729884194, 166.331085426, 53.873293064)	(0.489845662044, 0.515850072848)	2.75	0		
1460476162488084.0	(-44.9794776255, 53.8672942474, 645.539771454)	(0.689205118517, 0.17943433934, 0.651799316406)	(36.0229377391, 215.063093609, 73.6308850681)	(0.570110816931, 0.33448792851)	2.06	0	(17.6495393943, 47.0638108561, 642.924588193)	(0.484491190341, 0.21742572613, 0.643081868489)	(0.15448259818, 167.393670338, 54.3041006574)	(0.500300666793, 0.511895532794)	2.75	0		
1460476162496437.0	(-44.8864884986, 53.812582537, 644.771295263)	(0.689020987455, 0.179390227348, 0.649237670898)	(23.1988073428, 185.770165873, 61.7545488286)	(0.545151435077, 0.443505151197)	2.62	0	(17.6776368942, 47.061438161, 642.964876698)	(0.484402494966, 0.217455922237, 0.643216349284)	(-0.0412022824548, 168.445230679, 54.7304385194)	(0.499919808714, 0.507982022036)	2.75	0		
1460476162504796.0	(-44.963821622, 53.8724820793, 645.37331038)	(0.689179617815, 0.179326429522, 0.651244303385)	(28.5884563975, 187.053517458, 62.2748626419)	(0.555641215254, 0.4387290009)	2.56	0	(17.6712145422, 47.0651169469, 642.981178317)	(0.484424844171, 0.217441382399, 0.643270670573)	(1.50027386269, 165.894125711, 53.6961349274)	(0.502919956914, 0.517476272008)	2.78	0		
1460476162513052.0	(-44.9730930865, 53.8788739549, 645.405458592)	(0.689204825281, 0.179304600899, 0.65135152181)	(26.0446367191, 183.504622479, 60.8360214846)	(0.550690223276, 0.451936648755)	2.71	0	(17.667883142, 47.0683805505, 642.992219463)	(0.484436632671, 0.217427069465, 0.643307495117)	(0.862629528406, 165.509974193, 53.5403870063)	(0.501678920841, 0.518905938991)	2.77	0		
1460476162521399.0	(-44.9697012002, 53.883253044, 645.387635833)	(0.68919642163, 0.179270966317, 0.651292114258)	(22.2969322601, 184.277243218, 61.1492678683)	(0.543396131296, 0.449061245931)	2.69	0	(17.665562138, 47.0745132089, 642.983923499)	(0.484443463084, 0.217388215317, 0.643279825846)	(1.9336275889, 170.592494596, 55.601011393)	(0.503763385731, 0.499990716055)	2.67	0		
1460476162529753.0	(-45.0009931278, 53.9115785102, 645.684343423)	(0.68925225363, 0.179246482979, 0.65228108724)	(27.0197821703, 184.505891884, 61.2419697127)	(0.5525881319, 0.448210301885)	2.62	0	(17.6676428099, 47.0820846829, 643.017541073)	(0.484439332594, 0.217358272963, 0.643391723633)	(-1.42870088207, 167.439827241, 54.3228142152)	(0.497219344332, 0.51172375422)	2.72	0		
1460476162538110.0	(-45.0578557032, 53.9523928961, 646.159874901)	(0.68936364417, 0.179233727134, 0.653866170247)	(26.7558393202, 184.324958424, 61.1686132144)	(0.552074424523, 0.448883667942)	2.60	0	(17.6670311374, 47.0899170007, 643.035428894)	(0.484442713612, 0.217320363023, 0.643451334635)	(3.54423892059, 166.046996931, 53.7581140514)	(0.506898090542, 0.51690734302)	2.76	0		
1460476162546378.0	(-45.0717375273, 53.9582872625, 646.223997579)	(0.689398932217, 0.179229766442, 0.654079996745)	(28.816130739, 189.935875514, 63.4434673558)	(0.556084333863, 0.428001951939)	2.66	0	(17.6590752807, 47.0909728982, 643.032224739)	(0.484468501504, 0.217312967382, 0.643440755208)	(-0.809257408431, 167.606627188, 54.3904405131)	(0.498424956387, 0.511102987763)	2.81	0		
1460476162554720.0	(-44.9932475668, 53.9087760939, 645.574434326)	(0.689244002602, 0.17921117256, 0.651914876302)	(30.4012932527, 189.208746562, 63.1486648694)	(0.559169508082, 0.430708051502)	2.66	0	(17.6552752682, 47.0931657812, 643.047948098)	(0.484482228024, 0.217306774404, 0.643493245443)	(0.00294444408996, 173.972553786, 56.9714008538)	(0.50000573072, 0.487411411292)	2.80	0		
1460476162563067.0	(-45.0540815186, 53.94839357, 646.099942377)	(0.689360666439, 0.17922873886, 0.653666381836)	(34.651471051, 191.884440686, 64.2334810881)	(0.567441555179, 0.420750127703)	2.70	0	(17.6567641887, 47.0955788869, 643.059707726)	(0.484478292213, 0.217297660832, 0.643532307943)	(-1.86218225487, 168.531103479, 54.7652542354)	(0.496375667079, 0.507662435879)	2.79	0		
1460476162571422.0	(-45.0522015504, 53.9424994937, 646.080977003)	(0.689357567844, 0.179253852268, 0.653603312174)	(28.1150971992, 180.922969796, 59.789332823)	(0.554719924482, 0.461544585799)	2.70	0	(17.6555369453, 47.0899932408, 643.078200414)	(0.484483927177, 0.217337556515, 0.64359395345)	(-0.00953072276207, 176.257671528, 57.8978642957)	(0.49998145052, 0.478907065396)	2.70	0		
1460476162579780.0	(-45.1194157101, 53.9819331217, 646.610101829)	(0.689494353966, 0.179274133485, 0.655367024739)	(22.963488923, 188.041590507, 62.6754606247)	(0.544693438931, 0.435051765883)	2.67	0	(17.6497127327, 47.0861288752, 643.064138618)	(0.484501897028, 0.217354125434, 0.643547159831)	(-0.428642258507, 169.383007917, 55.1106448918)	(0.499165741031, 0.504491969049)	2.76	0		
1460476162588021.0	(-45.1008882374, 53.9622726874, 646.427579191)	(0.689462497109, 0.179302067184, 0.654758504232)	(20.4409406825, 190.749979709, 63.7735325252)	(0.539783847183, 0.424972163345)	2.70	0	(17.6406172347, 47.0794699536, 643.058854058)	(0.484531353741, 0.217390468152, 0.643529459635)	(4.19090283724, 175.737024029, 57.6867763222)	(0.508156681271, 0.480844718908)	2.76	0		
1460476162596365.0	(-45.0540605102, 53.9179958012, 646.009296781)	(0.689375162975, 0.179361642256, 0.653364257812)	(31.2427072306, 200.315848233, 67.6518567416)	(0.560807137467, 0.389371610597)	2.68	0	(17.6345746482, 47.0715533191, 643.054972491)	(0.484550941611, 0.21743464793, 0.643516642253)	(1.28862946177, 173.124495861, 56.6275697028)	(0.502508037099, 0.490567562852)	2.78	0		
1460476162604739.0	(-45.1532676229, 53.979404954, 646.825325499)	(0.689571515789, 0.179389350339, 0.656084391276)	(30.7044389348, 189.2045759, 63.1469739432)	(0.559759515249, 0.43072357313)	2.71	0	(17.6359479983, 47.0672398721, 643.0801506)	(0.484548590949, 0.217469927782, 0.643600463867)	(-0.352247482933, 169.345726166, 55.0955296186)	(0.499314426853, 0.504630717656)	2.90	0		
1460476162613094.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.6345559889, 47.0615218208, 643.075966564)	(0.484552884814, 0.217501260146, 0.643586629232)	(-0.300869899404, 172.597660201, 56.4139728407)	(0.49941442215, 0.492528246368)	2.92	0		
1460476162621450.0	(-45.3406982082, 54.0945462329, 648.328500673)	(0.689947458149, 0.179428600754, 0.661094970703)	(30.8236499846, 190.295266201, 63.5891764046)	(0.559991533641, 0.426664435426)	2.76	0	(17.6273206274, 47.0602497696, 643.083604495)	(0.484577242894, 0.217511775824, 0.643612060547)	(-0.0154560784199, 170.471146295, 55.551812718)	(0.499969918103, 0.50044232864)	2.92	0		
1460476162629720.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.6177579371, 47.0554998536, 643.031946283)	(0.484604359201, 0.21751802198, 0.643439737956)	(1.76129571328, 177.684299453, 58.4762671472)	(0.503427979201, 0.473597694628)	2.82	0		
1460476162638046.0	(-45.2653608061, 54.0375714496, 647.671658705)	(0.689804851933, 0.179449809693, 0.658905436198)	(25.6124820354, 224.805174149, 77.5806515511)	(0.549849128134, 0.298231581135)	2.26	0	(17.6148083048, 47.0545519972, 643.038681166)	(0.484614595775, 0.217526279143, 0.643462320963)	(7.45429835097, 177.575399113, 58.4321152936)	(0.514508171177, 0.474002980598)	2.81	0		
1460476162646407.0	(-45.0970290029, 53.9238754613, 646.274352973)	(0.689474301594, 0.17945177096, 0.654247843424)	(34.2961074447, 197.35931582, 66.4531792534)	(0.566749917175, 0.400374708523)	2.65	0	(17.6148842846, 47.0567052693, 643.046876108)	(0.484614995946, 0.217517202343, 0.643489583333)	(4.85721302374, 178.146712236, 58.6637448119)	(0.509453509194, 0.471876768754)	2.79	0		
1460476162654764.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.6127685215, 47.0568461417, 643.042120982)	(0.484621532459, 0.217514439956, 0.643473714193)	(4.88466580188, 174.238644392, 57.0792829182)	(0.509506940058, 0.486421122469)	2.86	0		
1460476162663040.0	(-45.1988125447, 53.9876541861, 647.075827746)	(0.689681114144, 0.179458921898, 0.656919352213)	(20.8118759042, 226.900136607, 78.4300196576)	(0.54050579195, 0.290434921447)	2.24	0	(17.6061076384, 47.0568681624, 643.079696397)	(0.484646470792, 0.217529782419, 0.643599039714)	(1.69959126172, 178.336365371, 58.7406365596)	(0.5033078849, 0.471170951353)	2.85	0		
1460476162671365.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.6004498963, 47.0543299469, 643.051250774)	(0.48466268785, 0.217532776874, 0.643504231771)	(9.1949030923, 177.962431665, 58.5890312826)	(0.517895879899, 0.472562591494)	2.82	0		
1460476162679718.0	(-45.1177146139, 53.9331604097, 646.35471892)	(0.689529206515, 0.179435849235, 0.65451578776)	(31.4682205191, 198.183638583, 66.7873873733)	(0.561246050057, 0.397306890276)	2.63	0	(17.6010436158, 47.0599631936, 643.071185962)	(0.484662314892, 0.21750841188, 0.64357055664)	(9.84950717299, 177.225695197, 58.2903335866)	(0.519169924431, 0.475304446607)	2.88	0		
1460476162688077.0	(-45.1780834964, 53.9797039152, 646.858747179)	(0.689647278635, 0.179403287117, 0.656195882161)	(35.7456253713, 188.872069828, 63.0121648199)	(0.569571088694, 0.43196103525)	2.68	0	(17.6033166871, 47.0635671343, 643.053075406)	(0.484653316317, 0.217480128149, 0.643510335286)	(2.19095435253, 170.16698492, 55.4284954864)	(0.504264216334, 0.501574302493)	3.04	0		
1460476162696433.0	(-45.1052447813, 53.9303472622, 646.230740202)	(0.689507755902, 0.179394079832, 0.654102376302)	(38.944924781, 197.370944913, 66.4578940781)	(0.575797829468, 0.400331429428)	2.80	0	(17.5988346882, 47.0671879086, 643.04811371)	(0.484667540459, 0.217457174806, 0.643493652344)	(1.54441860471, 170.995080096, 55.7642330691)	(0.503005875058, 0.498492444748)	3.01	0		
1460476162704697.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.5932479668, 47.0715553277, 643.060975507)	(0.484686849982, 0.21743723926, 0.643536580404)	(-1.63188057507, 172.898201959, 56.5358225581)	(0.496823899231, 0.491409743362)	2.92	0		
1460476162713019.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(17.5889525759, 47.0742655583, 643.05646534)	(0.48470051287, 0.217419733736, 0.643521525065)	(2.19480960822, 168.103492848, 54.5918865309)	(0.504271719751, 0.509253841281)	3.06	0		
1460476162721392.0	(-45.1839870306, 53.9817638763, 646.799609335)	(0.689675660573, 0.179363800807, 0.655998738607)	(38.7394410183, 197.185325332, 66.382637669)	(0.575397899997, 0.40102223546)	2.74	0	(17.5904252007, 47.0808435203, 643.066058893)	(0.484696389861, 0.217385655646, 0.643553466797)	(2.86352391524, 175.164271516, 57.4545632263)	(0.505573226772, 0.482976287623)	3.08	0		
1460476162729745.0	(-45.1621763358, 53.9670928409, 646.625940701)	(0.689631676819, 0.179367131945, 0.655419718424)	(25.0976634941, 205.460467781, 69.7376582063)	(0.548847145765, 0.370225278077)	2.65	0	(17.5898126982, 47.0819301995, 643.015624633)	(0.48469420588, 0.217358629958, 0.643385416667)	(2.59874081561, 176.377909262, 57.9466127093)	(0.505057884032, 0.478459585925)	3.10	0		
