Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	duration
1436445812824857.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445812841543.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445812858209.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445812874854.0	(-10.564204396, 64.8896230002, 531.544012398)	(0.56085182821, 0.1586996667, 0.271813354492)	(-22.4156310151, 206.163297827, 62.5201493885)	(0.433681565044, 0.318360837269)	5.71	0	(47.5802032592, 64.6739769346, 526.894154762)	(0.374691209314, 0.157416715101, 0.256313883463)	(-10.2928847339, 179.305503436, 52.2106621673)	(0.469547678302, 0.423356124174)	5.22	0		
1436445812891480.0	(-10.5400542904, 64.892553157, 531.581250393)	(0.560773606483, 0.158707260621, 0.27193745931)	(-21.9457502657, 205.238902747, 62.1653161093)	(0.435071744776, 0.321974578783)	5.72	0	(47.60366714, 64.6653951969, 526.903144694)	(0.374617921298, 0.157470486906, 0.25634379069)	(-10.1937224373, 176.891468421, 51.2840237853)	(0.469841057878, 0.432793321262)	5.23	0		
1436445812908102.0	(-10.5330149215, 64.9820966877, 531.581262331)	(0.560751956461, 0.158211523779, 0.27193745931)	(-22.3378304031, 209.22239744, 63.6943987672)	(0.433911744369, 0.306401886473)	5.75	0	(47.6192416603, 64.6604285957, 527.098997915)	(0.374611102372, 0.157623703787, 0.256996663411)	(-8.52630236993, 180.411463679, 52.6351900651)	(0.474774253343, 0.419032589214)	5.20	0		
1436445812924849.0	(-10.5367156639, 64.8927542608, 531.648548499)	(0.560760541945, 0.158748853024, 0.272161865234)	(-21.1366568866, 204.47624913, 61.8725680299)	(0.43746551217, 0.32495602373)	5.71	0	(47.6141560004, 64.661428425, 527.003977085)	(0.374606481923, 0.157557256152, 0.25667989095)	(-9.83039179937, 180.672744181, 52.7354837807)	(0.470916000593, 0.418011164267)	5.24	0		
1436445812941474.0	(-10.5498123243, 64.8907443532, 531.690055702)	(0.560800716218, 0.158786188908, 0.272300211588)	(-22.6895495655, 205.734788037, 62.3556639459)	(0.432871155131, 0.320036012365)	5.71	0	(47.5967157234, 64.6601019324, 527.002556026)	(0.374662037765, 0.1575635902, 0.256675211588)	(-9.49598622346, 177.865622442, 51.6579572619)	(0.471905366203, 0.428985056911)	5.20	0		
1436445812958098.0	(-10.5721760672, 64.8852363568, 531.729239317)	(0.560870440924, 0.158841333759, 0.272430826823)	(-20.3958080553, 204.625627924, 61.9299077634)	(0.439657372617, 0.32437205659)	5.72	0	(47.5830505913, 64.6649961847, 527.099255599)	(0.374727144058, 0.1575981258, 0.256997477213)	(-11.093268706, 179.027610082, 52.1039915323)	(0.467179678384, 0.424442493815)	5.25	0		
1436445812974724.0	(-10.6046666258, 64.8737058591, 531.872281994)	(0.560968554297, 0.158995520261, 0.272907511393)	(-21.5294518103, 204.695839577, 61.9568588274)	(0.436303397011, 0.324097577885)	5.71	0	(47.5635130386, 64.6758410684, 527.258723523)	(0.374824896302, 0.157639632848, 0.257529093424)	(-11.4373544494, 178.09312414, 51.7452848291)	(0.466161673227, 0.428095683582)	5.22	0		
1436445812991347.0	(-10.6318776132, 64.843971919, 531.900932398)	(0.561053858078, 0.159177986549, 0.273003133138)	(-22.3753458408, 209.205317624, 63.6878426016)	(0.43380075195, 0.306468656669)	5.75	0	(47.5246720017, 64.6690430994, 527.360124938)	(0.374971514208, 0.157742031736, 0.257867024739)	(-10.3562849227, 179.559673635, 52.3082265609)	(0.469360103779, 0.422362495561)	5.23	0		
1436445813008096.0	(-10.6651457366, 64.846579529, 531.996747964)	(0.561156241213, 0.15922393046, 0.273322550456)	(-22.0763387957, 206.527379726, 62.659903891)	(0.434685388178, 0.31693753039)	5.74	0	(47.4804693332, 64.6678951864, 527.313965485)	(0.375102935976, 0.157718527505, 0.257713216146)	(-9.79500886617, 178.576871906, 51.9309736216)	(0.471020683828, 0.426204566437)	5.22	0		
1436445813024722.0	(-10.6943978555, 64.8407993848, 531.998115367)	(0.561249227559, 0.159256535766, 0.273327026367)	(-23.4303161331, 206.97208736, 62.8306069501)	(0.430679538068, 0.315199032996)	5.75	0	(47.448354845, 64.6737882401, 527.186792168)	(0.375177948972, 0.157604068117, 0.25728922526)	(-10.3482380727, 178.123379535, 51.7568985009)	(0.469383911027, 0.42797740604)	5.23	0		
1436445813041346.0	(-10.7222103661, 64.8207028613, 531.890370024)	(0.561341544593, 0.159299325543, 0.272967936198)	(-22.623912608, 207.902923368, 63.1879126094)	(0.433065347314, 0.311560111932)	5.75	0	(47.4363732144, 64.6943823701, 527.364348863)	(0.375255443306, 0.157602926409, 0.257881062825)	(-10.7354089412, 179.957546703, 52.4609519578)	(0.468238435085, 0.420807088728)	5.23	0		
1436445813057969.0	(-10.7503699057, 64.8366277716, 532.000220725)	(0.561427227665, 0.159280487564, 0.273334147135)	(-22.6038098585, 204.111815225, 61.7326784085)	(0.433124822904, 0.326380706706)	5.72	0	(47.421264722, 64.688876727, 527.450477958)	(0.375322652111, 0.157688549428, 0.258168334961)	(-11.9757851513, 178.720284383, 51.9860231572)	(0.464568682984, 0.425643923442)	5.22	0		
1436445813074719.0	(-10.7596199047, 64.8331083044, 532.007149002)	(0.561456375599, 0.15930426798, 0.273357137044)	(-21.9306056267, 206.298618838, 62.5720929777)	(0.4351165514, 0.317831826279)	5.72	0	(47.4099372633, 64.696487708, 527.578046005)	(0.375386929054, 0.157727674234, 0.258593546549)	(-8.21744654612, 181.634548712, 53.1046768494)	(0.47568802797, 0.414251177824)	5.24	0		
1436445813091343.0	(-10.7652660363, 64.8338462259, 532.027306839)	(0.561473599813, 0.159312892446, 0.273424275716)	(-21.1258863303, 206.470600723, 62.638109011)	(0.437497377721, 0.317159496782)	5.72	0	(47.4066702563, 64.6957905197, 527.613790126)	(0.375405208215, 0.157754379997, 0.258712565104)	(-11.2836987072, 180.721328108, 52.7541329434)	(0.466616276014, 0.417821234918)	5.25	0		
1436445813107965.0	(-10.765084765, 64.8331713998, 532.035554224)	(0.561472710848, 0.159321845355, 0.273451944987)	(-20.2979529131, 206.782638803, 62.7578862551)	(0.439946884872, 0.315939645024)	5.72	0	(47.4025775281, 64.6902968538, 527.610118735)	(0.375417458487, 0.157782570137, 0.258700358073)	(-10.0640246306, 178.622931426, 51.9486537791)	(0.470224779199, 0.426024505763)	5.22	0		
1436445813124589.0	(-10.7576633461, 64.8379012079, 532.07590202)	(0.561447638454, 0.159321264594, 0.273586425781)	(-22.4822738976, 206.55228337, 62.6694632685)	(0.433484396752, 0.316840174473)	5.73	0	(47.4173923953, 64.693477642, 527.694584807)	(0.375388551925, 0.157818983692, 0.258981933594)	(-9.54205036089, 179.922236602, 52.4473980141)	(0.471769081772, 0.420945126652)	5.25	0		
1436445813141340.0	(-10.747018904, 64.8439748788, 532.134352777)	(0.561411654726, 0.159324727663, 0.27378112793)	(-21.489572833, 206.945564025, 62.8204258467)	(0.436421382151, 0.315302720779)	5.72	0	(47.4292085729, 64.6933908527, 527.718382403)	(0.375355937955, 0.157834773512, 0.259061279297)	(-9.90100015589, 182.300585765, 53.3603382183)	(0.47070710013, 0.411647436416)	5.24	0		
1436445813157965.0	(-10.7341338902, 64.8560906794, 532.210821009)	(0.561367933595, 0.159306185198, 0.274036051432)	(-22.6582849936, 206.739478236, 62.7413188742)	(0.432963653865, 0.316108372806)	5.72	0	(47.4383348798, 64.6889692288, 527.628853233)	(0.375307076353, 0.157802231844, 0.258762817383)	(-11.226637103, 178.905000103, 52.0569271312)	(0.466785097329, 0.424921813513)	5.24	0		
1436445813174588.0	(-10.7018539201, 64.8513886114, 532.245111552)	(0.561263938604, 0.159354143335, 0.274150390625)	(-21.9198572393, 209.683862081, 63.8715340803)	(0.435148351363, 0.30459788084)	5.73	0	(47.4464697652, 64.6848674314, 527.404809918)	(0.375231895725, 0.157681866712, 0.258015950521)	(-10.7432153562, 177.397555774, 51.4782877304)	(0.468215339183, 0.430814871876)	5.24	0		
1436445813191220.0	(-10.6794569068, 64.8590422956, 532.294175152)	(0.561190953066, 0.159343025786, 0.274313964844)	(-21.6345189804, 208.445029115, 63.3960023799)	(0.435992547395, 0.309440855689)	5.71	0	(47.4617689478, 64.6879545553, 527.42308742)	(0.375186938066, 0.157676500552, 0.258076985677)	(-11.0728235077, 176.379652987, 51.0875610899)	(0.467240167137, 0.43479416346)	5.23	0		
1436445813207837.0	(-10.6592601154, 64.9582507278, 532.294186965)	(0.561127554014, 0.158794570596, 0.274313964844)	(-23.0879933426, 211.743708264, 64.6622154589)	(0.431692327389, 0.296545315623)	5.73	0	(47.492025605, 64.6975210211, 527.53148555)	(0.375113914341, 0.157692834631, 0.258438313802)	(-10.4638786905, 178.341822211, 51.8407487214)	(0.469041779022, 0.42712344718)	5.24	0		
1436445813224586.0	(-10.635819554, 64.859680831, 532.279333472)	(0.561052695033, 0.159330469323, 0.274264526367)	(-20.9862315574, 208.421234781, 63.386868816)	(0.437910557522, 0.309533874977)	5.74	0	(47.5459210079, 64.7132780512, 527.928958736)	(0.375028726829, 0.1578596572, 0.259763183594)	(-9.97390967475, 180.190912171, 52.5505303598)	(0.470491391495, 0.41989479214)	5.22	0		
1436445813241210.0	(-10.6022030825, 64.879122125, 532.300560179)	(0.560945154862, 0.15923665875, 0.274335123698)	(-21.050780228, 209.277348043, 63.7154918075)	(0.437719585124, 0.306187067853)	5.72	0	(47.584284724, 64.6953365542, 527.706750486)	(0.374857009564, 0.157817806573, 0.259022420247)	(-9.45714785857, 178.272385901, 51.814095276)	(0.472020272608, 0.427394894836)	5.27	0		
1436445813257850.0	(-10.5472943259, 64.9032880927, 532.38290858)	(0.560767724282, 0.159155571715, 0.274609781901)	(-16.550197724, 213.374309436, 65.2881291773)	(0.451034917976, 0.290170799701)	5.74	0	(47.6995392507, 64.7484451813, 527.749506653)	(0.37449796174, 0.157550624278, 0.259165039062)	(-4.52781410947, 182.131382803, 53.2953888875)	(0.486604100268, 0.412308902256)	5.25	0		
1436445813274458.0	(-10.4435708328, 65.0150785848, 532.954133402)	(0.560418395843, 0.158899907335, 0.276513875325)	(-14.6684868919, 205.758984517, 62.3649518755)	(0.456602109787, 0.319941420965)	5.69	0	(47.7674809475, 64.7979215878, 528.001724944)	(0.374336508777, 0.157437280859, 0.260005696614)	(-0.6843620282, 184.117713893, 54.0578511615)	(0.497975260271, 0.404543729896)	5.24	0		
1436445813291205.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(47.7754611174, 64.953427266, 528.322068844)	(0.374382893091, 0.156777804584, 0.261073608398)	(-16.1017285302, 98.9143338695, 21.3521440291)	(0.452361749911, 0.737629656491)	4.40	0		
1436445813307840.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813324453.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813341072.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813357827.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813374453.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813391076.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813407742.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813424405.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813441071.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813457701.0	(-10.1962874062, 65.3573629083, 533.114266096)	(0.559629898429, 0.157113088993, 0.277047526042)	(-16.0461573914, 215.939047447, 66.2726155934)	(0.452526161564, 0.28014445877)	5.66	0	(48.0851861501, 65.0619741509, 528.411931887)	(0.37341316218, 0.156234743022, 0.261373087565)	(-1.60882432765, 199.659853019, 60.0237723532)	(0.495240164711, 0.343784781004)	5.30	0		
1436445813474321.0	(-10.2091322551, 65.3364516354, 533.003003388)	(0.559674386559, 0.157157774402, 0.276676635742)	(-13.7448897967, 220.096631904, 67.8685234035)	(0.459334645572, 0.263891196623)	5.74	0	(48.0568788969, 65.0299009559, 528.304765406)	(0.373479682769, 0.156344048424, 0.26101582845)	(0.614508570361, 198.789696701, 59.6897588706)	(0.501818072693, 0.347186486703)	5.23	0		
1436445813490947.0	(-10.196738982, 65.3160571116, 532.992417424)	(0.559635195505, 0.157263793821, 0.276641438802)	(-12.2897148855, 205.463704195, 62.2516071732)	(0.463639896788, 0.321095761552)	5.68	0	(48.0572984104, 65.0075952891, 528.251542576)	(0.373466361262, 0.156433915836, 0.260838419596)	(2.85929390204, 217.470157424, 66.8603391614)	(0.508459449414, 0.274158884189)	5.34	0		
1436445813507696.0	(-10.1757641603, 65.3031325728, 533.058836423)	(0.559566139244, 0.157377528637, 0.276862792969)	(-15.7278370018, 209.935523133, 63.9681353262)	(0.453467937864, 0.303614061246)	5.67	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813524319.0	(-10.1365530934, 65.3046739276, 533.174756627)	(0.559437578406, 0.157442929367, 0.277249145508)	(-15.1773973029, 222.270431764, 68.7029464228)	(0.455096457684, 0.25539315182)	5.70	0	(48.134717458, 65.0011364058, 528.609839426)	(0.373298083334, 0.156699933728, 0.262032877604)	(-2.37484188005, 199.103285216, 59.8101312563)	(0.492973840592, 0.345960573824)	5.26	0		
1436445813540945.0	(-10.1058727019, 65.3099446245, 533.21418866)	(0.559338801908, 0.157439109436, 0.277380574544)	(-15.3971509809, 220.727954197, 68.1108593534)	(0.454446298873, 0.261423165766)	5.68	0	(48.1546508344, 65.0100578262, 528.64628399)	(0.373242510846, 0.156673870758, 0.262154337565)	(-4.69233858226, 198.288521451, 59.4973804585)	(0.486117341472, 0.349145733186)	5.25	0		
1436445813557567.0	(-10.0658169752, 65.3216984006, 533.347144015)	(0.559207129345, 0.157458923707, 0.277823893229)	(-16.0630599694, 222.303294522, 68.7155609425)	(0.452476153936, 0.255264681307)	5.68	0	(48.1841245153, 65.0055569847, 528.595937082)	(0.373137084126, 0.156666892409, 0.261986490885)	(-3.42392759223, 195.764613829, 58.5285669736)	(0.489870036709, 0.359012455712)	5.25	0		
1436445813574192.0	(-10.0334143023, 65.3217462369, 533.384448802)	(0.559102945854, 0.15748259529, 0.277948201497)	(-16.0427216138, 221.485406548, 68.4016109029)	(0.452536326586, 0.258462054151)	5.70	0	(48.2116350545, 64.9984605937, 528.626053625)	(0.373055749856, 0.156725817461, 0.262086791992)	(-3.55474256403, 197.534272797, 59.2078586626)	(0.489483010165, 0.352094320576)	5.24	0		
1436445813590941.0	(-9.99650929887, 65.3158192387, 533.320454317)	(0.558987834924, 0.157475017252, 0.277734781901)	(-15.3454357522, 219.947813453, 67.8113987605)	(0.454599302508, 0.26447297321)	5.69	0	(48.2528728911, 64.9799857474, 528.735344418)	(0.372948014499, 0.156898693196, 0.262451171875)	(-2.82703214692, 196.684030008, 58.8814890791)	(0.491635999565, 0.355418178235)	5.26	0		
1436445813607566.0	(-9.96338798637, 65.3317528288, 533.422336925)	(0.558879345568, 0.157451983888, 0.278074544271)	(-14.6002142849, 221.16918568, 68.2802280763)	(0.456804099749, 0.259698257701)	5.68	0	(48.2945967434, 64.9787191073, 528.839795041)	(0.372837835044, 0.156972862584, 0.262799275716)	(-2.59092214406, 198.852139238, 59.7137277239)	(0.49233454987, 0.346942379835)	5.24	0		
1436445813624189.0	(-9.922936057, 65.3430089333, 533.444788761)	(0.558750217248, 0.157404442628, 0.278149210612)	(-14.2814951193, 222.549638767, 68.810121308)	(0.45774705586, 0.254301646726)	5.69	0	(48.3297395941, 64.9686495572, 528.784553696)	(0.372713151341, 0.156993754605, 0.262615152995)	(-3.33423608897, 198.438299618, 59.5548734931)	(0.490135396186, 0.348560204775)	5.25	0		
1436445813640822.0	(-9.89024791814, 65.3513394023, 533.516127814)	(0.558644104543, 0.157404000875, 0.278387044271)	(-14.8387424119, 222.465291537, 68.7777442378)	(0.456098395231, 0.254631385703)	5.71	0	(48.3455589649, 64.9461558653, 528.517682843)	(0.372603030332, 0.15694816054, 0.261725667318)	(-5.15241293561, 194.496418463, 58.041764382)	(0.484756174747, 0.36397021711)	5.23	0		
1436445813657563.0	(-9.85459425098, 65.3549984921, 533.519923723)	(0.558530788838, 0.157386513868, 0.278399658203)	(-14.6130514413, 224.16817465, 69.4314037096)	(0.456766119996, 0.247974297692)	5.70	0	(48.3923083774, 64.9640493279, 528.867798392)	(0.37253164935, 0.157073030142, 0.262892659505)	(-3.74045878777, 195.787539512, 58.537367102)	(0.488933553882, 0.358922832244)	5.24	0		
1436445813674187.0	(-9.81561523402, 65.3720103821, 533.603648667)	(0.558404399868, 0.157346086129, 0.278678792318)	(-15.1224170312, 222.955135664, 68.9657731465)	(0.45525912121, 0.252716436027)	5.68	0	(48.4385622859, 64.9644145066, 528.882803815)	(0.372387172029, 0.157080977988, 0.262942708333)	(-3.12761637394, 197.925890851, 59.3581830441)	(0.490746697118, 0.350563366493)	5.23	0		
1436445813690817.0	(-9.76534995634, 65.3687367389, 533.62357439)	(0.5582441185, 0.157377203556, 0.278745320638)	(-13.5674350082, 223.438208117, 69.1512027169)	(0.459859659739, 0.250827958886)	5.66	0	(48.480372304, 64.9557378982, 528.789358481)	(0.372232648408, 0.157069782642, 0.262631225586)	(-6.07788810652, 194.641148033, 58.0973194893)	(0.482018082525, 0.363404425203)	5.23	0		
1436445813707436.0	(-9.71447308061, 65.3722765664, 533.596460079)	(0.558083487901, 0.15734089664, 0.278654785156)	(-14.8641177973, 223.442078749, 69.1526884767)	(0.456023320126, 0.250812827409)	5.68	0	(48.5292695203, 64.9606854418, 528.874467701)	(0.372095395296, 0.157097112121, 0.262914835612)	(-2.07363214863, 197.356826809, 59.1397452086)	(0.493864993643, 0.352788010911)	5.21	0		
1436445813724060.0	(-9.64748127426, 65.390537229, 533.650602297)	(0.557869187709, 0.157275057782, 0.278835245768)	(-14.2143232806, 223.900426617, 69.3286274024)	(0.457945789111, 0.249021006188)	5.68	0	(48.6115562485, 64.9585724254, 529.011298605)	(0.371862970678, 0.157196944523, 0.263370971679)	(-3.92450857218, 196.565293749, 58.8359116231)	(0.488389027893, 0.355882354383)	5.23	0		
1436445813740815.0	(-9.58113114398, 65.4117226412, 533.601804695)	(0.557660260711, 0.157127764152, 0.278672688802)	(-14.3177725205, 222.972213497, 68.9723285507)	(0.457639726271, 0.252649673584)	5.67	0	(48.654039242, 64.9469930804, 528.845347388)	(0.371690015289, 0.157155569739, 0.262817789713)	(-2.49263340937, 196.78225507, 58.9191932185)	(0.492625344943, 0.355034186593)	5.23	0		
1436445813757432.0	(-9.50903338829, 65.445636981, 533.662781667)	(0.557429699734, 0.15697997405, 0.278875935872)	(-14.2899302183, 222.115927361, 68.6436392007)	(0.457722099946, 0.255997156526)	5.69	0	(48.7469863086, 64.9698592167, 529.128219133)	(0.371456519199, 0.157210096515, 0.263760782877)	(-2.96685260071, 198.261884005, 59.4871555528)	(0.491222329583, 0.349249867065)	5.24	0		
1436445813774056.0	(-9.43801252375, 65.465547826, 533.604602807)	(0.557206198833, 0.156833770804, 0.278682047526)	(-14.0548079844, 221.326552081, 68.340633889)	(0.458417727857, 0.259083064578)	5.67	0	(48.7964631474, 64.9452954037, 528.877395067)	(0.371242003289, 0.157186659196, 0.262924601237)	(-0.935367432867, 196.739695228, 58.9028564287)	(0.497232640731, 0.355200565957)	5.21	0		
1436445813790681.0	(-9.36735070993, 65.4887892144, 533.713844986)	(0.556978652033, 0.156775542132, 0.279046223958)	(-14.9026580434, 220.550785002, 68.0428521474)	(0.455909295729, 0.262115774035)	5.67	0	(48.8830292144, 64.9663550465, 529.14069959)	(0.371024667991, 0.157238646071, 0.263802286784)	(-0.962462407223, 197.519089679, 59.2020305535)	(0.497152478085, 0.352153676)	5.22	0		
1436445813807430.0	(-9.30730833251, 65.4857940689, 533.636275742)	(0.556790387172, 0.156743283483, 0.278787638346)	(-13.6186081169, 223.101017926, 69.02177072)	(0.459708260009, 0.252146137896)	5.68	0	(48.920835202, 64.9368696911, 528.644072353)	(0.370791982941, 0.157085375287, 0.262146809896)	(-4.40019927418, 193.408609125, 57.6242037919)	(0.486981658952, 0.368222794664)	5.21	0		
1436445813824062.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813840681.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813857347.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4		
1436445813874061.0	(-9.14232127661, 65.5953221268, 533.522927087)	(0.556270870838, 0.156068266389, 0.278409830729)	(-14.1363491636, 218.98286857, 67.4410002535)	(0.458176481764, 0.268245236241)	5.64	0	(49.0879576955, 65.0029633568, 528.886349995)	(0.370312960527, 0.156874641793, 0.262954508464)	(-2.0753671912, 198.116752829, 59.4314462874)	(0.493859860381, 0.349817228971)	5.21	0		
1436445813890675.0	(-9.10975959887, 65.6081073489, 533.450763206)	(0.556169730773, 0.155952030731, 0.278169148763)	(-14.7510835233, 221.037791049, 68.229791646)	(0.456357741055, 0.260211919278)	5.66	0	(49.1176625767, 65.0303489547, 528.868987498)	(0.370214352711, 0.156711740109, 0.262896525065)	(-2.5557053426, 197.25688221, 59.1013810172)	(0.49243874159, 0.353178724746)	5.23	0		
1436445813907299.0	(-9.07998494964, 65.6360046001, 533.560049903)	(0.556072162208, 0.15586795713, 0.278533528646)	(-13.8821271772, 222.002451994, 68.6000811623)	(0.458928617819, 0.256440766246)	5.66	0	(49.1522455988, 65.0456329186, 528.883830355)	(0.370107316368, 0.156636667916, 0.262946166992)	(-2.32914356151, 195.523102848, 58.4358618788)	(0.493109042717, 0.359956595592)	5.20	0		
1436445813923923.0	(-9.05316683108, 65.6413531111, 533.580569202)	(0.555986442681, 0.155851742335, 0.278601888021)	(-15.0267555341, 224.458390601, 69.5428044296)	(0.45554214339, 0.246839755274)	5.67	0	(49.1878247169, 65.0422054475, 528.777661099)	(0.369969585427, 0.156588056431, 0.262592163086)	(-2.25326776084, 196.786083843, 58.9206629106)	(0.493333527335, 0.355019218753)	5.21	0		
1436445813940548.0	(-9.00902723916, 65.6172607815, 533.449021829)	(0.555849946934, 0.155901249115, 0.278163452148)	(-13.7911186797, 223.900529739, 69.3286669863)	(0.459197873729, 0.249020603052)	5.65	0	(49.214348871, 65.0205420903, 528.652553059)	(0.369856315017, 0.156628511604, 0.262175089518)	(-2.76722229208, 194.164431985, 57.9143298539)	(0.491812951798, 0.365268053225)	5.21	0		
1436445813957297.0	(-8.96418975976, 65.5844624265, 533.244931402)	(0.555713230377, 0.155952621073, 0.277483113607)	(-12.8176247168, 222.356844038, 68.7361161694)	(0.462078033382, 0.255055339959)	5.65	0	(49.2600323354, 64.9909008156, 528.537051553)	(0.369683851638, 0.156719614618, 0.261790161133)	(-3.30313321016, 195.253648371, 58.3324305453)	(0.490227416538, 0.361009975096)	5.20	0		
1436445813973922.0	(-8.91332549465, 65.5820834044, 533.316254392)	(0.555549558482, 0.156011618917, 0.277720947266)	(-12.994238902, 223.112682363, 69.0262481675)	(0.461555506207, 0.252100538064)	5.66	0	(49.3308663461, 64.9649062284, 528.621409683)	(0.36947627466, 0.156918580206, 0.262071329752)	(-1.85180884348, 194.074082404, 57.8796487538)	(0.494521275611, 0.365621257217)	5.21	0		
1436445813990547.0	(-8.83331331221, 65.5572614125, 533.183093992)	(0.555299006672, 0.156064485506, 0.277277018229)	(-12.8122749922, 221.869070225, 68.5488819601)	(0.46209386097, 0.256962196149)	5.64	0	(49.3728980957, 64.9318879742, 528.352755495)	(0.369280611179, 0.156930502371, 0.26117594401)	(0.214298940138, 193.424186002, 57.6301830475)	(0.500634020533, 0.368161899913)	5.19	0		
1436445814007170.0	(-8.77168428487, 65.5420922809, 533.165320287)	(0.555103584495, 0.156137428671, 0.277217814127)	(-11.871612894, 222.473486108, 68.7808897612)	(0.464876884929, 0.254599350635)	5.66	0	(49.4710812644, 64.892670189, 528.27576476)	(0.368948737825, 0.157100018174, 0.260919189453)	(-2.5998084446, 195.259501602, 58.3346773349)	(0.492308259039, 0.360987093035)	5.23	0		
