Timestamp	soundtime	trialvec	LeftPupil	RightPupil
1374603144706212			3.849380493	3.915267944
1374603144722846			3.837936401	3.907424927
1374603144739463			3.851455688	3.917221069
1374603144756126			3.85055542	3.9243927
1374603144772835			3.853012085	3.922241211
1374603144789468			3.847579956	3.912246704
1374603144806084			3.837051392	3.924942017
1374603144822708			3.829833984	3.908004761
1374603144839457			3.805786133	3.895080566
1374603144856082			3.796173096	3.884399414
1374603144872705			3.793395996	3.872055054
1374603144889329			3.754806519	3.846176147
1374603144905953			3.743988037	3.845611572
1374603144922703			3.729721069	3.827835083
1374603144939327			3.709335327	3.817428589
1374603144955958			3.706436157	3.795059204
1374603144972574			3.669967651	3.781921387
1374603144989327			3.688491821	3.771453857
1374603145005951			3.663543701	3.769134521
1374603145022575			3.667663574	3.761779785
1374603145039200			3.653625488	3.767044067
1374603145055947			3.654998779	3.752334595
1374603145072571			3.631118774	3.753738403
1374603145089195			3.627929688	3.747665405
1374603145105820			3.6512146	3.742584229
1374603145122445			3.637649536	3.74710083
1374603145139195			3.627120972	3.758605957
1374603145155820			3.625686646	3.742202759
1374603145172450			3.613235474	3.742431641
1374603145189067			3.611541748	3.727874756
1374603145205818			3.610855103	3.729782104
1374603145222442			3.594726563	3.704742432
1374603145239064			3.589477539	3.713912964
1374603145255688			3.575775146	3.688247681
1374603145272438			3.558517456	3.686569214
1374603145289062			3.548934937	3.673568726
1374603145305687			3.543457031	3.648239136
1374603145322312			3.520309448	3.633117676
1374603145338936			3.51574707	3.627456665
1374603145355685			3.496337891	3.62701416
1374603145372310			3.515777588	3.609024048
1374603145388934			3.51701355	3.592224121
1374603145405560			3.503585815	3.586273193
1374603145422307			3.482696533	3.59614563
1374603145438931			3.48223877	3.57925415
1374603145455555			3.480667114	3.583068848
1374603145472179			3.503128052	3.562103271
1374603145488805			3.481658936	3.573364258
1374603145505554			3.481826782	3.576400757
1374603145522178			3.479400635	3.570007324
1374603145538802			3.491989136	3.56880188
1374603145555427			3.507965088	3.591384888
1374603145572177			3.481399536	3.572525024
1374603145588802			3.498245239	3.568527222
1374603145605424			3.534606934	3.629470825
1374603145622048			3.502655029	3.622665405
1374603145638797			3.522247314	3.618469238
1374603145655422			3.512573242	3.606887817
1374603145672047			3.531723022	3.597473145
1374603145688671			3.555236816	3.609985352
1374603145705296			3.560440063	3.617172241
1374603145722045			3.573272705	3.630813599
1374603145738670			3.58934021	3.625549316
1374603145755294			3.580368042	3.644836426
1374603145771920			3.592575073	3.645401001
1374603145788666			3.630172729	3.652816772
1374603145805290			3.636795044	3.656036377
1374603145821915			3.634490967	3.686065674
1374603145838539			3.642227173	3.678741455
1374603145855164			3.656478882	3.686538696
1374603145871914			3.650314331	3.694732666
1374603145888538			3.649459839	3.713806152
1374603145905169			3.66645813	3.721618652
1374603145921787			3.679351807	3.720428467
1374603145938536			3.692306519	3.749801636
1374603145955161			3.7162323	3.736129761
1374603145971783			3.721893311	3.751861572
1374603145988410			3.730758667	3.755386353
1374603146005160			3.742858887	3.762878418
1374603146021781			3.747161865	3.781646729
1374603146038414			3.747421265	3.803070068
1374603146055031			3.761108398	3.800872803
1374603146071655			3.770889282	3.80140686
1374603146088412			3.775344849	3.818847656
1374603146105029			3.781997681	3.819717407
1374603146121663			3.796340942	3.8409729
1374603146138279			3.78717041	3.854721069
1374603146155025			3.816467285	3.85848999
1374603146171650			3.831771851	3.863677979
1374603146188274			3.846008301	3.867874146
1374603146204898			3.857635498	3.891189575
1374603146221658			3.865341187	3.896850586
1374603146238273			3.875167847	3.908203125
1374603146254898			3.885940552	3.907165527
1374603146271521			3.886764526	3.917190552
1374603146288146			3.880218506	3.927749634
1374603146304897			3.911712646	3.932357788
1374603146321521			3.919250488	3.945068359
1374603146338143			3.908569336	3.965591431
1374603146354767			3.900878906	3.955551147
1374603146371516			3.92276001	3.971389771
1374603146388141			3.94190979	3.974349976
1374603146404766			3.932540894	3.989624023
1374603146421390			3.924346924	3.980834961
1374603146438015			3.942489624	4.005981445
1374603146454764			3.949584961	3.979660034
1374603146471388			3.950668335	4.006652832
1374603146488014			3.964111328	3.996292114
1374603146504656			3.958633423	3.989227295
1374603146521385			3.875808716	3.91267395
1374603146538009			-1	-1
1374603146554634			-1	-1
1374603146571265			-1	-1
1374603146588009			-1	-1
1374603146604648			-1	-1
1374603146621257			-1	-1
1374603146637881			-1	-1
1374603146654547			-1	-1
1374603146671214			-1	-1
1374603146687880			-1	-1
1374603146704504			-1	-1
1374603146721170			-1	-1
1374603146737836			-1	-1
1374603146754502			-1	-1
1374603146771126			3.977767944	3.835723877
1374603146787756			3.994598389	3.921310425
1374603146804500			3.986801147	3.972793579
1374603146821124			3.983139038	4.000930786
1374603146837749			3.994827271	3.997344971
1374603146854379			3.983627319	3.984024048
1374603146870998			3.983093262	4.00730896
1374603146887747			3.977920532	3.997344971
1374603146904369			3.982910156	3.98664856
1374603146920993			3.972442627	3.998001099
1374603146937618			3.976470947	3.998382568
1374603146954367			3.977737427	4.007339478
1374603146970992			4.000244141	4.026733398
1374603146987624			4.01461792	4.022491455
1374603147004245			4.01071167	4.031356812
1374603147020867			4.016174316	4.050262451
1374603147037615			4.025848389	4.063171387
1374603147054240			4.015960693	4.068527222
1374603147070861			4.032043457	4.071166992
1374603147087486			4.029418945	4.069534302
1374603147104235			4.040847778	4.085098267
1374603147120860			4.026824951	4.106018066
1374603147137485			4.012405396	4.078491211
1374603147154109			4.014648438	4.08543396
1374603147170734			4.00201416	4.080413818
1374603147187482			3.978469849	4.065139771
1374603147204108			3.961044312	4.063858032
1374603147220732			3.949615479	4.033859253
1374603147237368			3.939285278	4.031188965
1374603147254104			3.92376709	4.011413574
1374603147270728			3.914047241	3.993972778
1374603147287353			3.88671875	3.976089478
1374603147303978			3.871170044	3.973770142
1374603147320727			3.850921631	3.958618164
1374603147337352			3.84828186	3.961761475
1374603147353977			3.854904175	3.939559937
1374603147370601			3.844924927	3.948455811
1374603147387226			3.821792603	3.934829712
1374603147403975			3.832504272	3.920394897
1374603147420599			3.811309814	3.922698975
1374603147437221			3.845169067	3.915786743
1374603147453846			3.846008301	3.91758728
1374603147470597			3.831451416	3.922775269
1374603147487220			3.850738525	3.923461914
1374603147503844			3.82989502	3.917495728
1374603147520469			3.841308594	3.923965454
1374603147537218			3.840545654	3.918716431
1374603147553842			3.840789795	3.928833008
1374603147570468			3.845214844	3.920578003
1374603147587092			3.852661133	3.936294556
1374603147603717			3.834869385	3.935287476
1374603147620463			3.845123291	3.930725098
1374603147637087			3.85736084	3.940856934
1374603147653713			3.861877441	3.928359985
1374603147670337			3.860321045	3.919113159
1374603147687087			3.858840942	3.918228149
1374603147703711			3.866073608	3.909301758
1374603147720336			3.867874146	3.913665771
1374603147736961			3.86114502	3.926467896
1374603147753585			3.874237061	3.920303345
1374603147770334			3.888931274	3.924514771
1374603147786959			3.89239502	3.921707153
1374603147803581			3.884307861	3.93800354
1374603147820205			3.893554688	3.920761108
1374603147836955			3.870452881	3.926773071
1374603147853580			3.879150391	3.938354492
1374603147870204			3.887329102	3.949417114
1374603147886828			3.874450684	3.945724487
1374603147903578			3.862380981	3.942138672
1374603147920216			3.877838135	3.951751709
1374603147936827			3.868331909	3.951339722
1374603147953452			3.874206543	3.952346802
1374603147970076			3.880813599	3.970611572
1374603147986823			3.898284912	3.957702637
1374603148003447			3.882415771	3.958404541
1374603148020072			3.909683228	3.964538574
1374603148036697			3.913909912	3.976593018
1374603148053447			3.904876709	3.978713989
1374603148070071			3.904067993	3.985870361
1374603148086695			3.91545105	3.996734619
1374603148103320			3.930541992	4.001235962
1374603148120070			3.942230225	4.002319336
1374603148136694			3.96043396	4.011474609
1374603148153318			3.958297729	4.036911011
1374603148169940			3.972747803	4.033782959
1374603148186566			3.954208374	4.027816772
1374603148203315			3.963912964	4.047790527
1374603148219939			3.975769043	4.050079346
1374603148236563			3.980422974	4.038208008
1374603148253195			3.97795105	4.044204712
1374603148269937			3.978240967	4.04397583
1374603148286562			3.990112305	4.053207397
1374603148303190			3.984085083	4.054153442
1374603148319811			3.976516724	4.064224243
1374603148336436			3.997390747	4.05128479
1374603148353184			3.993804932	4.054016113
1374603148369808			3.990539551	4.060440063
1374603148386441			4.001525879	4.058792114
1374603148403056			3.99055481	4.042419434
1374603148419806			3.994522095	4.047286987
1374603148436430			3.985137939	4.046890259
1374603148453055			3.986434937	4.047424316
1374603148469680			3.99041748	4.041824341
1374603148486434			3.995101929	4.053283691
1374603148503053			4.000595093	4.065963745
1374603148519678			4.005691528	4.0546875
1374603148536299			4.012985229	4.058868408
1374603148552925			4.01133728	4.06262207
1374603148569674			4.008300781	4.069000244
1374603148586298			4.003662109	4.068450928
1374603148602923			4.013565063	4.065872192
1374603148619547			4.008285522	4.073867798
1374603148636297			3.986450195	4.06199646
1374603148652922			3.994720459	4.04800415
1374603148669546			3.965789795	4.076568604
1374603148686170			3.98374939	4.060806274
1374603148702795			3.984130859	4.062210083
1374603148719542			3.98739624	4.057678223
1374603148736167			3.995132446	4.063247681
1374603148752791			4.001449585	4.072113037
1374603148769429			3.997467041	4.05847168
1374603148786165			4.007568359	4.057937622
1374603148802790			4.002685547	4.055007935
1374603148819416			4.012832642	4.053741455
