Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	cuetime	correct	choice	iti_mean	iti_range	trialvec
1435667878523367.0	(-13.9234394131, 34.7677243484, 570.615669727)	(0.569414001102, 0.337910183344, 0.402052205404)	(-0.224331831241, 156.45173203, 43.4381374826)	(0.499336296357, 0.512698467434)	3.46	0	(44.0294728856, 33.0786368418, 566.82787831)	(0.393543850586, 0.345681148236, 0.389426269531)	(-0.706146206822, 156.669472701, 43.5217182349)	(0.497910810039, 0.511847252929)	3.58	0									
1435667878540116.0	(-13.8658669412, 34.7673366474, 570.414792834)	(0.569249105274, 0.337852538116, 0.401382649739)	(0.723723512431, 158.540107708, 44.2397700386)	(0.502141193824, 0.504534371742)	3.44	0	(44.06616844, 33.0908041271, 566.595853891)	(0.393389749004, 0.345551521106, 0.388652750651)	(0.0119637802411, 153.994808398, 42.4950361088)	(0.500035395799, 0.52230332917)	3.60	0									
1435667878556742.0	(-13.8215866735, 34.7569970542, 570.212388193)	(0.569124308544, 0.337845964989, 0.400708007812)	(-0.220885898313, 157.339814299, 43.7790319233)	(0.499346491425, 0.509226683743)	3.45	0	(44.1277557788, 33.0995522141, 566.73960159)	(0.393229214186, 0.3455472322, 0.389132080078)	(2.15893537111, 153.50013177, 42.3051522224)	(0.506387382755, 0.524237170563)	3.59	0									
1435667878573367.0	(-13.801546539, 34.7492823932, 570.155905649)	(0.569066195332, 0.337869182801, 0.40051961263)	(-0.0221443700621, 160.1528469, 44.858827354)	(0.499934484112, 0.498229683736)	3.44	0	(44.1651723439, 33.0905013066, 566.693585437)	(0.393106979157, 0.345581232735, 0.388978678385)	(-2.35431680211, 154.43925998, 42.6656408812)	(0.493034565674, 0.520565832761)	3.60	0									
1435667878589991.0	(-13.7995067922, 34.7257881843, 570.15208805)	(0.569060008895, 0.337989857707, 0.400506998698)	(1.41061700556, 159.647958561, 44.6650236556)	(0.504173423093, 0.500203445813)	3.44	0	(44.1688833645, 33.0721385462, 566.618209887)	(0.393081633725, 0.345655250225, 0.388727416992)	(-0.291316870746, 156.672891487, 43.5230305517)	(0.499138115767, 0.511833887853)	3.60	0									
1435667878606613.0	(-13.8126040361, 34.7064059332, 570.081732419)	(0.569102645079, 0.338069397379, 0.400272420247)	(0.674350147023, 158.839082534, 44.3545328928)	(0.501995118778, 0.503365588218)	3.41	0	(44.1575861967, 33.0663220258, 566.53258033)	(0.393100098527, 0.345661015486, 0.388441975911)	(-0.691997571926, 155.290134279, 42.9922528729)	(0.497952669906, 0.517239506335)	3.60	0									
1435667878623365.0	(-13.8359692772, 34.6728519817, 569.885810799)	(0.569181928126, 0.338185099457, 0.399619344076)	(2.05301773173, 157.320889237, 43.771767452)	(0.506074016958, 0.509300667563)	3.42	0	(44.1140898521, 33.0534029229, 566.271450038)	(0.393183968022, 0.345653496117, 0.387571411133)	(0.742000466391, 155.376132445, 43.025263662)	(0.502195267652, 0.516903313351)	3.60	0									
1435667878639987.0	(-13.881244856, 34.6533648557, 569.978096104)	(0.569314544104, 0.338313508667, 0.399926961263)	(-0.121876656778, 157.852864851, 43.9759687244)	(0.499639418175, 0.507221013093)	3.41	0	(44.0595880418, 33.048886792, 566.052288837)	(0.393309173517, 0.345614188078, 0.386841023763)	(0.43383556081, 153.158429465, 42.1739882296)	(0.501283537162, 0.525572988801)	3.58	0									
1435667878656612.0	(-13.9410935754, 34.6318773949, 569.798788213)	(0.569503619921, 0.338371576706, 0.399329223633)	(2.6043999878, 158.461336534, 44.2095333631)	(0.507705325408, 0.50484231222)	3.40	0	(44.0281785051, 33.0677727005, 566.051291768)	(0.393404649859, 0.345515453623, 0.386837565104)	(0.452299240956, 152.899144855, 42.0744606464)	(0.501338163435, 0.526586611199)	3.60	0									
1435667878673237.0	(-13.9752017948, 34.619285146, 569.674673029)	(0.569612419337, 0.3383999691, 0.398915608724)	(0.526027257789, 155.166755822, 42.9448934877)	(0.501556293662, 0.517721830251)	3.39	0	(43.9961620874, 33.0844203289, 566.022321073)	(0.393496798573, 0.345420359556, 0.386741129557)	(-1.07626451193, 156.025934231, 43.2746930497)	(0.496815785468, 0.514363040536)	3.61	0									
1435667878689987.0	(-14.0227509316, 34.6018481547, 569.660871672)	(0.569756807968, 0.338486253966, 0.398869628906)	(0.104120329342, 159.191959658, 44.489986391)	(0.500308048312, 0.501986084214)	3.42	0	(43.9207659772, 33.0892627747, 565.621455701)	(0.393652309175, 0.345279980742, 0.385404866536)	(-1.06343139345, 152.53660517, 41.93529813)	(0.496853753274, 0.528003889092)	3.60	0									
1435667878706609.0	(-14.0757175269, 34.5921619573, 569.439922696)	(0.569927258953, 0.338470794637, 0.398133138021)	(1.96825462349, 157.942679439, 44.0104444649)	(0.505823238531, 0.506869900551)	3.39	0	(43.8791083174, 33.1020217828, 565.475994009)	(0.393752380423, 0.345171596011, 0.384920043945)	(0.246364746466, 155.011686616, 42.8853694636)	(0.500728889782, 0.518328042941)	3.55	0									
1435667878723232.0	(-14.1146113678, 34.614112217, 569.452535611)	(0.570044586742, 0.338360530465, 0.398175048828)	(0.425774606349, 155.372928609, 43.0240338552)	(0.501259688184, 0.516915838118)	3.39	0	(43.8622318317, 33.129667718, 565.625854391)	(0.393831532587, 0.345070483807, 0.385419514974)	(-0.0562865650766, 155.609761298, 43.1149431661)	(0.499833471701, 0.515989987106)	3.57	0									
1435667878739858.0	(-14.1359627245, 34.6134077334, 569.338051584)	(0.570114547869, 0.338330108151, 0.397793579102)	(0.388907609183, 158.299961028, 44.1475886369)	(0.501150614228, 0.505473178155)	3.36	0	(43.8421179878, 33.1523170718, 565.60466423)	(0.393889017586, 0.344946266305, 0.385348917643)	(-1.40166460292, 154.506741635, 42.6915440233)	(0.495853063305, 0.520302026446)	3.58	0									
1435667878756607.0	(-14.1641101243, 34.6060441597, 569.169345124)	(0.570207588147, 0.338318110879, 0.397231241862)	(1.82752503963, 155.50399105, 43.0743427724)	(0.505406878815, 0.516403475177)	3.37	0	(43.8028808551, 33.1657744214, 565.418870788)	(0.393974364462, 0.344822545482, 0.384729614258)	(-1.88954232307, 150.577986874, 41.1834735385)	(0.494409638097, 0.535660723714)	3.56	0									
1435667878773230.0	(-14.1881112753, 34.5757615565, 568.915197558)	(0.570291928632, 0.338399756637, 0.396384073893)	(2.26258276882, 159.284498054, 44.5255076774)	(0.50669403186, 0.501624323481)	3.34	0	(43.7613993981, 33.180382325, 565.233779734)	(0.394066722836, 0.344692943845, 0.384112548828)	(-1.1683699662, 150.292098398, 41.0737339393)	(0.496543284124, 0.536778348719)	3.58	0									
1435667878789854.0	(-14.2226631214, 34.5869178731, 568.98554273)	(0.570393377683, 0.338362658729, 0.396618448893)	(2.57353803148, 156.269600356, 43.3682254066)	(0.507614017845, 0.513410475542)	3.33	0	(43.7335892655, 33.1787231166, 565.086865672)	(0.394124379124, 0.34465919077, 0.383622843424)	(-0.087102859186, 152.12958652, 41.7790621594)	(0.499742299233, 0.529595048789)	3.53	0									
1435667878806487.0	(-14.2477064077, 34.5608736395, 569.031389036)	(0.57046686214, 0.33851152866, 0.396771240234)	(-0.168912612201, 157.475423147, 43.8310860002)	(0.499500258544, 0.508696547508)	3.34	0	(43.7137116841, 33.1652885162, 565.039435628)	(0.394176073543, 0.344715588425, 0.38346476237)	(0.034907237412, 152.994156037, 42.1109311232)	(0.50010327585, 0.526215183591)	3.54	0									
1435667878823103.0	(-14.2832147163, 34.5236039545, 568.943790618)	(0.570578242617, 0.338679037202, 0.396479288737)	(1.27021995102, 156.821809737, 43.5801935032)	(0.503758047192, 0.51125172112)	3.35	0	(43.6976150994, 33.1226381262, 565.046155495)	(0.394225957196, 0.344940079894, 0.383487141927)	(-0.148552836466, 155.465987119, 43.0597547899)	(0.499560494567, 0.516552044099)	3.52	0									
1435667878839855.0	(-14.3145456265, 34.4685750139, 568.760831426)	(0.57068136693, 0.338910587844, 0.395869344075)	(1.03677336964, 157.495405328, 43.8387562514)	(0.503067376833, 0.508618431088)	3.32	0	(43.6739811563, 33.0752800764, 565.011895684)	(0.394291230149, 0.345177337193, 0.383373006185)	(-0.862433419612, 156.984221178, 43.6425358776)	(0.497448421835, 0.510616805402)	3.49	0									
1435667878856477.0	(-14.3439956094, 34.3746414933, 568.652651984)	(0.570774972011, 0.33936665345, 0.395508829753)	(-1.07180977351, 156.949187884, 43.6290881875)	(0.496828965167, 0.510753761203)	3.34	0	(43.6159379332, 33.0016359617, 564.878883289)	(0.394442959968, 0.345523415028, 0.3829296875)	(0.177730177162, 154.209731041, 42.577535148)	(0.500525828926, 0.521463131194)	3.54	0									
1435667878873102.0	(-14.3893067899, 34.2820103206, 568.731601752)	(0.570907760489, 0.339871325112, 0.395772094726)	(0.425426083962, 157.304552461, 43.7654965056)	(0.501258657053, 0.509364532991)	3.33	0	(43.561579495, 32.8937300642, 564.783987926)	(0.394590213582, 0.346059458563, 0.38261332194)	(1.42719395255, 153.213950814, 42.1953003536)	(0.504222467315, 0.525355938959)	3.52	0									
1435667878889720.0	(-14.4400442861, 34.1425778823, 568.712333524)	(0.571061283777, 0.340590180155, 0.395707804362)	(0.386326322997, 157.085332478, 43.6813479124)	(0.501142977287, 0.510221530579)	3.35	0	(43.5425596411, 32.7605789785, 564.871103746)	(0.394662970651, 0.346779446276, 0.382903645833)	(-0.720124101395, 153.933701763, 42.4715800474)	(0.497869455321, 0.522542213591)	3.55	0									
1435667878906475.0	(-14.4787553899, 33.9700120698, 568.509068043)	(0.571186944883, 0.341427477614, 0.395030314128)	(2.37146053719, 160.53692301, 45.0062567255)	(0.507016155435, 0.496728213407)	3.29	0	(43.5045476431, 32.5997638439, 564.808428462)	(0.394765917936, 0.347601111677, 0.382694702148)	(-0.518396517919, 156.507994879, 43.4597342344)	(0.498466282491, 0.512478518848)	3.51	0									
1435667878923098.0	(-14.5106975457, 33.7591982131, 568.511781315)	(0.571281915747, 0.342524190283, 0.39503926595)	(0.703806089587, 158.678142732, 44.2927554137)	(0.502082266537, 0.503994750854)	3.30	0	(43.4258121137, 32.4053713036, 564.575695228)	(0.39496157296, 0.348550233644, 0.381918945312)	(1.24095169401, 155.313101794, 43.0010690584)	(0.503671454716, 0.517149719336)	3.51	0									
1435667878939721.0	(-14.5623883166, 33.5271483108, 568.566889951)	(0.57143403305, 0.343746393714, 0.395222981771)	(1.48377145933, 160.180947291, 44.8696138176)	(0.504389856388, 0.498119830761)	3.30	0	(43.3934421698, 32.1668714786, 564.648374334)	(0.395071455523, 0.349816196422, 0.382161254883)	(1.82114946467, 157.237224898, 43.7396525127)	(0.505388016167, 0.50962773691)	3.49	0									
1435667878956346.0	(-14.6107232078, 33.2519380857, 568.423228091)	(0.57158526259, 0.345135787821, 0.394744059245)	(0.783303598383, 158.314486561, 44.1531643293)	(0.502317466267, 0.505416393428)	3.29	0	(43.3663238286, 31.9185826242, 564.70265572)	(0.395161883873, 0.351127867087, 0.382342122396)	(0.696396182833, 156.138419418, 43.3178710034)	(0.502060343736, 0.513923301728)	3.50	0									
1435667878972966.0	(-14.63830313, 32.9831410221, 568.373543872)	(0.571669101385, 0.346519248852, 0.394578450521)	(-1.15851867586, 156.231161995, 43.3534706658)	(0.496572429953, 0.513560742787)	3.32	0	(43.3206533402, 31.6321690036, 564.510227235)	(0.395263520082, 0.352570394527, 0.381700846354)	(-0.690785854831, 155.659210374, 43.1339244199)	(0.497956254867, 0.51579667563)	3.50	0									
1435667878989719.0	(-14.6661332258, 32.7053577474, 568.26166233)	(0.57175667237, 0.34793213538, 0.394205525716)	(0.636128946767, 158.660973441, 44.2861649029)	(0.501882038304, 0.504061870833)	3.32	0	(43.262098542, 31.3682466882, 564.410837795)	(0.39542160819, 0.353921744123, 0.381369425456)	(0.169094128136, 155.370372516, 43.023052687)	(0.500500278486, 0.516925830665)	3.50	0									
1435667879006345.0	(-14.7225534994, 32.445978491, 568.06314157)	(0.571935360083, 0.3492255172, 0.393543904622)	(1.94083194521, 157.307142979, 43.766490888)	(0.505742106347, 0.509354405866)	3.30	0	(43.2357736075, 31.1558662226, 564.476165259)	(0.395511933829, 0.355048989622, 0.381587117513)	(0.054029706997, 154.952228209, 42.8625460824)	(0.500159851204, 0.518560483935)	3.51	0									
1435667879022969.0	(-14.7746472548, 32.2403132279, 568.102086967)	(0.572089751978, 0.350306282658, 0.393673706055)	(1.96346082805, 155.984621557, 43.2588349909)	(0.505809055704, 0.514524544343)	3.31	0	(43.1974401287, 30.9524155461, 564.483865622)	(0.395628425484, 0.356113797149, 0.381612955729)	(-1.37711704957, 154.941893182, 42.858578935)	(0.495925689202, 0.518600886699)	3.52	0									
1435667879039593.0	(-14.8138502424, 32.0388619717, 568.000457876)	(0.572212020448, 0.351326153917, 0.393334960937)	(0.409165641671, 157.329100625, 43.7749194308)	(0.501210549236, 0.50926856675)	3.30	0	(43.1125293137, 30.7471497312, 564.059165927)	(0.39580828387, 0.357072108059, 0.380197143555)	(0.564169591354, 157.608559422, 43.882190968)	(0.501669140803, 0.50817607732)	3.51	0									
1435667879056341.0	(-14.8745805716, 31.8264471685, 567.715524331)	(0.572408637418, 0.352353019962, 0.392385050456)	(1.60324140001, 159.659612457, 44.6694970569)	(0.504743317751, 0.500157887189)	3.30	0	(43.0672559897, 30.5847235665, 564.083303792)	(0.395949320005, 0.357927562167, 0.380277709961)	(-2.47158501783, 156.776110725, 43.5626517282)	(0.49268761829, 0.511430372459)	3.48	0									
1435667879072965.0	(-14.9316321741, 31.6751834467, 567.763853967)	(0.572578089573, 0.353153595779, 0.392546183268)	(1.73314181129, 155.704874761, 43.1514529039)	(0.505127638495, 0.515618159651)	3.31	0	(43.0196357561, 30.4390184406, 563.986574728)	(0.396075722662, 0.358663450569, 0.379955240885)	(-0.595389437994, 158.286142848, 44.1422844654)	(0.498238492787, 0.505527197623)	3.49	0									
1435667879089589.0	(-14.982012443, 31.5033668612, 567.359275861)	(0.572749823027, 0.353937736338, 0.391197509766)	(1.58370909371, 157.771128391, 43.9445938105)	(0.504685529863, 0.507540545774)	3.31	0	(42.9417678481, 30.3032470358, 563.660125594)	(0.396252853912, 0.359286814609, 0.378866984049)	(0.739715586082, 155.115738101, 42.9253101023)	(0.502188507651, 0.517921274037)	3.48	0									
1435667879106212.0	(-15.0172157878, 31.3794529197, 567.231037702)	(0.572862124401, 0.354548325828, 0.390770060221)	(1.56194556774, 156.66570739, 43.520272903)	(0.504621140733, 0.511861972675)	3.29	0	(42.9126081482, 30.1872367167, 563.609275301)	(0.396331611273, 0.359880213296, 0.378697509766)	(0.950748506635, 156.427412734, 43.4288024096)	(0.502812865404, 0.51279353896)	3.49	0									
1435667879122963.0	(-15.0492862643, 31.2606420324, 567.013469696)	(0.572969500772, 0.355108415726, 0.390044962565)	(1.75668911329, 159.925484752, 44.7715533534)	(0.505197305069, 0.499118511525)	3.29	0	(42.8936832134, 30.0731137214, 563.526549519)	(0.396373401471, 0.36045547549, 0.37842183431)	(-1.17899251899, 157.415563407, 43.8081085651)	(0.496511856453, 0.508930557439)	3.51	0									
1435667879139587.0	(-15.0900044486, 31.1549772202, 566.734212877)	(0.573106439047, 0.355583706831, 0.389113972982)	(1.53183849698, 157.002680797, 43.6496216867)	(0.504532066559, 0.510544641137)	3.32	0	(42.8526307536, 29.9981408665, 563.208360764)	(0.396440414597, 0.360764234868, 0.377361246745)	(-0.986755863458, 157.249303117, 43.7442887923)	(0.497080603954, 0.50958051948)	3.50	0									
1435667879156212.0	(-15.1098763045, 31.1028414472, 566.620533237)	(0.57317215355, 0.355824882736, 0.388735148112)	(3.71462413222, 159.053147377, 44.4367026621)	(0.510990012225, 0.502528743638)	3.31	0	(42.8127445108, 29.9547293461, 562.861550765)	(0.396499005248, 0.360900507211, 0.376205240885)	(0.714465524344, 154.209928767, 42.5776110463)	(0.502113803326, 0.521462358221)	3.50	0									
1435667879172835.0	(-15.1339961813, 31.063136386, 566.475837619)	(0.573252475347, 0.355992947, 0.388252766927)	(1.61890533887, 156.41393184, 43.4236277067)	(0.504789660766, 0.512846239874)	3.37	0	(42.7832946842, 29.9072395314, 562.577234507)	(0.396537053866, 0.36107471178, 0.375257364909)	(-0.103071016158, 155.622350019, 43.1197754043)	(0.499695056165, 0.515940773966)	3.51	0									
1435667879189470.0	(-15.1966932738, 31.0176015355, 565.966156451)	(0.573468711423, 0.356093161425, 0.386553955078)	(-5.22492282093, 157.405625946, 43.8042940253)	(0.484541648459, 0.508969405996)	3.33	0	(42.7366743716, 29.8980398317, 562.529365086)	(0.396670714894, 0.361110318197, 0.3750978597)	(-5.07371211699, 158.826159358, 44.3495722728)	(0.484989017405, 0.503416108842)	3.53	0									
1435667879206210.0	(-15.2413261797, 31.0163013522, 565.908211165)	(0.573607402305, 0.356084272604, 0.386360677083)	(-9.32736914536, 156.718555303, 43.5405588163)	(0.472404233298, 0.511655374108)	3.33	0	(42.6684805115, 29.9096650783, 562.205290863)	(0.396820545569, 0.360964273526, 0.374017537435)	(-7.28550225709, 160.147325285, 44.8567078566)	(0.478445259594, 0.498251269411)	3.52	0									
1435667879222832.0	(-15.2444310072, 31.0117274026, 565.53390108)	(0.573636054808, 0.35600721817, 0.385112915039)	(-8.55492874544, 155.050142358, 42.9001308763)	(0.474689559925, 0.518177707747)	3.33	0	(42.6601498103, 29.9226196579, 561.872519265)	(0.396785925131, 0.360808881139, 0.372908325195)	(-7.98379805529, 156.260527614, 43.3647427928)	(0.476379295694, 0.513445943652)	3.54	0									
1435667879239468.0	(-15.2699783467, 31.019922024, 565.27927816)	(0.573726982111, 0.355895619296, 0.384264322917)	(-7.70423886267, 157.892047713, 43.9910092453)	(0.477206393897, 0.507067835367)	3.34	0	(42.6328682971, 29.9477823322, 561.559989467)	(0.396813003882, 0.360594537765, 0.371866658528)	(-7.80516144767, 156.004134258, 43.2663250304)	(0.476907806368, 0.51444826326)	3.55	0									
1435667879256080.0	(-15.2823254462, 31.0454348119, 565.084652306)	(0.573774821309, 0.355709616276, 0.383615519206)	(-7.47055370051, 156.713413908, 43.5385852683)	(0.477897770117, 0.511675473385)	3.39	0	(42.6193803671, 29.9810466626, 561.366941666)	(0.396819599841, 0.360368973629, 0.371223144531)	(-6.90022095622, 156.43206474, 43.4305881032)	(0.4795851451, 0.512775352855)	3.56	0									
1435667879272828.0	(-15.2981141236, 31.0822774839, 564.951420442)	(0.573830080617, 0.355480865558, 0.383171386719)	(-8.21656411066, 158.942596487, 44.3942671973)	(0.475690638726, 0.502960920691)	3.36	0	(42.6098877766, 30.0334847421, 561.215218533)	(0.396821616839, 0.360053483637, 0.370717366536)	(-8.35327186029, 155.259066518, 42.9803273705)	(0.475286177928, 0.517360959665)	3.55	0									
1435667879289454.0	(-15.3208745562, 31.1416855427, 564.845590334)	(0.573905354526, 0.355141406592, 0.382818603515)	(-5.4909727871, 157.358379529, 43.7861582721)	(0.483754518381, 0.509154106609)	3.38	0	(42.5935106468, 30.0640641286, 560.982269951)	(0.396829812696, 0.359831145119, 0.369940999349)	(-5.54121515174, 159.268840143, 44.5194973166)	(0.483605872332, 0.501685535017)	3.53	0									
1435667879306077.0	(-15.3213307137, 31.1642642568, 564.486684756)	(0.573925544738, 0.354925705068, 0.381622314453)	(-6.97809418533, 157.685069802, 43.9115598274)	(0.479354750931, 0.507876974973)	3.35	0	(42.5946533593, 30.0955987228, 560.857359792)	(0.39680395483, 0.359632308471, 0.369524536133)	(-6.43478024772, 156.369771584, 43.4066765906)	(0.480962188616, 0.513018875745)	3.57	0									
1435667879322703.0	(-15.3280578864, 31.2001121494, 564.254506006)	(0.573958392353, 0.354674801162, 0.380848388672)	(-6.21894900151, 157.280658478, 43.7563246911)	(0.481600742599, 0.509457941836)	3.39	0	(42.5924962902, 30.1313836119, 560.653281291)	(0.396773879758, 0.359389996801, 0.368844197591)	(-8.74256847459, 154.13670262, 42.5495028548)	(0.474134412797, 0.521748621501)	3.60	0									
1435667879339327.0	(-15.3316277983, 31.2430843228, 564.143996974)	(0.5739753666, 0.354419625, 0.380479939779)	(-7.10623791611, 157.644180422, 43.895864252)	(0.478975627467, 0.508036823994)	3.39	0	(42.5901295495, 30.1704788335, 560.482683666)	(0.396750529776, 0.359139027728, 0.368275553385)	(-7.62017798889, 157.314859042, 43.769452734)	(0.477455094707, 0.50932424143)	3.53	0									
1435667879356072.0	(-15.3283801279, 31.257928658, 564.003676114)	(0.573972882285, 0.354303543911, 0.380012207031)	(-6.03383752576, 157.85118506, 43.975323929)	(0.482148409687, 0.507227579907)	3.38	0	(42.5871783847, 30.1760875627, 560.237901463)	(0.39671521973, 0.359044289256, 0.367459716797)	(-7.36046025648, 156.917875728, 43.6170688732)	(0.478223490365, 0.510876169944)	3.56	0									
1435667879372700.0	(-15.3266899945, 31.2502575483, 563.886100558)	(0.573973780082, 0.354311590018, 0.379620361328)	(-6.82457603309, 155.544562664, 43.0899163721)	(0.479808946648, 0.516244868397)	3.38	0	(42.5853784751, 30.1752503976, 560.146011055)	(0.396704054396, 0.359024187665, 0.367153320312)	(-8.3439835913, 156.715516084, 43.5393921983)	(0.475313658014, 0.511667255339)	3.53	0									
1435667879389324.0	(-15.324046257, 31.219919936, 563.792539372)	(0.57397033633, 0.354444977362, 0.37930847168)	(-5.78413471838, 159.039627473, 44.4315129852)	(0.482887175389, 0.502581597054)	3.35	0	(42.5861380551, 30.1607543273, 560.056582228)	(0.396685374245, 0.359076621932, 0.366855265299)	(-9.57851005671, 155.198384839, 42.9570344307)	(0.47166121285, 0.517598182802)	3.56	0									
1435667879405949.0	(-15.3209336123, 31.1663138492, 563.747098439)	(0.573962769656, 0.354713478595, 0.379156901042)	(-6.30430576076, 158.807856153, 44.3425465037)	(0.481348207808, 0.503487661639)	3.35	0	(42.5889824589, 30.1276854112, 560.068280432)	(0.396678502132, 0.359253771723, 0.366894327799)	(-7.3349296897, 158.923523033, 44.3869457645)	(0.478299024586, 0.503035484626)	3.55	0									
1435667879422699.0	(-15.3213822478, 31.1178167785, 563.772198524)	(0.57396243739, 0.35497445394, 0.379240722656)	(-6.92134607935, 159.778522672, 44.7151412868)	(0.479522644736, 0.499693030993)	3.38	0	(42.5865439241, 30.0634918874, 560.011475933)	(0.396675122975, 0.359576491074, 0.366704915364)	(-9.87211741495, 155.876126425, 43.2171886381)	(0.470792552027, 0.514948684814)	3.56	0									
1435667879439316.0	(-15.3209834817, 31.0558218306, 563.685027638)	(0.573965248507, 0.355275617856, 0.378949991862)	(-8.11524187667, 156.861154596, 43.5952962071)	(0.475990408649, 0.511097910102)	3.38	0	(42.5825780104, 30.0127943084, 559.961290343)	(0.396677740111, 0.359829990366, 0.366537679036)	(-9.06066785798, 157.328668301, 43.7747534811)	(0.473193290361, 0.509270256838)	3.59	0									
1435667879455943.0	(-15.3181663242, 30.9859486474, 563.759738197)	(0.573952202511, 0.355662080972, 0.37919921875)	(-6.68905233436, 159.778098832, 44.7149785939)	(0.480209904336, 0.499694687912)	3.38	0	(42.5920089816, 29.9609738431, 560.033321487)	(0.396661476087, 0.360121843066, 0.366777750651)	(-9.26234671166, 153.383851736, 42.2605175996)	(0.472596607362, 0.524691744581)	3.57	0									
1435667879472569.0	(-15.3080595576, 30.928599629, 563.678681626)	(0.573925122812, 0.355940671024, 0.378929036458)	(-7.75289347002, 156.562855079, 43.480792573)	(0.477062445355, 0.51226405364)	3.39	0	(42.5924160031, 29.8885899316, 560.008624829)	(0.396655134924, 0.360496262978, 0.36669535319)	(-9.61515449761, 155.231658079, 42.9698065157)	(0.471552797344, 0.51746810759)	3.59	0									
1435667879489317.0	(-15.2977594313, 30.8602087229, 563.684405607)	(0.573892852336, 0.356300662251, 0.378947957357)	(-6.62280417006, 157.342897392, 43.7802153827)	(0.480405904822, 0.509214630994)	3.40	0	(42.6038800093, 29.8531032961, 560.088209782)	(0.39663415301, 0.360704051879, 0.366960652669)	(-7.95747026234, 158.01257429, 44.0372739231)	(0.476457188573, 0.506596660321)	3.58	0									
1435667879505943.0	(-15.2845494009, 30.8230037685, 563.770103078)	(0.573847814931, 0.356518787151, 0.379233601888)	(-7.3729392339, 156.249233788, 43.360407606)	(0.478186570314, 0.513490094653)	3.40	0	(42.6274666154, 29.817494379, 560.217014351)	(0.396584968153, 0.360925412716, 0.367390136719)	(-8.51619867598, 156.823858763, 43.5809800312)	(0.474804145929, 0.511243710854)	3.56	0									
1435667879522566.0	(-15.26274975, 30.8006925718, 564.065546422)	(0.573765866383, 0.356715331208, 0.380218505859)	(-8.90131129567, 157.23471576, 43.7386893685)	(0.47366475948, 0.509637545895)	3.43	0	(42.6615913683, 29.7763181275, 560.469335524)	(0.39652590738, 0.361208453407, 0.368231201172)	(-8.97978088458, 157.068224143, 43.6747807998)	(0.473432600933, 0.510288412264)	3.55	0									
1435667879539190.0	(-15.2436752907, 30.7790004107, 564.242544194)	(0.573698403507, 0.356876587394, 0.38080851237)	(-7.74315129819, 156.065555328, 43.289901789)	(0.477091268348, 0.514208149618)	3.42	0	(42.6947886431, 29.7545432754, 560.707268445)	(0.396467275571, 0.361385487527, 0.369024251302)	(-8.132468626, 156.325584852, 43.3897153111)	(0.475939441935, 0.513191615123)	3.57	0									
1435667879555815.0	(-15.2266812702, 30.7543676254, 564.341046397)	(0.573641331986, 0.357032053114, 0.38113688151)	(-6.8660669676, 156.335277945, 43.3934360495)	(0.479686192404, 0.513153721871)	3.42	0	(42.7144732756, 29.7408909113, 560.833144379)	(0.396429757627, 0.361490299351, 0.369443766276)	(-9.55890574437, 154.605726587, 42.7295398499)	(0.471719213774, 0.519915064162)	3.61	0									
1435667879572564.0	(-15.2096106477, 30.7260956356, 564.456415417)	(0.573583144336, 0.357211041528, 0.381521402995)	(-6.50935122483, 159.017311622, 44.4229469436)	(0.480741564423, 0.502668836505)	3.40	0	(42.7270382116, 29.7240196923, 560.88526181)	(0.396400618313, 0.361592645151, 0.369617513021)	(-9.7335795569, 154.442253367, 42.6667899066)	(0.471202427346, 0.5205541307)	3.60	0									
1435667879589188.0	(-15.1823180875, 30.7165283924, 564.62830527)	(0.573491085183, 0.35730724315, 0.382094319661)	(-5.96791873544, 159.325209806, 44.5411350697)	(0.482343435694, 0.50146516886)	3.39	0	(42.74277551, 29.7070506353, 560.960031843)	(0.396365887914, 0.361701422703, 0.369866739909)	(-7.83143856589, 155.168101859, 42.94541017)	(0.476830063414, 0.517716568184)	3.61	0									
1435667879605812.0	(-15.1544171373, 30.7218684205, 564.866009268)	(0.573393967719, 0.357343042002, 0.38288675944)	(-7.01499827711, 159.873126766, 44.7514555009)	(0.479245567227, 0.499323194817)	3.39	0	(42.7608102135, 29.6847789905, 561.026810709)	(0.396322635727, 0.361835944951, 0.370089314779)	(-7.79723792756, 154.753837819, 42.7863930237)	(0.476931248735, 0.519336052309)	3.60	0									
1435667879622436.0	(-15.1265743571, 30.7214396831, 564.94947742)	(0.573304913333, 0.357367678347, 0.383164876302)	(-7.75804653029, 157.671785652, 43.9064606458)	(0.477047199614, 0.507928906754)	3.40	0	(42.7970189468, 29.6708652288, 561.231891212)	(0.396248990002, 0.3619626961, 0.370772908529)	(-9.21091701469, 155.555433857, 43.0940893291)	(0.472748766229, 0.516202369599)	3.61	0									
