Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461939655715381.0	(-37.1770338743, 50.8488571773, 584.00152276)	(0.672061637878, 0.166878718, 0.44667175293)	(-11.1460435435, 146.649535069, 45.8937318586)	(0.47830664939, 0.589097375999)	2.56	0	(22.1451967223, 55.69512461, 584.027907985)	(0.463297824658, 0.136061232699, 0.446759643555)	(-26.2984946709, 149.356087157, 46.9910589316)	(0.44881569741, 0.579024610504)	2.66	0	1461939657721835	1461939658736199	darktest
1461939655723543.0	(-38.5759030669, 51.8290019883, 595.718946916)	(0.675217815157, 0.166933421567, 0.485729777018)	(-15.2040099906, 148.699222724, 46.72474404)	(0.470408699901, 0.581469212043)	2.65	0	(21.7970807803, 57.2423080115, 600.999596775)	(0.466395988032, 0.136192750573, 0.50333190918)	(-27.7185549968, 157.841524807, 50.4313402028)	(0.446051858706, 0.547445013743)	2.75	0	1461939668737108	1461939669763060	
1461939655731896.0	(-37.2158129346, 50.8424907758, 584.001684319)	(0.672198158375, 0.166919350664, 0.446672363281)	(-5.59709709431, 146.068649233, 45.6582212408)	(0.489106467313, 0.591259213872)	2.59	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461939679762182	1461939680777910	
1461939655740256.0	(-37.1701387679, 50.8491247975, 584.027026347)	(0.672033675888, 0.166890690512, 0.446756795247)	(-11.9449292619, 146.869302318, 45.9828328787)	(0.476751792017, 0.588279485233)	2.56	0	(23.7819231426, 57.2281912989, 600.545447708)	(0.459505961147, 0.136020484203, 0.501818237305)	(-28.3243032729, 158.32297453, 50.6265360824)	(0.444872901376, 0.545653239559)	2.71	0			
1461939655748609.0	(-37.1639596058, 50.8499905409, 584.025867584)	(0.672012090163, 0.166884554011, 0.446752929687)	(-12.943820388, 144.756884067, 45.1263876079)	(0.474807667598, 0.596141108795)	2.55	0	(22.1906619622, 55.6799745139, 584.013308066)	(0.463136427923, 0.13614878421, 0.44671101888)	(-26.8780941394, 152.199544867, 48.1438921391)	(0.447687633049, 0.568442333954)	2.64	0			
1461939655756892.0	(-37.159688687, 50.8465067037, 584.041016779)	(0.671994933973, 0.166914831801, 0.446803385417)	(-13.2797778719, 147.786370081, 46.3546429351)	(0.474153799393, 0.584866505093)	2.54	0	(22.199204074, 55.675890073, 584.022608709)	(0.46310751693, 0.136180148102, 0.446741943359)	(-25.3381535589, 148.761714497, 46.7500803025)	(0.450684792606, 0.581236641247)	2.66	0			
1461939655765233.0	(-37.1474618407, 50.8351710514, 584.025020336)	(0.671954454145, 0.166978323703, 0.44675008138)	(-15.0425166251, 159.259818741, 51.0063641743)	(0.470723011629, 0.542166658948)	2.43	0	(22.2218901634, 55.6669821986, 583.987727716)	(0.463023802154, 0.136216216195, 0.446625773112)	(-31.0269020818, 151.522356456, 47.8693372248)	(0.439612880339, 0.570962573666)	2.63	0			
1461939655773567.0	(-37.1492280462, 50.8315810392, 584.01828714)	(0.671961711106, 0.166997546269, 0.446727701823)	(-17.0519398305, 152.226015121, 48.1546240689)	(0.466812106207, 0.568343821655)	2.51	0	(22.2241865733, 55.6651574078, 583.98803577)	(0.463015786317, 0.136227974247, 0.446626790364)	(-30.477443953, 148.549071135, 46.6638675453)	(0.440682281135, 0.582028019595)	2.65	0			
1461939655781924.0	(-37.1469473891, 50.8274615015, 584.008639025)	(0.671955164091, 0.167018567736, 0.44669555664)	(-15.3863085804, 150.060167294, 47.2765166543)	(0.470053895328, 0.576404289937)	2.53	0	(22.2297522746, 55.6633686758, 583.988352115)	(0.462996270388, 0.136239507742, 0.446627807617)	(-29.294008411, 147.510538929, 46.2428117266)	(0.442985581138, 0.585893044551)	2.68	0			
1461939655790281.0	(-37.1447867689, 50.8233559599, 584.000151072)	(0.67194887075, 0.167040123255, 0.446667073568)	(-15.8841699091, 153.475466554, 48.6611936227)	(0.469084916487, 0.563693834931)	2.49	0	(22.2354148664, 55.6612169173, 583.981187378)	(0.462975551041, 0.136248960164, 0.446604003906)	(-29.8515507287, 153.047562729, 48.4877070478)	(0.441900446227, 0.565286331487)	2.62	0			
