Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1460401035655504.0	(-65.4053375352, -11.120841027, 627.830390522)	(0.761393310981, 0.556641034633, 0.592767944336)	(-156.930070983, 219.244015239, 75.3259710462)	(0.194569733393, 0.31892811597)	4.44	0	(-4.69204760363, -10.5251164015, 651.398210139)	(0.558565946966, 0.549927179384, 0.671327311198)	(-180.820752607, 252.094809494, 88.6447858066)	(0.148071715439, 0.196669856741)	4.98	0	1460401037662599	1460401037879612	lighttest
1460401035663731.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460401047879290	1460401048094146	
1460401035672055.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460401058097864	1460401058312916	
1460401035680430.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-4.68339045938, -10.5141532247, 651.4251174)	(0.558537573811, 0.549862003039, 0.671417032878)	(-180.299261842, 251.868668789, 88.5531007735)	(0.149086683842, 0.197511467106)	4.98	0	1460401068317028	1460401068533648	
1460401035688782.0	(-67.6818443348, -11.9959958201, 677.897760925)	(0.757070096156, 0.556696396948, 0.759659220377)	(-204.786531785, 260.187867991, 91.9259833978)	(0.101427536425, 0.166550547111)	4.80	0	(-4.7323347258, -10.5340121731, 651.355677123)	(0.558697096446, 0.549982450035, 0.671185506185)	(-183.789485655, 254.120767612, 89.4661772371)	(0.142293721964, 0.189130005167)	4.97	0			
1460401035697144.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-4.90551270666, -10.5927795366, 651.931933307)	(0.559258349067, 0.550268892332, 0.673106486003)	(-212.791252405, 245.075583933, 85.7989561357)	(0.0858480879622, 0.222792765414)	5.00	0			
1460401035705405.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-5.12800362559, -10.6227405968, 651.855279009)	(0.559981501289, 0.550450338508, 0.672850952148)	(-234.654399319, 242.504926042, 84.756725132)	(0.0432962255363, 0.232359783991)	4.97	0			
1460401035713740.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-5.31684013859, -10.6212658748, 651.439018257)	(0.560596871213, 0.550482559559, 0.671463419596)	(-254.007189181, 239.820457311, 83.6683513935)	(0.00563022736333, 0.242350363563)	4.92	0			
1460401035722098.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-5.41745332808, -10.6350958797, 651.637798622)	(0.560922757963, 0.550545120702, 0.672126057943)	(-266.876855763, 233.454638429, 81.0874347243)	(-0.0194177807757, 0.266041539157)	4.88	0			
1460401035730454.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-5.43632417258, -10.6385346983, 651.691265526)	(0.560983781648, 0.550560208056, 0.672304280599)	(-263.056029092, 232.973377496, 80.8923153869)	(-0.0119813723084, 0.267832610732)	4.86	0			
