Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461078359310096.0	(-0.657375249026, 60.6513725526, 649.407977362)	(0.544366192595, 0.142286792109, 0.664693196615)	(-0.487843702658, 132.775931543, 40.2689072656)	(0.49905051829, 0.640729692807)	4.63	0	(59.5152267561, 61.7049263311, 651.174001706)	(0.349108946428, 0.137170611035, 0.670580037435)	(29.5660436475, 125.286093002, 37.2322752944)	(0.557543876309, 0.668604045397)	4.59	0	1461078361311053	1461078361527009	lighttest
1461078359318313.0	(-0.70757682549, 60.6977262036, 650.157222692)	(0.544538541797, 0.142410825983, 0.667190755208)	(-1.4168887801, 132.410906645, 40.1209139185)	(0.497242334021, 0.642088177726)	4.61	0	(59.6087134481, 61.9453934136, 653.894018141)	(0.349449678604, 0.137228057862, 0.679646809896)	(26.2176922072, 122.579381362, 36.1348835341)	(0.551027038161, 0.67867740468)	4.59	0	1461078371531569	1461078371748772	
1461078359326655.0	(-0.726125062248, 60.6978821583, 650.301890378)	(0.54460068198, 0.142485060147, 0.667672932943)	(-0.948068308324, 132.635986252, 40.212168747)	(0.498154791147, 0.641250516367)	4.62	0	(59.6252445194, 62.004573039, 654.625014133)	(0.349568722959, 0.137274302501, 0.682083333333)	(28.9121231802, 121.913206401, 35.8647938418)	(0.556271162281, 0.681156656492)	4.61	0	1461078381748395	1461078381964898	
1461078359334998.0	(-0.689533134376, 60.6144756509, 649.453408944)	(0.544471913074, 0.142521796133, 0.664844767253)	(0.0748530504218, 134.125520795, 40.8160760528)	(0.500145685189, 0.635707030909)	4.62	0	(59.4902738498, 61.6731163867, 651.171710308)	(0.349189736683, 0.137350758141, 0.670572306315)	(30.2210234971, 122.919034194, 36.2725901938)	(0.558818652194, 0.677413345017)	4.57	0	1461078391965776	1461078392180219	
1461078359343350.0	(-0.696601684074, 60.6076487583, 649.48179546)	(0.544495372151, 0.142575658044, 0.664939371745)	(-0.348664245735, 134.702313336, 41.0499271113)	(0.499321400845, 0.633560426736)	4.62	0	(59.4816842631, 61.6609417516, 651.150959581)	(0.349212808746, 0.137409275305, 0.670503133138)	(30.2967293978, 122.347313461, 36.0407954164)	(0.558965997271, 0.679541073835)	4.58	0			
1461078359351704.0	(-0.695313687969, 60.6022148568, 649.471531054)	(0.544491130942, 0.142601450658, 0.664905192057)	(0.143274883701, 133.796314441, 40.682604746)	(0.500278853413, 0.636932212723)	4.61	0	(59.480718036, 61.6539112694, 651.139458626)	(0.349213285978, 0.137443320929, 0.67046488444)	(30.0801737629, 122.820235552, 36.2325339078)	(0.558544518807, 0.677781036279)	4.58	0			
1461078359359981.0	(-0.692302763422, 60.5959022373, 649.432579164)	(0.544480923443, 0.142617371122, 0.664775187174)	(0.760247325638, 133.367314719, 40.5086738573)	(0.501479656142, 0.638528787798)	4.62	0	(59.486902403, 61.6516827341, 651.156111031)	(0.349197206668, 0.137464763971, 0.670520426432)	(30.5438031911, 122.732288277, 36.1968771304)	(0.559446872696, 0.678108342845)	4.58	0			
1461078359368308.0	(-0.690428377985, 60.5935581776, 649.399199133)	(0.5444744246, 0.142613453581, 0.664663899739)	(0.571160156488, 132.390727487, 40.1127326103)	(0.501111639074, 0.642163276939)	4.62	0	(59.4876711321, 61.6500906225, 651.165144416)	(0.349196880974, 0.137478580871, 0.670550537109)	(30.8395552342, 123.034087507, 36.3192366691)	(0.560022489751, 0.676985160005)	4.57	0			
1461078359376666.0	(-0.689443152385, 60.5957054953, 649.40935756)	(0.54447132234, 0.142606430279, 0.664697875976)	(-0.81052819409, 132.322387102, 40.0850251241)	(0.498422483079, 0.642417614062)	4.62	0	(59.4862277386, 61.6479553058, 651.16724575)	(0.349202089545, 0.137491857186, 0.670557454427)	(31.182595044, 122.505580878, 36.1049623403)	(0.560690142164, 0.678952062233)	4.59	0			
1461078359385019.0	(-0.68656604245, 60.59619812, 649.38462793)	(0.544461633616, 0.142590755555, 0.664615478516)	(0.165295916809, 132.109732066, 39.998807634)	(0.500321712567, 0.643209035855)	4.62	0	(59.4887280811, 61.6462080398, 651.155983325)	(0.349191313815, 0.137495907978, 0.670520019531)	(30.3942028654, 122.401635258, 36.0628192964)	(0.559155708185, 0.679338908606)	4.58	0			
1461078359393308.0	(-0.67997832472, 60.599249126, 649.371468363)	(0.544439992026, 0.142566434055, 0.664571533203)	(-0.101178787764, 133.495721636, 40.5607343322)	(0.499803077486, 0.638050905708)	4.62	0	(59.4988459964, 61.6508596334, 651.193792677)	(0.349167430469, 0.137489227194, 0.670645955404)	(29.9645751544, 123.694395288, 36.5869476095)	(0.558319531246, 0.674527743625)	4.59	0			
1461078359401621.0	(-0.675930456503, 60.6014891179, 649.360717648)	(0.544426653192, 0.142548011241, 0.664535725911)	(-0.298665692183, 131.936830981, 39.9287077301)	(0.49941871216, 0.643852508444)	4.62	0	(59.5023712275, 61.6520751263, 651.189679723)	(0.349154997741, 0.137480139048, 0.670632324219)	(32.1122452523, 122.761046756, 36.2085367829)	(0.562499504189, 0.678001314642)	4.60	0			
1461078359409972.0	(-0.677805540326, 60.6056666757, 649.356661285)	(0.544432634592, 0.142521969181, 0.664522298177)	(-0.678296955303, 132.850564255, 40.2991658727)	(0.498679842438, 0.640451938014)	4.62	0	(59.4984136292, 61.6528984829, 651.185869992)	(0.34916692375, 0.137473447038, 0.670619506836)	(31.7762055543, 124.070110678, 36.7392752408)	(0.561845475972, 0.673129472729)	4.59	0			
1461078359418337.0	(-0.681922366283, 60.6074026576, 649.334897747)	(0.544445709147, 0.142500711149, 0.664449666341)	(-0.892202467729, 133.736793194, 40.6584728343)	(0.498263521861, 0.637153728343)	4.64	0	(59.4966800861, 61.6620547209, 651.229622058)	(0.349182863043, 0.1374442104, 0.670765380859)	(30.6294824139, 123.898188781, 36.6695723326)	(0.559613628676, 0.673769301151)	4.58	0			
