Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1460575856024042.0	(-25.607649236, -12.5229184737, 656.682714545)	(0.626116306417, 0.561114733729, 0.688942464193)	(-58.4884947775, 206.454953097, 70.1408559375)	(0.386164860301, 0.366524179021)	5.18	0	(33.5483207468, -11.9858330125, 653.621895156)	(0.434669106951, 0.557436274685, 0.678739624023)	(-56.8196283021, 201.919408671, 68.3019939731)	(0.389412946084, 0.383403763786)	5.00	0	1460575858023754	1460575858239675	lighttest
1460575856032344.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460575868241399	1460575868455846	
1460575856040604.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460575878461746	1460575878678246	
1460575856048947.0	(-25.5609334874, -12.5259822715, 656.672223525)	(0.625966354882, 0.561132472252, 0.688907470703)	(-63.2128881397, 205.896492941, 69.9144374434)	(0.376969855703, 0.368602556973)	5.19	0	(33.6004709178, -11.9864908831, 653.667278794)	(0.43450646632, 0.55743461669, 0.678890991211)	(-56.7568225716, 201.91827849, 68.3015357601)	(0.389535183784, 0.383407969891)	5.00	0	1460575888677791	1460575888893299	
1460575856057305.0	(-25.5181491703, -12.5285612657, 656.686227265)	(0.625827122284, 0.561144936862, 0.688954060872)	(-58.2516736727, 205.614689915, 69.8001850366)	(0.386625781096, 0.369651321493)	5.21	0	(33.655077815, -11.991980912, 653.607016715)	(0.43432117465, 0.557471030238, 0.678689982096)	(-55.4343479675, 203.217664367, 68.8283504136)	(0.392109093095, 0.378572146011)	5.00	0			
1460575856065652.0	(-25.316105162, -12.5275400604, 656.581538939)	(0.625183027696, 0.561146966049, 0.688605143229)	(-36.9746036965, 204.487414218, 69.3431496274)	(0.428036972175, 0.373846616235)	5.22	0	(33.8567107789, -12.0070825562, 653.724082818)	(0.433684449922, 0.55754188152, 0.679080200195)	(-27.3925051321, 197.492409772, 66.5071400096)	(0.446686443885, 0.399879383059)	5.03	0			
1460575856074013.0	(-25.0668448919, -12.5297958179, 656.6414492)	(0.6243734068, 0.56114944065, 0.688804931641)	(-9.91719898435, 205.635307101, 69.8085439361)	(0.480698328174, 0.369574592105)	5.22	0	(34.0939320682, -12.0141597916, 653.817736489)	(0.432929192559, 0.55756889426, 0.679392496745)	(6.92021158569, 198.67575014, 66.9869059183)	(0.513468687399, 0.39547543677)	5.01	0			
1460575856082276.0	(-24.8142994813, -12.5226569678, 656.641946819)	(0.62355774576, 0.561104847542, 0.688806559245)	(10.9934299622, 207.218307371, 70.4503453852)	(0.521396321452, 0.363683262482)	5.24	0	(34.3193109987, -12.0249502308, 653.828898549)	(0.432200774341, 0.557625514175, 0.67942972819)	(23.9795565213, 200.716496524, 67.8142930084)	(0.546670993619, 0.387880548849)	4.98	0			
1460575856090610.0	(-24.6289330881, -12.5179367825, 656.633787792)	(0.622959721615, 0.561075964531, 0.688779296875)	(25.304533181, 207.28946753, 70.4791961024)	(0.549249772637, 0.363418431225)	5.20	0	(34.4906778757, -12.0440840771, 653.871609549)	(0.431651963692, 0.557727221396, 0.679571940104)	(35.772379653, 198.125453678, 66.7637972596)	(0.569623160088, 0.397523432535)	4.96	0			
1460575856098974.0	(-24.5010552506, -12.5185384883, 656.698550175)	(0.622541841955, 0.561070495687, 0.688995157878)	(32.1298465526, 204.450921829, 69.3283543879)	(0.562533761293, 0.373982427135)	5.21	0	(34.615224099, -12.0563543065, 653.945231956)	(0.431259212953, 0.557787527006, 0.679817504883)	(44.679950654, 195.630442149, 65.7522358306)	(0.586959810537, 0.406808923898)	4.94	0			
1460575856107324.0	(-24.4608823488, -12.5184412102, 656.643879613)	(0.622416295121, 0.561075069461, 0.688812866211)	(35.4923361948, 206.833568654, 70.294359394)	(0.569078116377, 0.365115114797)	5.22	0	(34.6575013799, -12.0568411119, 653.929054125)	(0.431119955542, 0.557791257407, 0.679763590495)	(42.2622952571, 196.833772504, 66.2401063514)	(0.582254369905, 0.402330582418)	4.95	0			
1460575856115575.0	(-24.4553911832, -12.5177394594, 656.673891043)	(0.622396263168, 0.561067834139, 0.688912963867)	(30.4043540185, 208.151310648, 70.8286162339)	(0.559175465197, 0.360210976374)	5.20	0	(34.6788278655, -12.0533302911, 653.886286221)	(0.431044690122, 0.557775292586, 0.679620971679)	(39.4687671028, 197.140595294, 66.36450261)	(0.576817374665, 0.401188703782)	4.96	0			
