Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	task	soundtime	presstime	cuetime	correct	choice	iti_mean	iti_range	trialvec
1460667695432900.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695441253.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695449534.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695457862.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695466218.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695474576.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695482928.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695491201.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695499534.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695507893.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695516242.0	(24.1229870258, -39.1106045384, 820.658485203)	(0.480136413933, 0.667680179085, 1.235528361)	(148.37868882, 245.382684689, 85.9234650911)	(0.788786860296, 0.221649852294)	3.27	3	(24.1210324336, -39.1106690966, 820.658485401)	(0.480141729641, 0.667680506035, 1.235528361)	(-1.74701885338, 224.064099611, 77.2801950561)	(0.496599807603, 0.300989580906)	3.27	1									
1460667695524532.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695532849.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695541204.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695549562.0	(24.4179011811, -37.7203051194, 791.343114435)	(0.477088985098, 0.667546980951, 1.13781046549)	(166.323555305, 208.271681122, 70.8774184647)	(0.823712641699, 0.359763002894)	3.23	3	(24.4076177129, -37.7203762039, 791.34311448)	(0.477117762616, 0.667547494291, 1.13781046549)	(21.6269580184, 187.438725054, 62.4310387324)	(0.542092172087, 0.437295403594)	3.23	1									
1460667695557913.0	(23.5021513002, -37.0508935549, 777.529727774)	(0.47858301578, 0.667430695232, 1.09176574707)	(148.77289822, 219.153060642, 75.2890949992)	(0.789554103192, 0.319266614657)	3.15	3	(24.2254806031, -38.2358161195, 802.740282541)	(0.478509480139, 0.667484768671, 1.1758009847)	(11.5017915303, 215.415177652, 73.7736317583)	(0.522385736727, 0.333177604569)	3.25	1									
1460667695566189.0	(23.7606739149, -37.4433729469, 786.305099037)	(0.478537795191, 0.667354901247, 1.12101704915)	(146.392344833, 222.126016388, 76.4944310579)	(0.784920873556, 0.308202395282)	3.10	3	(24.2340756754, -38.2150121772, 802.680076338)	(0.478480876325, 0.667400778664, 1.17560017904)	(4.65326292482, 212.967596883, 72.7813003513)	(0.509056564665, 0.342286576544)	3.16	1									
1460667695574515.0	(24.0037425106, -37.8241873476, 794.681142826)	(0.478505729483, 0.667313273005, 1.14893717448)	(154.719461683, 226.551963145, 78.2888584482)	(0.801127796192, 0.291730691682)	3.22	3	(24.221600771, -38.2110910892, 802.69921127)	(0.478516804995, 0.66737859929, 1.1756640625)	(11.8708677102, 212.46804716, 72.5787661244)	(0.523104063274, 0.344145712095)	3.25	1									
1460667695582869.0	(23.5946992342, -37.1805951541, 781.012992779)	(0.478593127217, 0.667275830229, 1.10337666829)	(147.228449149, 216.931960851, 74.3885865839)	(0.786548168838, 0.327532709897)	3.13	3	(24.2180782192, -38.1867223072, 802.491577662)	(0.478510487224, 0.667310059786, 1.17497192383)	(7.02982582296, 210.354679376, 71.7219358809)	(0.513682027682, 0.352010869461)	3.22	1									
1460667695591226.0	(24.2335013352, -38.1843639088, 802.689273619)	(0.478482805514, 0.667256102485, 1.17563090007)	(149.950557435, 234.289830776, 81.4260497384)	(0.79184616083, 0.262933268419)	3.22	3	(24.216263712, -38.1907986571, 802.689266496)	(0.478530579925, 0.667286358684, 1.17563090007)	(4.66959893785, 214.364622584, 73.3477014674)	(0.509088359163, 0.337087374082)	3.22	1									
1460667695599584.0	(24.2367888987, -38.167798969, 802.756258691)	(0.478478606856, 0.667164459772, 1.17585428874)	(166.265378131, 225.826574559, 77.9947615647)	(0.823599412477, 0.294430314258)	3.26	3	(24.219852981, -38.1778846922, 802.756252193)	(0.478525586135, 0.667211705624, 1.17585408529)	(20.1666323387, 205.785856555, 69.8695817384)	(0.539249965626, 0.369014303851)	3.26	1									
1460667695607844.0	(23.8667518363, -37.584297339, 790.168001715)	(0.47853939883, 0.667171629733, 1.13389343262)	(150.315015929, 228.670599678, 79.1478248193)	(0.792555500057, 0.283845926021)	3.19	3	(24.2275003544, -38.1730630458, 802.752073147)	(0.478504051798, 0.667190029544, 1.17584025065)	(7.56226752822, 216.038297776, 74.0262655741)	(0.514718309708, 0.330858586615)	3.23	1									
1460667695616186.0	(23.0900158282, -37.4118125819, 786.959614661)	(0.480472854681, 0.667072513785, 1.12319864909)	(155.658901724, 222.069530296, 76.4715297003)	(0.802956211997, 0.308412615198)	3.23	3	(23.0951971302, -37.4118718899, 786.959615512)	(0.48045829305, 0.667072705259, 1.12319864909)	(8.31660153708, 201.328507752, 68.0624229048)	(0.516186456864, 0.385602874015)	3.23	1									
1460667695624546.0	(23.7513901213, -37.388605788, 786.218485212)	(0.478556566361, 0.667113950587, 1.12072835286)	(159.959978164, 207.790587039, 70.6823667733)	(0.811327322235, 0.361553453522)	3.26	3	(24.2477282743, -38.1714987865, 802.897976525)	(0.478459157736, 0.667150909065, 1.1763264974)	(15.795401452, 197.590502618, 66.5469101422)	(0.53074231501, 0.399514318504)	3.33	1									
1460667695632896.0	(23.6370633129, -37.1811852549, 781.631953904)	(0.478521412168, 0.66714068752, 1.10543986003)	(143.769143462, 217.667430109, 74.68677051)	(0.77981538237, 0.324795570865)	3.29	3	(24.256225887, -38.160881605, 802.721327269)	(0.47842208628, 0.667139462594, 1.17573771159)	(2.30103325122, 209.842755753, 71.5143848593)	(0.504478460979, 0.353916056001)	3.38	1									
1460667695641170.0	(23.7243972952, -37.3288599191, 784.797859632)	(0.478522053768, 0.667143472786, 1.11599283854)	(151.404727679, 205.527736948, 69.7649313849)	(0.794676387074, 0.369974927621)	3.27	3	(24.2563598558, -38.1684260967, 802.82142948)	(0.478429419264, 0.667152978401, 1.17607137044)	(8.29142329652, 195.626108269, 65.7504787302)	(0.516137452893, 0.406825052963)	3.34	1									
1460667695649498.0	(23.4790325333, -36.8986814458, 775.681820539)	(0.478502772594, 0.667111416922, 1.0856060791)	(150.169308613, 193.887311121, 65.0455119966)	(0.792271912443, 0.413296199774)	3.31	3	(24.2749412573, -38.1899051437, 803.270253607)	(0.478412408071, 0.667155780467, 1.17756754557)	(12.9822964136, 190.246188008, 63.5692784578)	(0.525267217621, 0.426847085939)	3.42	1									
1460667695657852.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695666213.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695674564.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695682842.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695691168.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695699530.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695707883.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695716238.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695724483.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695732843.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695741201.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695749549.0	(22.2065184213, -36.5768933662, 774.617262285)	(0.482036722973, 0.665820336045, 1.08205749512)	(143.990954499, 221.552406241, 76.2618702489)	(0.780247089333, 0.310337155784)	3.12	1	(22.2158779052, -36.576951046, 774.617263338)	(0.482010090653, 0.665820449893, 1.08205749512)	(-1.3287554933, 201.59197066, 68.169239612)	(0.497413866303, 0.384622364494)	3.11	3									
1460667695757839.0	(21.7609475123, -36.2731522382, 768.726836504)	(0.482866524299, 0.665669368268, 1.0624226888)	(145.240949913, 207.931631069, 70.739550758)	(0.782679933656, 0.361028540867)	3.09	1	(21.7681019588, -36.2732114654, 768.7268375)	(0.482846044826, 0.665669529646, 1.06242289225)	(1.14996790102, 188.415251321, 62.8269552622)	(0.502238162517, 0.433661141342)	3.09	3									
1460667695766150.0	(23.2343863211, -36.2699036606, 768.726828277)	(0.478648626568, 0.665627627709, 1.0624226888)	(147.602281412, 204.172527255, 69.2154838821)	(0.787275752067, 0.375018506682)	3.27	3	(24.2714062695, -37.8821360639, 803.60798831)	(0.478444252677, 0.665651651133, 1.1786932373)	(8.27100733105, 204.729302389, 69.4412192121)	(0.516097717655, 0.372946399742)	3.41	1									
1460667695774509.0	(23.2650784054, -36.2289165775, 768.726827361)	(0.478560269489, 0.665428017028, 1.0624226888)	(148.92190602, 197.596218641, 66.5492276098)	(0.789844114481, 0.399493045624)	3.20	3	(24.2846576217, -37.8166613922, 803.137854509)	(0.478371089407, 0.665447314166, 1.17712626139)	(10.3435769748, 197.271130325, 66.4174258938)	(0.52013152389, 0.400702901654)	3.34	1									
1460667695782867.0	(23.2515313437, -36.2020801697, 768.726820791)	(0.47859872239, 0.665297914666, 1.0624226888)	(143.005611631, 206.708923266, 70.2438239695)	(0.778329333654, 0.365578997893)	3.35	3	(24.2727464434, -37.8129161994, 803.497751833)	(0.478431358142, 0.665353230409, 1.17832580566)	(5.75566960053, 208.746524923, 71.0699360815)	(0.511202159596, 0.357995813462)	3.50	1									
1460667695791226.0	(23.2573866049, -36.1881980638, 768.726823318)	(0.478581793242, 0.66523038901, 1.0624226888)	(156.723694213, 222.199055671, 76.5240436351)	(0.805028599092, 0.307930570634)	3.08	3	(24.2798272962, -37.8049350186, 803.669793721)	(0.478424765147, 0.665279277175, 1.17889933268)	(20.9670199108, 224.001459273, 77.2547985603)	(0.540807746031, 0.301222704605)	3.22	1									
1460667695799489.0	(23.2566602367, -36.1910572084, 768.726826432)	(0.478583908405, 0.665244290777, 1.0624226888)	(149.048201472, 223.891947549, 77.2103988315)	(0.790089921121, 0.301630265913)	3.16	3	(24.2864075022, -37.8047983999, 803.783367097)	(0.478415206165, 0.665254304951, 1.1792779541)	(12.2704140384, 225.159944428, 77.7244873317)	(0.52388169334, 0.296911260036)	3.30	1									
1460667695807873.0	(23.2601838048, -36.1588144343, 768.726824596)	(0.478573431322, 0.665087634042, 1.0624226888)	(149.732300596, 194.802322964, 65.4164885139)	(0.791421371343, 0.409890870994)	3.18	3	(24.2993155204, -37.7671159483, 803.530075407)	(0.478359818578, 0.665132852113, 1.17843363444)	(9.79899821188, 195.386180935, 65.6532041348)	(0.519071619719, 0.407717971959)	3.32	1									
1460667695816185.0	(23.3100270971, -36.1776969924, 768.726824551)	(0.478430978012, 0.665178460845, 1.0624226888)	(150.837279756, 232.678724251, 80.7728530701)	(0.793571973056, 0.268929198916)	2.95	3	(24.3408833667, -37.8183708008, 804.255163677)	(0.47830069747, 0.665215890054, 1.18085062663)	(16.6719610852, 235.375259908, 81.8661191455)	(0.532448347772, 0.258893710799)	3.09	1									
1460667695824536.0	(21.7859336427, -36.1257544054, 768.726817705)	(0.482793199729, 0.66495301214, 1.0624226888)	(151.516835611, 205.922883558, 69.9251370854)	(0.794894580792, 0.368504341056)	3.13	3	(22.60333538, -36.6440346773, 780.022835685)	(0.481315495429, 0.664943920905, 1.10007609049)	(10.331964729, 192.202257706, 64.3623347767)	(0.520108923178, 0.41956733269)	3.17	1									
1460667695832894.0	(21.8272665885, -36.1278524663, 768.726822871)	(0.482674906579, 0.664962474027, 1.0624226888)	(154.532546132, 212.395147266, 72.5492100601)	(0.800764005707, 0.34441701799)	3.16	3	(26.3340830702, -38.9546590904, 830.3403406)	(0.474879171585, 0.664913216119, 1.26780110677)	(16.0087490697, 228.172767963, 78.9459871304)	(0.531157549766, 0.285698667795)	3.41	1									
1460667695841167.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695849491.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695857851.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695866208.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695874478.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695882803.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695891164.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695899519.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695907879.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695916150.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695924473.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667695932838.0	(24.5003971453, -37.5735353915, 801.666429422)	(0.477658515679, 0.664625208773, 1.17222147624)	(143.379571895, 222.327304103, 76.5760398547)	(0.779057166009, 0.307453278367)	3.42	3	(24.5003869356, -37.5735993401, 801.666429684)	(0.477658544729, 0.664625507003, 1.17222147624)	(-3.67880531453, 202.154646986, 68.3973674829)	(0.492840005227, 0.382528295548)	3.42	1									
1460667695941187.0	(24.4816516903, -37.6485898984, 803.355594745)	(0.477840931665, 0.664615552436, 1.1778519694)	(157.781371335, 178.596859391, 58.8462495797)	(0.80708713767, 0.470201490915)	3.75	3	(24.4883155632, -37.6486503758, 803.355595149)	(0.477822504535, 0.664615720494, 1.1778519694)	(7.99333928299, 159.071027558, 50.9298218911)	(0.515557297164, 0.542869268486)	3.74	1									
1460667695949474.0	(22.7906386491, -36.5140286572, 780.06074966)	(0.480786700869, 0.664309879066, 1.10020243327)	(148.932747731, 216.063403072, 74.0364441036)	(0.789865215514, 0.33076515418)	3.12	1	(24.486123393, -37.5789291444, 803.355594782)	(0.477827750449, 0.664291402579, 1.1778519694)	(7.20535319018, 209.203067306, 71.2550336895)	(0.514023653542, 0.356296734996)	3.21	3									
1460667695957789.0	(23.811673974, -36.5421580148, 780.060755915)	(0.477897498395, 0.664426812472, 1.10020243327)	(149.188229453, 242.266372659, 84.6600075828)	(0.790362455143, 0.233247589657)	2.98	3	(24.5005216937, -37.6273191594, 803.700133079)	(0.477814902685, 0.664443099237, 1.17900044759)	(10.5230083626, 236.834233629, 82.4576360683)	(0.520480748078, 0.253463961187)	3.06	1									
1460667695966141.0	(23.8181490177, -36.536093159, 780.060757572)	(0.477879100992, 0.664397660424, 1.10020243327)	(146.608473444, 231.583135399, 80.3286645714)	(0.78534152091, 0.27300656718)	2.95	3	(24.5114554647, -37.6171347787, 803.671872053)	(0.477782392353, 0.66440155249, 1.17890625)	(7.0316242881, 225.64243948, 77.9201070226)	(0.513685528003, 0.295115595534)	3.04	1									
1460667695974507.0	(23.8448358842, -36.512451025, 780.060750934)	(0.477803293059, 0.664284002421, 1.10020243327)	(151.170974658, 235.560002275, 81.9410199027)	(0.794221437638, 0.258206169426)	2.94	3	(24.5139089793, -37.6190032571, 803.870589256)	(0.477790859179, 0.664368028207, 1.1795686849)	(16.7945256683, 232.14084925, 80.5547804886)	(0.532686893087, 0.270930966692)	3.03	1									
1460667695982860.0	(23.85085029, -36.5106838308, 780.060751418)	(0.477786251113, 0.664275436741, 1.10020243327)	(161.506510128, 228.454546684, 79.0602296826)	(0.814337310486, 0.284649993734)	3.10	3	(24.5276385931, -37.6008794819, 803.607066117)	(0.477732494451, 0.664339435339, 1.17869018555)	(24.744985656, 223.391021266, 77.0073065008)	(0.548160735025, 0.303494524502)	3.19	1									
1460667695991142.0	(23.8375283691, -36.51750989, 780.060746134)	(0.477824033948, 0.664308352766, 1.10020243327)	(159.611604775, 242.077871933, 84.5835830605)	(0.810649289169, 0.233949118225)	3.00	3	(24.5501077833, -37.6402126528, 804.415069811)	(0.477732802256, 0.664350511606, 1.18138366699)	(21.0723905267, 237.253172216, 82.6274878346)	(0.541012827027, 0.251904829864)	3.09	1									
1460667695999480.0	(23.866847436, -36.5043257265, 780.060746873)	(0.477740902527, 0.6642447181, 1.10020243327)	(137.489746443, 224.704575654, 77.5398655445)	(0.767593901213, 0.298605970768)	3.03	3	(24.5592056514, -37.6234226415, 804.171566036)	(0.477688802992, 0.664323964566, 1.18057189941)	(0.58177785793, 221.981870873, 76.4359896276)	(0.501132304122, 0.30873885049)	3.12	1									
1460667696007820.0	(22.86885579, -36.4643332505, 780.060741721)	(0.480564747595, 0.664070579518, 1.10020243327)	(143.199694348, 211.573868379, 72.21623603)	(0.778707073469, 0.347473508078)	3.18	3	(22.2310029957, -36.0840219823, 771.727842687)	(0.481744712502, 0.664078422217, 1.07242614746)	(2.12333578812, 187.447141472, 62.4344510308)	(0.504132611499, 0.437264080863)	3.14	1									
1460667696016175.0	(23.8249114683, -36.4867971017, 780.060742036)	(0.477859371919, 0.664161525237, 1.10020243327)	(163.005716764, 231.902268902, 80.4580520068)	(0.817255190276, 0.271818872712)	3.00	3	(24.5747007949, -37.6163157747, 804.312897513)	(0.477656748355, 0.664260715461, 1.18104309082)	(17.8834813807, 228.45962862, 79.0622900702)	(0.534806308643, 0.284631080684)	3.09	1									
1460667696024532.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696032802.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696041144.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696049493.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696057846.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696066126.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696074447.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696082804.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
1460667696091161.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4									
