Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461169220554508.0	(7.38547470345, -1.50303083347, 670.436951936)	(0.519988104881, 0.497987738949, 0.734789835612)	(-11.2882427211, 205.695849462, 69.8330898412)	(0.478029889605, 0.369349276287)	5.51	0	(67.1140333447, 3.22575625254, 671.205462333)	(0.330299393294, 0.471009356383, 0.73735148112)	(-0.111584744679, 177.030659218, 58.2112594536)	(0.499782824553, 0.476030296919)	5.30	0	1461169222561330	1461169222777936	lighttest
1461169220562744.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461169232771509	1461169232979780	
1461169220571070.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461169242983634	1461169243201152	
1461169220579426.0	(7.38992826292, -1.50343394299, 670.375256242)	(0.519971457015, 0.497990653903, 0.734584147135)	(-9.50836133573, 207.604309309, 70.6068435285)	(0.481494041775, 0.362246708936)	5.53	0	(67.1266530599, 3.21733708563, 671.211902081)	(0.330261050886, 0.47105596438, 0.737373046875)	(-0.0710886167567, 182.592307148, 60.4661382235)	(0.499861641462, 0.455331942138)	5.28	0	1461169253201055	1461169253417288	
1461169220587778.0	(7.39822212264, -1.50648440975, 670.357999674)	(0.519944438998, 0.498007687626, 0.734526570638)	(-10.8064228232, 202.292017802, 68.4530622229)	(0.478967647288, 0.382017053213)	5.50	0	(67.1320270575, 3.21613321907, 671.173318643)	(0.330234186552, 0.471061525833, 0.737244466146)	(1.17925569661, 181.806207837, 60.1474271745)	(0.502295164843, 0.458257507118)	5.25	0			
1461169220596041.0	(7.40146634239, -1.50752566213, 670.346487084)	(0.51993367507, 0.498013563912, 0.73448832194)	(-7.81802876517, 202.130973467, 68.3877694437)	(0.484783906646, 0.382616399452)	5.52	0	(67.1339624871, 3.21365244195, 671.173701028)	(0.330228164827, 0.471075241389, 0.737245686849)	(-0.893820234443, 182.166833313, 60.2936368482)	(0.49826037323, 0.456915395188)	5.26	0			
1461169220604382.0	(7.39822432278, -1.51041777395, 670.313642892)	(0.519942689602, 0.498030061573, 0.73437886556)	(-10.7860995916, 204.738370307, 69.4448956503)	(0.479007202041, 0.372912652374)	5.52	0	(67.1324040466, 3.20788860576, 671.170960554)	(0.330232478467, 0.471107086173, 0.737236531575)	(-0.0478951366874, 184.060310335, 61.0613159951)	(0.499906782529, 0.449868588259)	5.25	0			
1461169220612735.0	(7.39786520038, -1.51212975983, 670.297720885)	(0.519943209947, 0.498039764856, 0.734325764974)	(-9.73473554111, 204.87508404, 69.500323987)	(0.481053453598, 0.372403855452)	5.52	0	(67.1324331401, 3.20353995258, 671.144919439)	(0.330225808879, 0.471130457249, 0.737149658203)	(1.87953938247, 182.367846708, 60.3751344262)	(0.503658114797, 0.45616729919)	5.26	0			
1461169220621087.0	(7.40559334986, -1.5103802559, 670.281265991)	(0.519917951575, 0.498030142677, 0.734270833333)	(-8.11754822311, 202.64586216, 68.596522604)	(0.484200957137, 0.380700178043)	5.50	0	(67.1392242576, 3.20383918215, 671.144271679)	(0.330204075842, 0.471128699564, 0.737147623698)	(-0.471980678337, 182.851837482, 60.5713605331)	(0.499081392218, 0.454366068174)	5.27	0			
1461169220629448.0	(7.41438909224, -1.50582362725, 670.250762639)	(0.519888688141, 0.498005083823, 0.734169108073)	(-10.4918411408, 205.561735014, 69.7787153423)	(0.479579912143, 0.369848399648)	5.54	0	(67.1448546297, 3.20628811864, 671.089821237)	(0.330172316161, 0.471113620693, 0.736966145833)	(1.24545600376, 178.900156346, 58.9692163466)	(0.502424009349, 0.469072734105)	5.28	0			
1461169220637723.0	(7.41538722167, -1.50194459111, 670.249034615)	(0.519885389835, 0.497983547575, 0.734163411458)	(-11.686294835, 209.032424228, 71.185849257)	(0.477255167701, 0.356931804139)	5.51	0	(67.148817647, 3.20729109701, 671.081033723)	(0.330157483966, 0.471107785105, 0.736936848958)	(-0.91316961238, 178.989024617, 59.0052465268)	(0.498222713872, 0.468741999937)	5.25	0			
1461169220646049.0	(7.41118195918, -1.49622878956, 670.211669078)	(0.519897159791, 0.497952303642, 0.73403889974)	(-10.0389206713, 202.200511697, 68.4159625764)	(0.480461423372, 0.382357604403)	5.55	0	(67.1499027175, 3.20710414786, 671.076343531)	(0.330152846573, 0.471108681004, 0.736921183268)	(-1.27569837816, 180.422195678, 59.5863021851)	(0.497517130443, 0.463408278088)	5.27	0			
1461169220654415.0	(7.41612331018, -1.49370216594, 670.196486998)	(0.519880798334, 0.497938384217, 0.73398824056)	(-11.6706811383, 206.741028585, 70.2568405435)	(0.477285556368, 0.365459514013)	5.54	0	(67.1519906471, 3.20625037605, 671.049017516)	(0.330139270799, 0.471112650313, 0.736830037435)	(0.57672300129, 183.505008674, 60.836178061)	(0.501122465942, 0.451935211483)	5.27	0			
1461169220662764.0	(7.42424899074, -1.49067562333, 670.175895034)	(0.519854085775, 0.497921708735, 0.733919677734)	(-10.4740459417, 205.704299509, 69.8365157741)	(0.479614546629, 0.3693178284)	5.52	0	(67.1673128478, 3.20611968714, 671.038787406)	(0.330088007516, 0.471112910045, 0.736795857747)	(-0.453245870112, 182.004006656, 60.2276214554)	(0.499117855449, 0.45752137456)	5.26	0			
