Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461091340983493.0	(-21.7614344467, 31.3452432866, 627.256031766)	(0.614980501196, 0.304157458324, 0.590853474935)	(-4.1431009306, 225.45591082, 77.8444820423)	(0.491936354748, 0.295809784815)	3.92	0	(39.9797736994, 34.1543322837, 625.993312953)	(0.408573434357, 0.286732537165, 0.586644287109)	(27.606644498, 234.145138685, 81.3673867075)	(0.553730331837, 0.263471757779)	4.00	0	1461091342990339	1461091343207092	lighttest
1461091340991789.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461091353208204	1461091353423400	
1461091341000056.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461091363427036	1461091363644279	
1461091341008415.0	(-21.2230892548, 32.4756804639, 649.751774349)	(0.611676072374, 0.303929224685, 0.665839233398)	(-3.1827330899, 241.592139469, 84.3866508141)	(0.493805501966, 0.235756831154)	4.04	0	(43.6453720355, 35.8280917876, 656.593315766)	(0.401888550725, 0.286423874112, 0.68864440918)	(37.2468720107, 248.78237923, 87.3018153828)	(0.572492938908, 0.20899747216)	4.14	0	1461091373644608	1461091373861129	
1461091341016770.0	(-21.6488938665, 31.3129264876, 627.07863057)	(0.614617630535, 0.304297358002, 0.590262044271)	(-6.22638389274, 226.476041401, 78.2580772245)	(0.487881697367, 0.292013243762)	3.95	0	(40.1051486234, 34.1545227222, 625.779748383)	(0.408116745985, 0.286663495367, 0.585932413737)	(26.8112606873, 231.505035726, 80.2970003422)	(0.552182290166, 0.27329722469)	3.96	0			
1461091341025036.0	(-21.6051176708, 31.2918595072, 626.942162984)	(0.614481269688, 0.304382810406, 0.589807128906)	(-6.69649362593, 227.418612538, 78.6402272046)	(0.486966730973, 0.288505349691)	3.96	0	(40.1461641647, 34.1379939424, 625.620662334)	(0.407951834455, 0.286711222524, 0.585402221679)	(24.9438341477, 228.028307577, 78.8874180402)	(0.548547750385, 0.286236294839)	3.94	0			
1461091341033375.0	(-21.5645418178, 31.2641704275, 626.815241603)	(0.614355004749, 0.304510359572, 0.589384155273)	(-9.59592448607, 228.578733051, 79.1105790048)	(0.481323619139, 0.284187818939)	3.97	0	(40.1855938987, 34.127089663, 625.584785822)	(0.407813762856, 0.286764375917, 0.585282592773)	(25.881868951, 229.352767875, 79.4243987059)	(0.550373431201, 0.281307153425)	3.95	0			
1461091341041729.0	(-21.5290908705, 31.2468329561, 626.829592137)	(0.614235871333, 0.30461712572, 0.589431966146)	(-9.68105825061, 228.339815669, 79.013713878)	(0.481157924775, 0.285076979273)	3.95	0	(40.2244460763, 34.1153507861, 625.572714637)	(0.407681812263, 0.286829974448, 0.58524230957)	(26.5325057914, 229.868405717, 79.6334555964)	(0.551639754362, 0.279388143965)	3.96	0			
1461091341050086.0	(-21.486806496, 31.2241249775, 626.773785128)	(0.614098848964, 0.304735577744, 0.58924601237)	(-7.26901254528, 224.627139454, 77.5084703095)	(0.485852447362, 0.298894159082)	3.96	0	(40.2656820124, 34.0897504762, 625.446242255)	(0.407521903908, 0.286941827841, 0.584820760091)	(25.9246400207, 230.7275817, 79.9817943818)	(0.55045667579, 0.276190615185)	3.97	0			
1461091341058442.0	(-21.4290224407, 31.1978766223, 626.621479893)	(0.613916725901, 0.30484728035, 0.58873819987)	(-7.61576570345, 226.947019051, 78.4490273742)	(0.485177567724, 0.290260442682)	3.94	0	(40.3224346346, 34.0699231004, 625.418618973)	(0.40732739159, 0.287050436396, 0.584728800456)	(25.3179560437, 231.115242706, 80.138965167)	(0.549275897321, 0.274747887213)	3.94	0			
1461091341066712.0	(-21.3762599796, 31.1860393429, 626.66612647)	(0.613737555976, 0.304929993415, 0.588887125651)	(-3.61274842687, 226.198324338, 78.1454814045)	(0.492968570598, 0.293046801868)	3.90	0	(40.3788670967, 34.0436823309, 625.359411868)	(0.407128439116, 0.287187190363, 0.58453145345)	(26.1955120968, 228.118041098, 78.9237990219)	(0.550983869398, 0.285902340537)	3.93	0			
1461091341075044.0	(-21.3358001418, 31.183131915, 626.661310054)	(0.613602746957, 0.304945598607, 0.58887105306)	(-4.27350038565, 222.154664721, 76.5060460541)	(0.491682560557, 0.308095776996)	3.95	0	(40.4014228091, 34.0287507783, 625.280216778)	(0.407039149511, 0.287250790743, 0.584267374674)	(31.0952759699, 229.555719631, 79.5066821608)	(0.56052019457, 0.280551843576)	3.91	0			
1461091341083401.0	(-21.2695916675, 31.1615734083, 626.494077772)	(0.613393296228, 0.305025191213, 0.588313598633)	(-4.07958272851, 222.52907881, 76.6578460944)	(0.492059979119, 0.306702349051)	3.93	0	(40.4578644956, 34.0106367913, 625.246431366)	(0.406844510147, 0.287347339863, 0.584154866536)	(32.280110482, 227.069648534, 78.4987454832)	(0.562826217365, 0.289804062023)	3.91	0			
1461091341091751.0	(-21.1967551881, 31.151054339, 626.512692098)	(0.613148790598, 0.305092488542, 0.588375651042)	(-2.13972938672, 220.925645104, 76.0077602443)	(0.495835481925, 0.312669724212)	3.95	0	(40.5415578198, 34.0008513988, 625.285936025)	(0.406571541142, 0.287417298135, 0.584286499023)	(32.2607988249, 228.204963418, 78.9590402484)	(0.562788631422, 0.285578848464)	3.93	0			
1461091341100009.0	(-21.1127107819, 31.1436494366, 626.445952005)	(0.612872560966, 0.305116766235, 0.588153076172)	(-5.24250463778, 223.878678449, 77.2050190927)	(0.489796604442, 0.301679648497)	3.94	0	(40.6121606203, 33.9825918469, 625.194912473)	(0.406319321784, 0.287496685967, 0.583982950846)	(35.0877067894, 229.453949369, 79.4654210804)	(0.568290593206, 0.280930594084)	3.92	0			
1461091341108353.0	(-21.0310453694, 31.1435552672, 626.493219694)	(0.612596442974, 0.305130320201, 0.588310750325)	(-2.91548321627, 223.123525623, 76.8988547876)	(0.494325645745, 0.304490042339)	3.95	0	(40.7121735994, 33.9751176608, 625.299170124)	(0.406003242346, 0.287573121914, 0.584330647786)	(32.0407473534, 226.991191501, 78.4669363681)	(0.562360349072, 0.290096049494)	3.92	0			
1461091341116706.0	(-20.9492869622, 31.149823271, 626.440163943)	(0.61232665829, 0.305077355951, 0.588133951823)	(-3.99600995351, 223.413176342, 77.016288912)	(0.492222635357, 0.303412071672)	3.94	0	(40.7769052505, 33.9601590206, 625.192455094)	(0.405767774606, 0.287628057778, 0.583974812825)	(33.1052328453, 225.381433449, 77.814286416)	(0.564432138664, 0.296086961483)	3.90	0			
1461091341125071.0	(-20.870578766, 31.1656466244, 626.486130231)	(0.612060272899, 0.304996057934, 0.588287150065)	(-4.57667384732, 223.896141222, 77.2120990873)	(0.491092499324, 0.301614658644)	3.95	0	(40.8727314903, 33.960240514, 625.335489542)	(0.405472605742, 0.287671810089, 0.584451700846)	(32.7035913504, 228.510539105, 79.08293089)	(0.56365043081, 0.28444161107)	3.92	0			
1461091341133426.0	(-20.7827483496, 31.1847003021, 626.454753582)	(0.61176850714, 0.304873347705, 0.588182576497)	(-4.28712658159, 223.180401838, 76.921914314)	(0.491656040129, 0.304278370534)	3.95	0	(40.9449126329, 33.952452296, 625.237508526)	(0.405213620178, 0.287686897696, 0.58412495931)	(33.7883002052, 227.720108845, 78.7624639284)	(0.565761580781, 0.287383294214)	3.94	0			
1461091341141706.0	(-20.6987953608, 31.2175125978, 626.574481394)	(0.611479479371, 0.304712350455, 0.588581542969)	(-4.82588106504, 223.533830863, 77.0652063052)	(0.490607471652, 0.302963041076)	3.93	0	(41.0433616525, 33.963897113, 625.407812104)	(0.404914529768, 0.287671740192, 0.584692789713)	(34.3182436342, 227.85465457, 78.817013282)	(0.566793000456, 0.286882565798)	3.95	0			
1461091341150023.0	(-20.6214463757, 31.2415779693, 626.512201221)	(0.611224695303, 0.304551083552, 0.588374023437)	(-4.09190733528, 221.609293099, 76.2849340909)	(0.492035991952, 0.310125444365)	3.94	0	(41.1044839566, 33.9648621095, 625.32432255)	(0.404695000977, 0.287639494541, 0.584414469401)	(32.947427768, 226.28591607, 78.1809940328)	(0.564125005387, 0.292720818498)	3.93	0			
1461091341158385.0	(-20.5581460058, 31.2750948804, 626.567901455)	(0.611008949998, 0.304367704099, 0.588559570312)	(-1.40716060975, 222.874681806, 76.7979651505)	(0.497261267789, 0.305416145121)	3.97	0	(41.18007145, 33.9842060554, 625.542728621)	(0.404481085133, 0.287592701851, 0.585142415365)	(31.614495702, 224.173897645, 77.3247108651)	(0.5615307429, 0.300580954056)	3.93	0			
1461091341166739.0	(-20.50672036, 31.3225563489, 626.725286571)	(0.610826050675, 0.304130948132, 0.589084269206)	(-2.69879688425, 222.718055319, 76.734463515)	(0.494747378583, 0.305999049798)	3.93	0	(41.2332919948, 33.9951296795, 625.519586425)	(0.40429872538, 0.28752033699, 0.585065307617)	(33.2599583008, 229.148208386, 79.3414634222)	(0.564733278125, 0.282068446648)	3.93	0			
1461091341175095.0	(-20.4486999554, 31.35651232, 626.679703584)	(0.610634597329, 0.303915904621, 0.588932291667)	(-1.50290220536, 222.929156066, 76.8200508444)	(0.497074927588, 0.30521341248)	3.95	0	(41.2839054368, 34.0161706779, 625.540081174)	(0.404132814187, 0.287401651286, 0.585133666992)	(32.6459464986, 227.83385444, 78.8085802108)	(0.563538237638, 0.286959976034)	3.93	0			
1461091341183347.0	(-20.4002571044, 31.3984210427, 626.799268809)	(0.610464298217, 0.303701357282, 0.589330851237)	(-1.53866050466, 223.237252373, 76.9449634296)	(0.497005331832, 0.304066794294)	3.97	0	(41.3410966758, 34.0443580057, 625.681266106)	(0.403966588421, 0.287278411106, 0.585604248047)	(32.6358289801, 229.834089966, 79.619542839)	(0.563518546088, 0.27951585424)	3.93	0			
1461091341191688.0	(-20.3671935218, 31.434916442, 626.882788542)	(0.610347837164, 0.303508699151, 0.589609375)	(-1.51370549934, 225.361423058, 77.8061735317)	(0.497053901325, 0.296161432608)	3.98	0	(41.3707514011, 34.0679327159, 625.724947031)	(0.403874976075, 0.28715214179, 0.58574991862)	(33.2180463311, 228.053906467, 78.8977966897)	(0.564651705588, 0.28614102543)	3.95	0			
1461091341200054.0	(-20.3508004141, 31.4727670146, 626.998242911)	(0.610284996808, 0.30331739368, 0.589994099935)	(-1.33571499974, 224.968600897, 77.6469102409)	(0.497400321137, 0.297623368451)	3.95	0	(41.3885100584, 34.0932373949, 625.794145054)	(0.40382774665, 0.287023716463, 0.58598042806)	(31.839520604, 228.135049686, 78.9306948745)	(0.561968704951, 0.28583904099)	3.96	0			
