Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461952087513588.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461952089519553	1461952090546335	darktest
1461952087521853.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461952100545118	1461952101560491	
1461952087530119.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461952111559204	1461952112574961	
1461952087538449.0	(-44.8757933145, 30.5023425624, 762.707880244)	(0.67331576685, 0.340654866767, 1.04235961914)	(-15.8221672751, 192.07203154, 64.3095367175)	(0.469205591134, 0.420051985336)	3.29	0	(20.2864214871, 33.6185012889, 764.45855181)	(0.485927946579, 0.325317936763, 1.04819519043)	(-0.166669786399, 173.431985837, 56.7522364611)	(0.499675613495, 0.489423201201)	3.52	0			
1461952087546809.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461952087555160.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461952087563440.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461952087571785.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(20.3255097695, 33.5515550814, 762.707464217)	(0.485691226985, 0.325277120206, 1.04235819499)	(-3.3270969264, 173.226331564, 56.6688573151)	(0.493524529143, 0.490188568798)	3.46	0			
1461952087580120.0	(-43.8570287098, 30.6894534999, 766.650161096)	(0.669922643728, 0.340484602743, 1.05550048828)	(-20.5673758603, 199.295789394, 67.2382906459)	(0.459970074231, 0.393167884653)	3.22	0	(20.2923912854, 33.6340284489, 764.640144328)	(0.485923561672, 0.325280178656, 1.04880045573)	(-7.01678673526, 174.06894782, 57.010482231)	(0.486343350068, 0.487052669075)	3.45	0			
1461952087588476.0	(-43.6985592292, 30.0504069107, 751.102968469)	(0.671304002296, 0.340644447104, 1.00367655436)	(-12.8510321154, 224.871922775, 77.6077136849)	(0.474988259799, 0.297983167937)	2.92	0	(20.5972842587, 32.9000866324, 748.316601204)	(0.483858921676, 0.325440042214, 0.994388631185)	(9.16209009653, 185.073877791, 61.4722502662)	(0.517832016536, 0.44609647268)	3.22	0			
1461952087596834.0	(-42.2297834386, 29.5129741475, 736.925462765)	(0.66868918759, 0.340556600326, 0.956418253581)	(-6.62980067365, 219.904514993, 75.5937598189)	(0.487096534306, 0.31646998514)	2.69	0	(20.4125856803, 32.9825099856, 749.395747539)	(0.484477051455, 0.325261517865, 0.997985839844)	(-0.559893600838, 166.34450409, 53.8787334408)	(0.498910288827, 0.515800133644)	3.38	0			
