Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1459523336980491.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459523338982975	1459523339996338	darktest
1459523336988700.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1459523349995243	1459523351011507	
1459523336997040.0	(-52.1453479192, -35.1153990941, 623.391333188)	(0.718418236917, 0.700198126931, 0.577971191406)	(44.1883148262, 203.941875156, 69.1219697787)	(0.58600294828, 0.37587690675)	3.20	0	(14.8421174005, -37.1587632542, 643.920533092)	(0.494957288179, 0.704047606968, 0.646401774088)	(22.4615865623, 219.450172959, 75.4095543066)	(0.5437165951, 0.318160874732)	3.21	0	1459523361010428	1459523362025821	
1459523337005399.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1459523337013758.0	(-51.8909158555, -34.9829409211, 620.817435589)	(0.7180589675, 0.700245658493, 0.569391479492)	(42.9105185932, 191.584417872, 64.1118417679)	(0.583515995705, 0.421866699395)	3.11	0	(14.6955988204, -37.2370576236, 645.234624757)	(0.495531044073, 0.704077864802, 0.650782063802)	(16.8515180526, 219.482712184, 75.4227468007)	(0.532797816373, 0.318039776017)	3.22	0			
1459523337022025.0	(-51.8669786953, -34.9553466878, 620.344426953)	(0.718069563903, 0.700235423691, 0.567814737956)	(29.0640161703, 197.884165367, 66.6659708786)	(0.556566788965, 0.398421416573)	3.23	0	(14.6784907078, -37.1961302165, 644.547722738)	(0.49553830482, 0.704064080277, 0.648492431641)	(12.4607726282, 218.871337915, 75.1748751486)	(0.524252184952, 0.320315080332)	3.20	0			
1459523337030375.0	(-51.1768694953, -34.6629882771, 615.11654573)	(0.716744277805, 0.70018818673, 0.550388387044)	(31.2948620008, 195.673309599, 65.769615734)	(0.560908645389, 0.406649387424)	3.18	0	(14.6639721681, -37.1827152098, 644.457278688)	(0.495579336001, 0.704016232336, 0.648190917969)	(11.6769208119, 215.99439295, 74.0084650836)	(0.5227265878, 0.331021983811)	3.23	0			
1459523337038714.0	(-51.1790036463, -34.6598619981, 615.078119792)	(0.716758902173, 0.700182083202, 0.550260416667)	(28.2538380043, 193.836096757, 65.0247479745)	(0.554989953298, 0.413486800307)	3.21	0	(15.565303634, -35.5709269875, 615.795754985)	(0.490421496222, 0.703954472585, 0.55265258789)	(9.09460224273, 195.350855221, 65.6388819045)	(0.517700666101, 0.407849440935)	3.02	0			
1459523337047076.0	(-51.1823728762, -34.6573043734, 615.044287634)	(0.716776838252, 0.700177921412, 0.550147705078)	(29.4946478098, 195.978425112, 65.8933198054)	(0.557404919832, 0.405513862627)	3.14	0	(15.5637479727, -35.571715101, 615.762941634)	(0.490424196329, 0.703970332851, 0.55254313151)	(9.36137023882, 197.99415707, 66.7105652072)	(0.51821987201, 0.398012068962)	3.02	0			
1459523337055424.0	(-51.1860386752, -34.6594775794, 614.98609665)	(0.716800592807, 0.700210489503, 0.549953613281)	(28.9493588162, 193.828401757, 65.0216281632)	(0.556343633352, 0.413515438193)	3.17	0	(15.5585877104, -35.5733551164, 615.742678238)	(0.490440115279, 0.703987175144, 0.552475585937)	(5.93345901477, 196.858234339, 66.2500240004)	(0.51154818804, 0.4022395447)	3.02	0			
1459523337063697.0	(-51.1942047445, -34.6632877639, 614.918634103)	(0.716841447691, 0.700256153621, 0.549728800456)	(28.8848059577, 194.985270408, 65.4906615493)	(0.556217995246, 0.409210009645)	3.14	0	(15.5489157412, -35.5759351581, 615.696315125)	(0.490469287556, 0.70401859851, 0.552320963542)	(5.82251691596, 193.517492655, 64.8955751761)	(0.511332263363, 0.414672524544)	3.02	0			
1459523337072028.0	(-51.2040615962, -34.6683225901, 614.86771939)	(0.716884859876, 0.700303775583, 0.549559122721)	(29.0353554429, 194.3733636, 65.2425739882)	(0.55651100709, 0.411487295868)	3.15	0	(15.5371279691, -35.5808494009, 615.652986416)	(0.490505908224, 0.704063123765, 0.552176717122)	(9.33779249474, 195.970883553, 65.8902622041)	(0.518173983057, 0.405541929465)	3.00	0			
1459523337080386.0	(-51.2122259644, -34.676409415, 614.837829993)	(0.716918513407, 0.700362849003, 0.549459431966)	(27.4277144477, 196.680561463, 66.1779894519)	(0.553382083394, 0.402900776098)	3.16	0	(15.5268802891, -35.5879193955, 615.610523855)	(0.490537411272, 0.704120327636, 0.55203511556)	(8.52963474749, 196.528686521, 66.1164142521)	(0.516601079695, 0.403465997318)	3.00	0			
1459523337088738.0	(-51.2190232337, -34.6879189314, 614.806875446)	(0.716947802143, 0.700442971625, 0.549356282552)	(29.7720082484, 194.279612229, 65.204564035)	(0.557944741628, 0.411836203093)	3.16	0	(15.520834837, -35.5950323302, 615.571333119)	(0.490554928828, 0.70417659845, 0.551904500325)	(6.59224660838, 193.775566364, 65.0002069209)	(0.51283037487, 0.41371207159)	3.01	0			
1459523337097018.0	(-51.2275308041, -34.6982776748, 614.788760417)	(0.716980382927, 0.70051189938, 0.549295857747)	(29.5833740461, 195.53765423, 65.7146164935)	(0.557577606162, 0.407154245516)	3.17	0	(15.5140632435, -35.6028563472, 615.515187188)	(0.490573587747, 0.704242912965, 0.551717325846)	(7.43752557318, 193.522823483, 64.8977364726)	(0.514475526612, 0.414652685215)	3.02	0			
