Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461259498127438.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461259500135029	1461259501149943	darktest
1461259498135693.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461259511149404	1461259512164719	
1461259498143964.0	(-47.6257371051, 41.5314375301, 755.450845354)	(0.68199102529, 0.284658836398, 1.01816955566)	(2.03154910644, 222.481926133, 76.6387288164)	(0.503953968677, 0.30687783352)	2.86	3	(-47.6254078962, 41.5314803036, 755.450845578)	(0.681990070549, 0.28465862296, 1.01816955566)	(-35.8827383153, 213.028162697, 72.8058557655)	(0.430162050768, 0.342061173439)	2.84	1	1461259522164957	1461259523178970	
1461259498152292.0	(-47.1763939204, 41.3385285454, 751.290670448)	(0.681228390393, 0.284506638743, 1.00430216471)	(6.29351775705, 227.626316841, 78.7244375017)	(0.512248964105, 0.287732352655)	2.78	0	(14.2181588372, 40.9160001126, 745.213129825)	(0.502210119192, 0.284672414488, 0.984043782552)	(-23.8943704032, 191.385046298, 64.0310098387)	(0.453494802641, 0.42260868516)	2.63	0			
1461259498160652.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461259498169010.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461259498177279.0	(-49.2709794593, 45.392250064, 826.067335913)	(0.677837683811, 0.284324857302, 1.25355773926)	(2.04454589911, 210.954620764, 71.965172259)	(0.503979264109, 0.349778114017)	3.33	0	(13.376995126, 42.6098130304, 777.439264206)	(0.506312618596, 0.284835562145, 1.0914642334)	(-14.9174305875, 211.377635751, 72.136676735)	(0.470966464407, 0.348203811869)	2.83	0			
1461259498185609.0	(-48.923400146, 44.1769081082, 803.738868947)	(0.679565252388, 0.284399854131, 1.17912963867)	(3.1331666891, 229.752188938, 79.586337413)	(0.506098027811, 0.279820658959)	3.08	0	(13.8394763952, 41.7019683246, 760.867061402)	(0.504150988033, 0.28493379911, 1.03622355143)	(-21.7378937688, 197.515709735, 66.5165865968)	(0.457691915592, 0.399792669388)	2.73	0			
1461259498193968.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(13.8344945387, 41.7498541036, 761.987784436)	(0.504223961187, 0.284993086442, 1.0399593099)	(-19.5515989744, 194.75567936, 65.3975776312)	(0.461947063109, 0.410064460885)	2.82	0			
1461259498202322.0	(-48.9316198261, 44.1864560406, 804.325968254)	(0.67951665571, 0.284502194253, 1.18108662923)	(0.588423280908, 220.386183445, 75.7890443786)	(0.501145237993, 0.314677396928)	3.11	0	(17.8514366411, 45.0869777774, 824.4025041)	(0.496411563701, 0.284984102668, 1.24800842285)	(-30.680442931, 248.368527494, 87.1340259963)	(0.440287187756, 0.210537672147)	2.90	0			
1461259498210677.0	(-48.9267048081, 44.12198733, 803.467034646)	(0.679608158104, 0.284587911208, 1.17822347005)	(0.608035563359, 222.140806851, 76.5004276083)	(0.501183409037, 0.308147350759)	3.13	0	(13.8204725938, 41.7013619472, 761.238051375)	(0.504225366704, 0.285034258603, 1.0374601237)	(-13.6700138904, 215.711616334, 73.8938179508)	(0.47339428982, 0.332074371665)	2.66	0			
1461259498218948.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(13.8070823649, 41.6922921637, 761.209453362)	(0.504262547029, 0.285071312312, 1.03736490885)	(-23.1687421643, 209.828134208, 71.5084567942)	(0.454907080256, 0.353970471873)	2.59	0			
1461259498227275.0	(-48.8563955884, 43.7926389788, 797.807418581)	(0.680108220892, 0.284708941089, 1.15935811361)	(-1.91986247522, 179.641467382, 59.2697687257)	(0.49626340507, 0.466313854179)	3.24	0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461259498235636.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(13.764056955, 41.692443322, 761.209455288)	(0.504386498622, 0.285070790977, 1.03736490885)	(-27.3440116257, 213.345582513, 72.9345484144)	(0.446780825952, 0.340879856669)	2.65	0			
1461259498243989.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(13.74514411, 41.6840662099, 761.20945532)	(0.504441091118, 0.285111979124, 1.03736490885)	(-15.4679949735, 212.378813022, 72.5425876092)	(0.469894910522, 0.344477807883)	2.68	0			
1461259498252275.0	(-50.7781891874, 42.9849864945, 784.291138148)	(0.687206979997, 0.285116076693, 1.11430379232)	(5.92777542244, 170.749658016, 55.6647307191)	(0.511537126163, 0.499405813116)	3.33	0	(15.8315349486, 43.4092756242, 794.0079313)	(0.500273685132, 0.285236248356, 1.14669311523)	(-31.707172671, 231.977858194, 80.4886984429)	(0.438288881528, 0.271537557895)	2.82	0			
1461259498260603.0	(-50.8056163787, 42.9722643554, 784.378499264)	(0.687272895933, 0.285199252908, 1.11459493001)	(-3.15103280098, 203.235055706, 68.8354014463)	(0.493867199687, 0.37850742201)	3.04	0	(13.7303694752, 41.6609107858, 761.169160751)	(0.50448183055, 0.285215073529, 1.03723063151)	(-28.8370452518, 205.11511934, 69.5976423554)	(0.443874960584, 0.371510534648)	2.66	0			
