Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1462026824948316.0	(-41.405877602, 26.0874295099, 635.127481129)	(0.679512655469, 0.337352705562, 0.617091674805)	(1.48780430038, 174.019792928, 56.9905531877)	(0.502895687622, 0.487235605033)	2.58	0	(19.8199122365, 25.6108428003, 633.86974605)	(0.476843337018, 0.339370539649, 0.612899169922)	(-4.12229361803, 176.057465599, 57.8166940912)	(0.491976851658, 0.479652156313)	2.52	0	1462026826947737	1462026827963284	darktest
1462026824956579.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1462026837964103	1462026838992512	
1462026824964848.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1462026848993243	1462026850019831	
1462026824973166.0	(-41.4238289831, 26.0742255151, 635.018690169)	(0.679588088832, 0.337404855851, 0.616728922526)	(5.80342490332, 174.606330959, 57.228355395)	(0.511295104911, 0.485052731825)	2.55	0	(19.7972093895, 25.6149882885, 633.799278199)	(0.476911956272, 0.339330194561, 0.61266418457)	(-5.30531522536, 175.802594475, 57.7133607821)	(0.489674357288, 0.480600690453)	2.52	0			
1462026824981538.0	(-41.432920784, 26.0710818039, 634.975125551)	(0.679624560787, 0.337413187147, 0.616583658854)	(2.59593258228, 172.605283347, 56.41706352)	(0.505052418416, 0.492499875895)	2.57	0	(19.7858897868, 25.6163522659, 633.790942557)	(0.476948672044, 0.339320369617, 0.612636515299)	(-4.33006941469, 174.212604417, 57.0687254378)	(0.49157246124, 0.486518033433)	2.52	0			
1462026824989889.0	(-41.4384792108, 26.0675320832, 634.954883928)	(0.679645959884, 0.337429320479, 0.616516316732)	(2.49653854329, 176.23522545, 57.888763902)	(0.504858969528, 0.47899060123)	2.57	0	(19.7790987591, 25.6161618735, 633.742329507)	(0.476966665413, 0.339310340047, 0.612474365234)	(-4.05270053897, 174.840157883, 57.3231566794)	(0.492112299457, 0.484182516253)	2.51	0			
1462026824998173.0	(-41.4403927763, 26.0687234056, 634.95002509)	(0.679652977294, 0.337421214, 0.61650004069)	(3.74318145884, 175.00855715, 57.3914313952)	(0.507285288943, 0.483555797731)	2.55	0	(19.7773129838, 25.6148942679, 633.721632385)	(0.47697067978, 0.339313016184, 0.612405395508)	(-1.9975733819, 175.336271913, 57.5242979611)	(0.496112157684, 0.482336167054)	2.52	0			
1462026825006493.0	(-41.4435618533, 26.0653430376, 634.924176102)	(0.679667283472, 0.337435026485, 0.61641398112)	(2.71380981563, 173.709622682, 56.8647997582)	(0.505281840824, 0.488389941636)	2.58	0	(19.7724982472, 25.6156592546, 633.705556797)	(0.476985132752, 0.339304866081, 0.612351888021)	(-4.1712709652, 175.594188971, 57.6288661947)	(0.4918815279, 0.481376297093)	2.52	0			
1462026825014842.0	(-41.4540871473, 26.0669807899, 634.950728192)	(0.679698221712, 0.33743170593, 0.616502482096)	(3.23381062059, 174.192565448, 57.0606009672)	(0.506293909343, 0.486592610912)	2.55	0	(19.7665917129, 25.6189379715, 633.713686694)	(0.477005415271, 0.339287566283, 0.61237894694)	(-4.62237146002, 175.200547886, 57.4692708847)	(0.491003558855, 0.482841280661)	2.52	0			
1462026825023206.0	(-41.4596625378, 26.068247685, 634.939514691)	(0.679718279961, 0.337421700733, 0.6164650472)	(3.21850665025, 177.907933845, 58.5669360368)	(0.506264123492, 0.472765411816)	2.55	0	(19.7601373309, 25.6188355076, 633.708356378)	(0.477026311741, 0.339286989849, 0.612361246745)	(-5.03488422576, 175.857154245, 57.7354811444)	(0.490200692437, 0.480397639578)	2.51	0			
1462026825031562.0	(-41.4590167798, 26.0695283827, 634.942676215)	(0.679715660289, 0.337414923168, 0.616475626628)	(3.49676435422, 174.304551005, 57.1060036714)	(0.50680569162, 0.486175842928)	2.55	0	(19.7614057714, 25.6212412091, 633.70510787)	(0.477021773108, 0.339272128675, 0.612350260417)	(-4.49819921796, 175.981425493, 57.7858648798)	(0.49124523313, 0.479935148891)	2.50	0			
1462026825039844.0	(-41.4551866933, 26.0719471154, 634.919212869)	(0.679706356477, 0.337395226296, 0.616397298177)	(3.42295305325, 172.050269059, 56.1920420962)	(0.506662033969, 0.494565429629)	2.57	0	(19.7632448656, 25.6222422085, 633.691807436)	(0.477014430412, 0.339263180586, 0.612306111653)	(-4.18751366179, 174.593486956, 57.2231480051)	(0.491849915022, 0.485100532357)	2.51	0			
1462026825048187.0	(-41.457801624, 26.0744299076, 634.91925612)	(0.679714959257, 0.33738069557, 0.616397501627)	(5.12870995246, 174.065630192, 57.0091371534)	(0.509981918942, 0.487065016032)	2.56	0	(19.7624120383, 25.6232157687, 633.672420045)	(0.477015378113, 0.339253011119, 0.612241414388)	(-2.50454419051, 175.387749108, 57.5451685442)	(0.49512544922, 0.482144588359)	2.50	0			
1462026825056524.0	(-41.4603896156, 26.0738046207, 634.900985346)	(0.679726193062, 0.337380114233, 0.616336669922)	(2.82506205119, 176.24402168, 57.8923301891)	(0.505498369115, 0.47895786498)	2.54	0	(19.7572050673, 25.623042042, 633.67931619)	(0.477033276667, 0.339255660516, 0.612264404297)	(-4.37162659239, 175.338927483, 57.5253746183)	(0.491491579228, 0.482326284025)	2.51	0			
