Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461515575303350.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461515577310495	1461515577526498	lighttest
1461515575311569.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461515587639084	1461515587854635	
1461515575319915.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461515597857902	1461515598075043	
1461515575328273.0	(-14.0783349203, 3.15306944543, 732.451779077)	(0.586023771609, 0.473842370817, 0.941505940755)	(-70.4216855293, 36.0444432743, 1.05071473875)	(0.362939498775, 1.00072778834)	5.88	0	(51.3421529438, 2.30203309279, 732.304570205)	(0.391697364012, 0.477402461251, 0.941015218099)	(-34.6723414895, -2.18760835786, -14.449842406)	(0.432517825049, 1.14301305678)	5.44	0	1461515608074279	1461515608290538	
1461515575336622.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461515575344901.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461515575353299.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4			
1461515575361584.0	(52.0731587615, 2.30498608536, 725.007408282)	(0.388235646457, 0.477258555646, 0.916691284179)	(92.7384086899, 18.9505509904, -5.87972301862)	(0.680495151207, 1.06434480465)	5.37	1	(52.9329802769, 2.32761266671, 732.308148306)	(0.386971856373, 0.477253567841, 0.94102722168)	(-23.1419420916, 5.82681661078, -11.2005254872)	(0.454959240771, 1.11318639147)	5.41	3			
1461515575369941.0	(-13.8973153305, 3.12965305757, 729.765892673)	(0.585570563716, 0.473902680026, 0.932552897135)	(-69.5080454571, 38.0813789038, 1.87655682093)	(0.364717700551, 0.993147082606)	5.89	0	(51.0262427091, 2.24856506572, 716.027128886)	(0.389785288369, 0.477413331868, 0.886756998698)	(-31.9471025441, 8.470413453, -10.1287225844)	(0.43782191019, 1.10334792165)	5.40	0			
1461515575378297.0	(-13.03929478, 3.08571258162, 716.969012487)	(0.583387852431, 0.4738441623, 0.889896647135)	(-57.5440816904, 25.3896008182, -3.26911606575)	(0.38800295506, 1.04038109111)	5.72	0	(51.027590351, 2.24297828681, 715.995043473)	(0.389775559462, 0.477441834335, 0.886650187174)	(-27.4851785355, 16.5061678292, -6.87075800778)	(0.446506075252, 1.07344187633)	5.44	0			
1461515575386554.0	(-13.032204489, 3.08151831612, 716.880842308)	(0.583369103744, 0.473863995643, 0.889602864583)	(-64.9401856572, 29.2602225119, -1.69983609807)	(0.373608046599, 1.02597609783)	5.77	0	(51.0392252259, 2.23893798231, 715.980762347)	(0.389737890437, 0.477462467989, 0.886602579752)	(-28.2809339632, 11.019052546, -9.09541874073)	(0.444957310309, 1.09386284873)	5.42	0			
1461515575394898.0	(-13.8414525915, 3.10980345967, 729.309659126)	(0.585418712501, 0.473993923015, 0.931032104492)	(-64.9779031771, 42.2625847001, 3.57175800978)	(0.373534637647, 0.977586212504)	5.87	0	(51.0534926493, 2.23196286593, 715.955295875)	(0.38969030102, 0.477498148132, 0.886517740885)	(-27.7575246512, 14.3455453119, -7.74674690631)	(0.445976012746, 1.08148289798)	5.41	0			
1461515575403257.0	(-13.0059621777, 3.07241170476, 716.909942276)	(0.583289136206, 0.473911716692, 0.889699707031)	(-57.6702574675, 31.9093616483, -0.625786163153)	(0.38775738134, 1.01611700168)	5.75	0	(51.0688302992, 2.22487891343, 715.974105085)	(0.38964737316, 0.477535112885, 0.886580403646)	(-33.6098602491, 3.17251370993, -12.2766689856)	(0.434585713801, 1.12306470521)	5.37	0			
1461515575411606.0	(-13.0034632705, 3.06953688872, 716.906391271)	(0.583281736683, 0.47392657447, 0.889687906901)	(-55.5221040317, 36.0545427033, 1.05480938628)	(0.391938294995, 1.00069020207)	5.75	0	(51.0728451368, 2.217732645, 715.939720425)	(0.38962918376, 0.477571663001, 0.886465657552)	(-30.837122485, 6.870387362, -10.777426873)	(0.439982245066, 1.10930261495)	5.38	0			
1461515575419895.0	(-12.9944338397, 3.06216462193, 716.807718059)	(0.583257475366, 0.473962714287, 0.889359130859)	(-62.5631633016, 40.1835769845, 2.72885849158)	(0.37823440385, 0.985323494661)	5.78	0	(51.0798435226, 2.20718204935, 715.930887121)	(0.389606571417, 0.477626303409, 0.886436360677)	(-30.9316734121, 7.09758794353, -10.6853121304)	(0.439798222242, 1.10845706013)	5.38	0			
1461515575428224.0	(-12.9793564756, 3.07904344523, 716.807730987)	(0.583211695195, 0.473874662699, 0.889359130859)	(-54.3453539204, 29.0125691034, -1.80024310336)	(0.394228583261, 1.02689777036)	5.74	0	(51.0938339245, 2.20119135963, 715.894758019)	(0.389557899022, 0.477656701228, 0.886315917969)	(-29.6628305877, 7.04090392197, -10.7082937355)	(0.442267748953, 1.10866801667)	5.39	0			
1461515575436574.0	(-12.9697601266, 3.05563135703, 716.851478089)	(0.583181775186, 0.473997373778, 0.889505004883)	(-58.516984824, 35.6738558075, 0.900466139442)	(0.386109410619, 1.00210697504)	5.77	0	(51.1053581289, 2.19501962679, 715.81422553)	(0.389508752402, 0.477687351341, 0.886047363281)	(-25.823681883, 9.76523681606, -9.60375772705)	(0.449739817277, 1.09852907772)	5.39	0			
1461515575444925.0	(-12.956239602, 3.05151966916, 716.798949109)	(0.583142541142, 0.474017487881, 0.889329833984)	(-56.7662523998, 40.0685785278, 2.68223425684)	(0.389516830674, 0.98575147552)	5.74	0	(51.1176341316, 2.18673723083, 715.811468518)	(0.38947123962, 0.477730239139, 0.886038208008)	(-28.6753664724, 11.2431986676, -9.0045423787)	(0.444189633179, 1.09302866145)	5.40	0			
1461515575453280.0	(-12.9485329867, 3.05008022647, 716.782181909)	(0.583119777918, 0.474024529562, 0.889273885091)	(-56.6667992858, 37.6488449585, 1.70119303976)	(0.389710394539, 0.994756810724)	5.74	0	(51.1219090347, 2.17957916731, 715.786628706)	(0.389453959286, 0.477767018785, 0.885955403646)	(-27.7366977756, 16.3964814598, -6.91522854398)	(0.446016547731, 1.07385008761)	5.41	0			
