Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1461697447029200.0	(-11.2217184431, -10.9931947842, 672.348219344)	(0.579221125892, 0.550797087201, 0.741160685221)	(-52.1491904008, 159.011122185, 50.905534242)	(0.398502938107, 0.543092213677)	5.30	0	(49.1690886192, -5.8909513517, 659.882202707)	(0.385208017406, 0.52225195292, 0.699607340495)	(-27.7167466846, 158.410635369, 50.6620767291)	(0.446055378193, 0.545326998999)	5.31	0	1461697449036875	1461697449252892	lighttest
1461697447037506.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461697459251868	1461697459467442	
1461697447045778.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1461697469472734	1461697469690686	
1461697447054107.0	(-11.4216966508, -11.0524074929, 673.504969854)	(0.579825148113, 0.551025749036, 0.745016479492)	(-51.0867032804, 169.167230243, 55.0231613796)	(0.400570838302, 0.50529501212)	5.41	0	(49.2796645908, -5.98169241663, 670.230787163)	(0.386850915178, 0.522264342153, 0.734102579753)	(-28.8747351757, 170.685748537, 55.638819671)	(0.443801605341, 0.499643660079)	5.44	0	1461697479689516	1461697479907392	
1461697447062466.0	(-11.798225336, -11.1786688341, 678.377029227)	(0.580882808651, 0.551297083031, 0.761256713867)	(-50.5591248137, 180.139416566, 59.4716540407)	(0.401597655092, 0.464460675227)	5.45	0	(49.2447870498, -5.98342428266, 670.189429675)	(0.38695393586, 0.522276401656, 0.73396484375)	(-29.1487970388, 167.515794095, 54.3536137281)	(0.443268203506, 0.511441034257)	5.41	0			
1461697447070820.0	(-11.8434455906, -11.1888597003, 678.373044041)	(0.581025545108, 0.551354102789, 0.761243489583)	(-49.0296885805, 182.078350342, 60.2577628815)	(0.404574370221, 0.457244695415)	5.49	0	(49.2095008369, -5.98891605566, 670.163922734)	(0.387061330301, 0.522308570747, 0.733879801432)	(-27.3175609365, 166.804712181, 54.0653172496)	(0.446832306468, 0.514087412799)	5.42	0			
1461697447079178.0	(-11.5677451463, -11.0850836395, 673.74208437)	(0.580281793326, 0.551187708961, 0.745806884765)	(-52.5398285476, 173.955069866, 56.9643122857)	(0.397742645878, 0.487476479845)	5.47	0	(49.1762575569, -5.99403319841, 670.165927746)	(0.387167469953, 0.522337331141, 0.733886515299)	(-28.6927554178, 171.574882498, 55.9993044263)	(0.444155789377, 0.49633463901)	5.45	0			
1461697447087440.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(49.1439239924, -5.99690823193, 670.145493064)	(0.387266419628, 0.522354707915, 0.733818359375)	(-27.5925277928, 170.728683968, 55.656227136)	(0.44629714326, 0.499483870608)	5.46	0			
1461697447095772.0	(-11.9549610675, -11.2169571698, 678.347985562)	(0.581378025825, 0.551512362374, 0.761159871419)	(-49.1827745327, 183.199419077, 60.71228178)	(0.404276421696, 0.453072500643)	5.47	0	(49.1141030214, -5.99979898678, 670.147389248)	(0.387361632567, 0.522371077343, 0.733824666341)	(-27.6599148073, 171.928067137, 56.1424973349)	(0.446165989086, 0.495020219067)	5.46	0			
1461697447104133.0	(-11.9981978669, -11.2271034771, 678.326565723)	(0.581515019474, 0.551570656439, 0.761088460286)	(-49.6428066551, 184.335771006, 61.1729969981)	(0.40338106918, 0.448843427592)	5.48	0	(49.0771808105, -6.00317027856, 670.145448695)	(0.38747870036, 0.522390395644, 0.733818155924)	(-26.4031716972, 172.743402864, 56.4730618088)	(0.448611966335, 0.491985847174)	5.44	0			
1461697447112491.0	(-12.0261254487, -11.2362733981, 678.309003082)	(0.581603657193, 0.551623014444, 0.761030069987)	(-52.1059769486, 183.135495152, 60.6863648749)	(0.398587043697, 0.453310401368)	5.49	0	(49.0550607726, -6.02679108593, 670.219921053)	(0.38756346054, 0.522518168089, 0.73406636556)	(-27.3149273548, 177.074397981, 58.2289926166)	(0.446837432163, 0.475867517747)	5.47	0			
1461697447120776.0	(-12.0667171746, -11.2489934017, 678.283541952)	(0.581732484018, 0.551695773009, 0.76094523112)	(-54.8694427286, 184.969904924, 61.4300961756)	(0.393208558333, 0.446483420456)	5.50	0	(49.0149667189, -6.03042303435, 670.203531774)	(0.387687863879, 0.522539664993, 0.73401184082)	(-27.5397953746, 178.56894294, 58.8349313132)	(0.446399775448, 0.470305385412)	5.46	0			
1461697447129094.0	(-12.1031643626, -11.2622695413, 678.269234749)	(0.581847943166, 0.551770537313, 0.760897420247)	(-53.2375528486, 185.692113726, 61.722903868)	(0.396384677212, 0.443795631834)	5.50	0	(48.9783245466, -6.03261492926, 670.158511248)	(0.387795848093, 0.522554493293, 0.733861694336)	(-29.7059612544, 179.788193667, 59.3292564871)	(0.442183804487, 0.465767794317)	5.50	0			
1461697447137449.0	(-12.1455067949, -11.2789689492, 678.286271906)	(0.581981118569, 0.551861411005, 0.760954182943)	(-51.7099212955, 185.035444876, 61.4566682722)	(0.399357879923, 0.446239505487)	5.50	0	(48.9400721847, -6.03710332294, 670.122389621)	(0.387910677587, 0.522581659084, 0.733741251627)	(-26.8901874607, 182.822164626, 60.5593301615)	(0.447664096028, 0.454476499344)	5.50	0			
1461697447145804.0	(-12.1924405787, -11.2942510146, 678.240836311)	(0.582130569052, 0.55195013526, 0.760802815755)	(-52.7379334656, 186.056178294, 61.870507865)	(0.397357077724, 0.442440720901)	5.53	0	(48.8959921561, -6.04574156376, 670.127170007)	(0.388051845015, 0.522629972869, 0.733757324219)	(-28.0551849313, 181.133347669, 59.8746270752)	(0.445396681722, 0.460761638744)	5.49	0			
1461697447154163.0	(-12.2394417392, -11.314903177, 678.232557088)	(0.582279231111, 0.552065058099, 0.760775146484)	(-53.5235751631, 186.158131329, 61.9118430479)	(0.395827996958, 0.442061290179)	5.51	0	(48.8503771018, -6.05412198904, 670.12410274)	(0.388196403385, 0.522677254057, 0.733746948242)	(-26.6406562967, 180.271008009, 59.5250056291)	(0.448149754191, 0.463970941536)	5.48	0			
1461697447162437.0	(-12.2820473118, -11.3336272135, 678.252523392)	(0.58241317701, 0.552166795512, 0.760841674805)	(-52.5405202752, 186.693749159, 62.1290004965)	(0.397741299581, 0.440067922742)	5.52	0	(48.8117671886, -6.06553200667, 670.134678451)	(0.388321304972, 0.522740584226, 0.733782348633)	(-29.6511732096, 180.938860507, 59.7957754509)	(0.442290437506, 0.461485446568)	5.49	0			
1461697447170748.0	(-12.3184562866, -11.3545831194, 678.245947961)	(0.582528417292, 0.552283073692, 0.760819905599)	(-52.2990019645, 188.745828281, 62.9609822587)	(0.398211362467, 0.43243085865)	5.52	0	(48.778821593, -6.07916083808, 670.152651722)	(0.388429617911, 0.522815781791, 0.733842163086)	(-28.2628141031, 180.129248064, 59.4675313884)	(0.444992576677, 0.464498518557)	5.49	0			
1461697447179122.0	(-12.36097251, -11.3745182774, 678.229691039)	(0.582663178324, 0.552394709318, 0.76076558431)	(-54.3422744539, 188.163533102, 62.7249002462)	(0.394234576773, 0.434597941563)	5.51	0	(48.73742774, -6.09253239828, 670.116629586)	(0.388554587095, 0.522892272614, 0.733722127278)	(-27.1272133915, 182.606565611, 60.4719190834)	(0.447202776583, 0.455278877516)	5.51	0			
1461697447187474.0	(-12.6424973656, -11.4175181906, 681.652770114)	(0.583445355192, 0.552328141144, 0.77217590332)	(-58.8009376808, 183.232278755, 60.7256041963)	(0.385556758114, 0.452950209323)	5.53	0	(48.6899972599, -6.10672996615, 670.074684866)	(0.388697653961, 0.522973726091, 0.733582356771)	(-24.5558691677, 181.204873628, 59.9036260999)	(0.452207339105, 0.460495446118)	5.50	0			
1461697447195756.0	(-12.4469714948, -11.4164162948, 678.220583949)	(0.58293508334, 0.55262704287, 0.760735270182)	(-52.458510838, 188.848133312, 63.0024601524)	(0.397900913122, 0.432050117932)	5.52	0	(48.6515500276, -6.11874674567, 670.100734313)	(0.388824964567, 0.523039670986, 0.733669026692)	(-25.8370849897, 183.649592403, 60.8947971581)	(0.449713731044, 0.451397125407)	5.50	0			
1461697447204093.0	(-12.483353488, -11.4389235657, 678.232830248)	(0.583049698276, 0.552750155139, 0.760776163737)	(-52.4808962494, 189.434655125, 63.2402557845)	(0.397857344785, 0.429867305081)	5.53	0	(48.617994496, -6.13018228803, 670.132196677)	(0.388937726938, 0.523102054581, 0.733774007161)	(-27.1485363273, 182.1703431, 60.2950598337)	(0.447161276124, 0.456902333085)	5.50	0			
1461697447212432.0	(-12.5192678663, -11.4570769273, 678.190635257)	(0.583164432578, 0.552854261093, 0.760635375977)	(-53.6590758785, 187.975042349, 62.6484797674)	(0.395564274273, 0.435299433014)	5.53	0	(48.5829022843, -6.14068027323, 670.125342653)	(0.389048141013, 0.523161116779, 0.733751220703)	(-26.4316284419, 183.332233592, 60.7661292427)	(0.448556581468, 0.45257821514)	5.51	0			
1461697447220789.0	(-12.5604953069, -11.4773844198, 678.21131571)	(0.583294025101, 0.552964598535, 0.760704345703)	(-52.3539213781, 189.291850617, 63.1823580433)	(0.398104473768, 0.430398769568)	5.53	0	(48.540776089, -6.15204700588, 670.083107641)	(0.389174275292, 0.523226822464, 0.733610432943)	(-27.2973950891, 184.693866587, 61.3181809676)	(0.446871554906, 0.447510730975)	5.54	0			
1461697447229150.0	(-12.6012675773, -11.49322691, 678.199794287)	(0.583423101934, 0.553053313861, 0.760665893555)	(-53.333829386, 190.59423735, 63.7103893445)	(0.396197295862, 0.425551777634)	5.52	0	(48.5019626621, -6.15911668591, 670.090241963)	(0.389299119967, 0.523266245529, 0.733634236654)	(-24.9733495114, 183.507594205, 60.8372263219)	(0.451394804376, 0.451925589114)	5.51	0			
