Timestamp	LeftEyePosition3D	LeftEyePosition3DRelative	LeftGazePoint3D	LeftGazePoint2D	LeftPupil	LeftValidity	RightEyePosition3D	RightEyePosition3DRelative	RightGazePoint3D	RightGazePoint2D	RightPupil	RightValidity	ontime	offtime	task
1460575800205293.0	(-31.8406633846, -11.9248544395, 657.32170314)	(0.646166476544, 0.557757105705, 0.691072387695)	(23.4183226393, 194.443742068, 65.2711077815)	(0.545578673879, 0.41122537377)	2.67	0	(27.0442682914, -11.7160979997, 655.453708885)	(0.455951529224, 0.555825718183, 0.684845784505)	(16.7221997474, 189.798922065, 63.38794183)	(0.532546126406, 0.428511640995)	2.60	0	1460575802205319	1460575803220872	darktest
1460575800213537.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460575813219487	1460575814235159	
1460575800221813.0	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0, -1.0)	(-1.0, -1.0)	-1.00	4	1460575824234353	1460575825248840	
1460575800230152.0	(-32.3605811956, -11.9676084335, 657.504003242)	(0.647825553145, 0.557989326701, 0.691680094401)	(-32.5843109745, 192.693321586, 64.5614285583)	(0.43658172251, 0.417739778242)	2.70	0	(26.4421521518, -11.7215616106, 655.33388022)	(0.457885081617, 0.555877979581, 0.684446207682)	(-45.0545685667, 186.080087327, 61.8802013896)	(0.412311077137, 0.442351740503)	2.62	0			
1460575800238502.0	(-32.3849726262, -11.9732319645, 657.432378726)	(0.647911882151, 0.558028807156, 0.691441243489)	(-27.5706636459, 194.253805204, 65.1941010008)	(0.446339697069, 0.411932247101)	2.72	0	(26.4352361163, -11.7183972866, 655.315164933)	(0.45790530073, 0.555861974398, 0.684383951823)	(-45.0151736176, 188.223242519, 62.749108448)	(0.412387750841, 0.434375725647)	2.59	0			
1460575800246854.0	(-32.3951199247, -11.9836905408, 657.374556876)	(0.64795089277, 0.55809408104, 0.691248575846)	(-28.5090503622, 192.206273885, 64.3639630705)	(0.444513331331, 0.419552385987)	2.70	0	(26.4500658213, -11.7218139186, 655.274042697)	(0.457852758606, 0.555885156573, 0.684246826172)	(-46.4017644749, 186.710789644, 62.135909281)	(0.409689053182, 0.440004504488)	2.63	0			
1460575800255211.0	(-32.4110752562, -11.986071506, 657.347787746)	(0.648005235965, 0.55811053395, 0.691159261068)	(-28.0864023528, 190.111998561, 63.5148735515)	(0.445335923797, 0.42734648842)	2.69	0	(26.4550135042, -11.7271505561, 655.226477152)	(0.457831473637, 0.555920023648, 0.684088338216)	(-43.5243146966, 186.594672375, 62.0888314421)	(0.415289383619, 0.440436649145)	2.62	0			
1460575800263486.0	(-32.4315439656, -11.9910019843, 657.316186202)	(0.648074698533, 0.558142000031, 0.691053873698)	(-30.7797791871, 191.447688979, 64.0564072846)	(0.440093851329, 0.422375552739)	2.71	0	(26.4480623285, -11.7310970202, 655.197674154)	(0.457850767091, 0.555945353124, 0.68399230957)	(-44.4387385317, 184.82727409, 61.3722688476)	(0.413509656419, 0.447014238594)	2.60	0			
1460575800271815.0	(-32.4370617508, -11.9966725502, 657.092828357)	(0.648116198815, 0.558196824009, 0.690309448242)	(-32.2746694241, 195.73865617, 65.7961094275)	(0.437184372472, 0.406406192147)	2.72	0	(26.443981361, -11.7273048849, 655.171979741)	(0.457861024642, 0.555926424899, 0.683906656901)	(-44.6467620418, 187.681629327, 62.5295202787)	(0.413104783881, 0.436391405556)	2.60	0			
1460575800280170.0	(-32.4458939757, -12.0050252445, 657.010970087)	(0.64815349991, 0.558252616581, 0.690036621094)	(-31.1453389581, 193.045887152, 64.7043704737)	(0.439382368707, 0.416427662257)	2.67	0	(26.4429146195, -11.7236963063, 655.154032649)	(0.457862407167, 0.555907728495, 0.683846842448)	(-45.4251011355, 187.861503614, 62.602447353)	(0.411589916046, 0.435721981338)	2.58	0			
1460575800288523.0	(-32.4637418557, -12.0104129083, 657.014494502)	(0.648210825846, 0.558283096958, 0.690048217773)	(-30.4638535915, 197.082675731, 66.341020075)	(0.440708731819, 0.401404258537)	2.68	0	(26.4390811154, -11.7198292898, 655.120181614)	(0.457870946148, 0.555889169352, 0.683733927409)	(-47.1986017612, 188.542993076, 62.8787460579)	(0.408138182637, 0.433185734736)	2.60	0			
1460575800296808.0	(-32.482153981, -12.0098787494, 656.993185234)	(0.648272502496, 0.558282519793, 0.689977213542)	(-30.5386115619, 194.614301999, 65.3402585031)	(0.440563231682, 0.410590614071)	2.66	0	(26.4281711772, -11.7143849353, 655.1081905)	(0.457904815649, 0.555859624566, 0.683694051107)	(-45.810210283, 184.408754559, 61.2025869807)	(0.410840384813, 0.448571810348)	2.61	0			
1460575800305131.0	(-32.4986876504, -12.0052440764, 656.992033639)	(0.648325914158, 0.558256615422, 0.689973347982)	(-31.1672145971, 192.079244679, 64.3124611659)	(0.439339792532, 0.420025140757)	2.66	0	(26.4213946991, -11.7083469571, 655.051621721)	(0.457920292587, 0.555831016357, 0.683505452474)	(-45.9911986584, 189.524843858, 63.2768213246)	(0.410488130287, 0.429531656649)	2.59	0			
1460575800313480.0	(-32.5053632499, -12.001137019, 656.974062174)	(0.648349297219, 0.558235249447, 0.689913533529)	(-28.8897483004, 193.648088486, 64.9485231102)	(0.443772385558, 0.414186496143)	2.68	0	(26.4224439947, -11.6998266977, 655.038699325)	(0.457915330788, 0.555783913388, 0.683462320963)	(-43.350383877, 188.800172326, 62.983015159)	(0.415627902147, 0.43222861062)	2.61	0			
